panel_type,panel_id,series_id,roc_auc,pr_auc,balanced_accuracy
random_robust_25_gene_panel,171,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,171,GSE92592,0.9736842105263158,0.9756410256410256,0.925
random_robust_25_gene_panel,172,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,172,GSE150910,0.5679611650485437,0.5364583333333334,0.5679611650485437
random_robust_25_gene_panel,172,GSE53845,0.9875,0.997590011614402,0.5
random_robust_25_gene_panel,172,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,173,GSE110147,1.0,1.0,0.8409090909090908
random_robust_25_gene_panel,173,GSE150910,0.8535677255160714,0.830831854113625,0.796116504854369
random_robust_25_gene_panel,173,GSE53845,0.996875,0.999390243902439,0.9375
random_robust_25_gene_panel,173,GSE92592,0.9,0.9025641025641026,0.9
random_robust_25_gene_panel,174,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,174,GSE150910,0.5194174757281553,0.5099009900990099,0.5194174757281553
random_robust_25_gene_panel,174,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,174,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,175,GSE110147,1.0,1.0,0.5454545454545454
random_robust_25_gene_panel,175,GSE150910,0.9106890376095768,0.8545525663880845,0.8932038834951457
random_robust_25_gene_panel,175,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,175,GSE92592,0.9210526315789472,0.8695652173913043,0.9210526315789472
random_robust_25_gene_panel,176,GSE110147,1.0,1.0,0.5454545454545454
random_robust_25_gene_panel,176,GSE150910,0.6553398058252426,0.5919540229885057,0.6310679611650485
random_robust_25_gene_panel,176,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,176,GSE92592,0.8157894736842105,0.7407407407407407,0.8157894736842105
random_robust_25_gene_panel,177,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,177,GSE150910,0.7290036761240456,0.6491542878263128,0.6941747572815534
random_robust_25_gene_panel,177,GSE53845,1.0,1.0,0.6375
random_robust_25_gene_panel,177,GSE92592,0.8921052631578947,0.8460955710955711,0.8960526315789473
random_robust_25_gene_panel,178,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,178,GSE150910,0.8706287114713922,0.8002064062380552,0.854368932038835
random_robust_25_gene_panel,178,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,178,GSE92592,0.9736842105263158,0.9523809523809524,0.9736842105263156
random_robust_25_gene_panel,179,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,179,GSE150910,0.857385238948063,0.8001743725058003,0.8349514563106797
random_robust_25_gene_panel,179,GSE53845,1.0,1.0,0.7625
random_robust_25_gene_panel,179,GSE92592,0.9421052631578948,0.9030020703933748,0.9223684210526316
random_robust_25_gene_panel,180,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,180,GSE150910,0.8376378546517108,0.7682245035059995,0.825242718446602
random_robust_25_gene_panel,180,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,180,GSE92592,0.868421052631579,0.8,0.868421052631579
random_robust_25_gene_panel,181,GSE110147,1.0,1.0,0.6363636363636364
random_robust_25_gene_panel,181,GSE150910,0.674757281553398,0.6058823529411764,0.6699029126213593
random_robust_25_gene_panel,181,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,181,GSE92592,0.6578947368421053,0.6060606060606061,0.6578947368421053
random_robust_25_gene_panel,182,GSE110147,1.0,1.0,0.7727272727272727
random_robust_25_gene_panel,182,GSE150910,0.8236403054010746,0.7503541864459343,0.8058252427184467
random_robust_25_gene_panel,182,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,182,GSE92592,0.5789473684210527,0.5555555555555556,0.5789473684210527
random_robust_25_gene_panel,183,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,183,GSE150910,0.5728155339805825,0.5392670157068062,0.5728155339805825
random_robust_25_gene_panel,183,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,183,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,184,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,184,GSE150910,0.757470072579885,0.6746345494415721,0.7378640776699029
random_robust_25_gene_panel,184,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,184,GSE92592,0.7105263157894737,0.6451612903225806,0.7105263157894737
random_robust_25_gene_panel,185,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,185,GSE150910,0.9099820906777264,0.862482359058683,0.9029126213592232
random_robust_25_gene_panel,185,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,185,GSE92592,0.6052631578947368,0.5714285714285714,0.6052631578947368
random_robust_25_gene_panel,186,GSE110147,1.0,1.0,0.9772727272727272
random_robust_25_gene_panel,186,GSE150910,0.7769818078989538,0.7738009761745146,0.6941747572815534
random_robust_25_gene_panel,186,GSE53845,0.996875,0.999390243902439,0.775
random_robust_25_gene_panel,186,GSE92592,0.825,0.8294871794871794,0.775
random_robust_25_gene_panel,187,GSE110147,1.0,1.0,0.8863636363636364
random_robust_25_gene_panel,187,GSE150910,0.8569610707889527,0.8018483548464481,0.8349514563106797
random_robust_25_gene_panel,187,GSE53845,1.0,1.0,0.75
random_robust_25_gene_panel,187,GSE92592,0.631578947368421,0.5882352941176471,0.631578947368421
random_robust_25_gene_panel,188,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,188,GSE150910,0.8419266660382695,0.8390272903539139,0.7427184466019418
random_robust_25_gene_panel,188,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,188,GSE92592,0.95,0.9512820512820512,0.95
random_robust_25_gene_panel,189,GSE110147,1.0,1.0,0.75
random_robust_25_gene_panel,189,GSE150910,0.914600810632482,0.8863399902625206,0.9029126213592232
random_robust_25_gene_panel,189,GSE53845,1.0,1.0,0.5625
random_robust_25_gene_panel,189,GSE92592,0.75,0.7564102564102564,0.75
random_robust_25_gene_panel,190,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,190,GSE150910,0.7481383730794608,0.6659413011940631,0.7281553398058253
random_robust_25_gene_panel,190,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,190,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,191,GSE110147,1.0,1.0,0.6363636363636364
random_robust_25_gene_panel,191,GSE150910,0.8394759166745217,0.7829367717066146,0.8106796116504854
random_robust_25_gene_panel,191,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,191,GSE92592,0.8947368421052633,0.8333333333333334,0.868421052631579
random_robust_25_gene_panel,192,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,192,GSE150910,0.7318314638514468,0.652352501867065,0.7281553398058253
random_robust_25_gene_panel,192,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,192,GSE92592,0.9447368421052632,0.904978354978355,0.9223684210526316
random_robust_25_gene_panel,193,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,193,GSE150910,0.7156188142143464,0.6374835191178233,0.7135922330097088
random_robust_25_gene_panel,193,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,193,GSE92592,0.8157894736842105,0.7407407407407407,0.8157894736842105
random_robust_25_gene_panel,194,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,194,GSE150910,0.7777358846262608,0.778055626568483,0.645631067961165
random_robust_25_gene_panel,194,GSE53845,1.0,1.0,0.9375
random_robust_25_gene_panel,194,GSE92592,0.65,0.6589743589743589,0.65
random_robust_25_gene_panel,195,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,195,GSE150910,0.8350457159015929,0.8324611740458019,0.6844660194174758
random_robust_25_gene_panel,195,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,195,GSE92592,0.8921052631578947,0.8460955710955711,0.8960526315789473
random_robust_25_gene_panel,196,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,196,GSE150910,0.5489678574794985,0.525770642557894,0.5485436893203883
random_robust_25_gene_panel,196,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,196,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,197,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,197,GSE150910,0.9045621642002072,0.8437865050843918,0.8932038834951457
random_robust_25_gene_panel,197,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,197,GSE92592,0.6842105263157895,0.625,0.6842105263157895
random_robust_25_gene_panel,198,GSE110147,1.0,1.0,0.6818181818181819
random_robust_25_gene_panel,198,GSE150910,0.9115845037232538,0.8940712151676353,0.9077669902912622
random_robust_25_gene_panel,198,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,198,GSE92592,0.925,0.926923076923077,0.925
random_robust_25_gene_panel,199,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,199,GSE150910,0.6594872278254312,0.5955544200306592,0.6553398058252428
random_robust_25_gene_panel,199,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,199,GSE92592,0.9223684210526316,0.8851648351648351,0.9223684210526316
random_robust_25_gene_panel,200,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,200,GSE150910,0.6601941747572815,0.5953757225433526,0.645631067961165
random_robust_25_gene_panel,200,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,200,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,201,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,201,GSE150910,0.8195871429917994,0.7368087800759814,0.8203883495145632
random_robust_25_gene_panel,201,GSE53845,1.0,1.0,0.7375
random_robust_25_gene_panel,201,GSE92592,0.7894736842105263,0.7142857142857143,0.7894736842105263
random_robust_25_gene_panel,202,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,202,GSE150910,0.7865491563766613,0.7795094532922591,0.6941747572815534
random_robust_25_gene_panel,202,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,202,GSE92592,0.625,0.6346153846153846,0.6
random_robust_25_gene_panel,203,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,203,GSE150910,0.8126590630596664,0.7456266519590192,0.8009708737864079
random_robust_25_gene_panel,203,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,203,GSE92592,0.7368421052631579,0.6666666666666666,0.7368421052631579
random_robust_25_gene_panel,204,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,204,GSE150910,0.6650485436893204,0.5988372093023255,0.6504854368932038
random_robust_25_gene_panel,204,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,204,GSE92592,0.6052631578947368,0.5714285714285714,0.6052631578947368
random_robust_25_gene_panel,205,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,205,GSE150910,0.7569045150344047,0.6817796712751392,0.7378640776699029
random_robust_25_gene_panel,205,GSE53845,0.9875,0.9976308139534884,0.5
random_robust_25_gene_panel,205,GSE92592,0.9473684210526316,0.925772604588394,0.9236842105263158
random_robust_25_gene_panel,206,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,206,GSE150910,0.899330756904515,0.8439620734298112,0.8932038834951457
random_robust_25_gene_panel,206,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,206,GSE92592,0.9736842105263158,0.9523809523809524,0.9736842105263156
random_robust_25_gene_panel,207,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,207,GSE150910,0.8296729192195305,0.7516704056673448,0.825242718446602
random_robust_25_gene_panel,207,GSE53845,1.0,1.0,0.8625
random_robust_25_gene_panel,207,GSE92592,0.9210526315789472,0.8695652173913043,0.9210526315789472
random_robust_25_gene_panel,208,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,208,GSE150910,0.8717598265623526,0.7986135190322085,0.8689320388349515
random_robust_25_gene_panel,208,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,208,GSE92592,0.9210526315789472,0.9039136302294196,0.9236842105263158
random_robust_25_gene_panel,209,GSE110147,1.0,1.0,0.6363636363636364
random_robust_25_gene_panel,209,GSE150910,0.8875954378357997,0.8271085144648094,0.8689320388349515
random_robust_25_gene_panel,209,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,209,GSE92592,0.9486842105263158,0.9281410256410256,0.9486842105263158
random_robust_25_gene_panel,210,GSE110147,1.0,1.0,0.7727272727272727
random_robust_25_gene_panel,210,GSE150910,0.93298143086059,0.9213782376436696,0.8737864077669903
random_robust_25_gene_panel,210,GSE53845,1.0,1.0,0.8125
random_robust_25_gene_panel,210,GSE92592,0.8684210526315789,0.8,0.868421052631579
random_robust_25_gene_panel,211,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,211,GSE150910,0.8570082005844094,0.8083690257967454,0.8495145631067961
random_robust_25_gene_panel,211,GSE53845,0.9875,0.997590011614402,0.5
random_robust_25_gene_panel,211,GSE92592,0.6052631578947368,0.5714285714285714,0.6052631578947368
random_robust_25_gene_panel,212,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,212,GSE150910,0.867800923743991,0.8042153033175581,0.8592233009708738
random_robust_25_gene_panel,212,GSE53845,1.0,1.0,0.725
random_robust_25_gene_panel,212,GSE92592,0.6842105263157895,0.625,0.6578947368421053
random_robust_25_gene_panel,213,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,213,GSE150910,0.9035253087001602,0.8921979807637707,0.8883495145631068
random_robust_25_gene_panel,213,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,213,GSE92592,0.9736842105263158,0.9523809523809524,0.9736842105263156
random_robust_25_gene_panel,214,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,214,GSE150910,0.9268545574512208,0.919354466361296,0.8932038834951457
random_robust_25_gene_panel,214,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,214,GSE92592,1.0,1.0,0.95
random_robust_25_gene_panel,215,GSE110147,1.0,1.0,0.8636363636363636
random_robust_25_gene_panel,215,GSE150910,0.9267602978603072,0.9158032121213528,0.7864077669902912
random_robust_25_gene_panel,215,GSE53845,0.9875,0.9974663235245712,0.5
random_robust_25_gene_panel,215,GSE92592,0.918421052631579,0.9241452991452992,0.85
random_robust_25_gene_panel,216,GSE110147,1.0,1.0,0.6818181818181819
random_robust_25_gene_panel,216,GSE150910,0.6407766990291262,0.5819209039548022,0.6407766990291262
random_robust_25_gene_panel,216,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,216,GSE92592,0.6842105263157895,0.625,0.6842105263157895
random_robust_25_gene_panel,217,GSE110147,1.0,1.0,0.8863636363636364
random_robust_25_gene_panel,217,GSE150910,0.6666980865303045,0.6699029126213591,0.5194174757281553
random_robust_25_gene_panel,217,GSE53845,1.0,1.0,0.9375
random_robust_25_gene_panel,217,GSE92592,0.525,0.5371794871794872,0.5
random_robust_25_gene_panel,218,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,218,GSE150910,0.9498538976340842,0.9289191868897212,0.854368932038835
random_robust_25_gene_panel,218,GSE53845,0.996875,0.999390243902439,0.5125
random_robust_25_gene_panel,218,GSE92592,0.9736842105263158,0.9523809523809524,0.9736842105263156
random_robust_25_gene_panel,219,GSE110147,0.9958677685950412,0.9980237154150198,0.931818181818182
random_robust_25_gene_panel,219,GSE150910,0.8079932133094543,0.732934740299481,0.7815533980582525
random_robust_25_gene_panel,219,GSE53845,1.0,1.0,0.6625
random_robust_25_gene_panel,219,GSE92592,0.5789473684210527,0.5555555555555556,0.5789473684210527
random_robust_25_gene_panel,220,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,220,GSE150910,0.5,0.5,0.5
random_robust_25_gene_panel,220,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,220,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,221,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,221,GSE150910,0.6951644829861439,0.622243563320207,0.6941747572815534
random_robust_25_gene_panel,221,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,221,GSE92592,0.9473684210526316,0.9512820512820512,0.925
random_robust_25_gene_panel,222,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,222,GSE150910,0.8631350739937789,0.8113020972522247,0.8592233009708737
random_robust_25_gene_panel,222,GSE53845,0.99375,0.998765243902439,0.5
random_robust_25_gene_panel,222,GSE92592,0.868421052631579,0.8,0.868421052631579
random_robust_25_gene_panel,223,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,223,GSE150910,0.7330097087378642,0.6538582776446855,0.7184466019417476
random_robust_25_gene_panel,223,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,223,GSE92592,0.5789473684210527,0.5555555555555556,0.5789473684210527
random_robust_25_gene_panel,224,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,224,GSE150910,0.8145913846733905,0.740096227688964,0.8058252427184467
random_robust_25_gene_panel,224,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,224,GSE92592,0.7105263157894737,0.6451612903225806,0.7105263157894737
random_robust_25_gene_panel,225,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,225,GSE150910,0.5,0.5,0.5
random_robust_25_gene_panel,225,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,225,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,226,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,226,GSE150910,0.8266566123103025,0.7484946466976105,0.8203883495145632
random_robust_25_gene_panel,226,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,226,GSE92592,0.7105263157894737,0.6451612903225806,0.7105263157894737
random_robust_25_gene_panel,227,GSE110147,1.0,1.0,0.6363636363636364
random_robust_25_gene_panel,227,GSE150910,0.8242529927420115,0.7421515130040394,0.8203883495145632
random_robust_25_gene_panel,227,GSE53845,0.99375,0.9988095238095238,0.5
random_robust_25_gene_panel,227,GSE92592,0.6052631578947368,0.5714285714285714,0.6052631578947368
random_robust_25_gene_panel,228,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,228,GSE150910,0.9018757658591764,0.8841948509802731,0.8058252427184467
random_robust_25_gene_panel,228,GSE53845,1.0,1.0,0.6
random_robust_25_gene_panel,228,GSE92592,0.975,0.9756410256410256,0.95
random_robust_25_gene_panel,229,GSE110147,1.0,1.0,0.8636363636363636
random_robust_25_gene_panel,229,GSE150910,0.8785936469035726,0.844026657041354,0.7378640776699029
random_robust_25_gene_panel,229,GSE53845,0.996875,0.999390243902439,0.6625
random_robust_25_gene_panel,229,GSE92592,0.95,0.9512820512820512,0.925
random_robust_25_gene_panel,230,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,230,GSE150910,0.8889150721085871,0.8767730750605542,0.8058252427184467
random_robust_25_gene_panel,230,GSE53845,1.0,1.0,0.6375
random_robust_25_gene_panel,230,GSE92592,0.8868421052631579,0.8499871473555685,0.8473684210526315
random_robust_25_gene_panel,231,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,231,GSE150910,0.7723630879441983,0.7718497750026617,0.6213592233009708
random_robust_25_gene_panel,231,GSE53845,1.0,1.0,0.75
random_robust_25_gene_panel,231,GSE92592,0.95,0.9512820512820512,0.9
random_robust_25_gene_panel,232,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,232,GSE150910,0.9187953624281272,0.8855940522251935,0.9029126213592232
random_robust_25_gene_panel,232,GSE53845,1.0,1.0,0.6875
random_robust_25_gene_panel,232,GSE92592,0.95,0.9512820512820512,0.95
random_robust_25_gene_panel,233,GSE110147,1.0,1.0,0.7727272727272727
random_robust_25_gene_panel,233,GSE150910,0.9359034781789048,0.9040964580693858,0.9223300970873788
random_robust_25_gene_panel,233,GSE53845,1.0,1.0,0.5375
random_robust_25_gene_panel,233,GSE92592,0.9973684210526316,0.9976190476190476,0.975
random_robust_25_gene_panel,234,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,234,GSE150910,0.8667640682439439,0.8315007598290716,0.825242718446602
random_robust_25_gene_panel,234,GSE53845,0.99375,0.998765243902439,0.575
random_robust_25_gene_panel,234,GSE92592,0.736842105263158,0.6666666666666666,0.7368421052631579
random_robust_25_gene_panel,235,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,235,GSE150910,0.916533132246206,0.8629391039101229,0.8932038834951457
random_robust_25_gene_panel,235,GSE53845,0.990625,0.9981242182614134,0.5
random_robust_25_gene_panel,235,GSE92592,0.9473684210526316,0.9090909090909092,0.9473684210526316
random_robust_25_gene_panel,236,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,236,GSE150910,0.7515317183523423,0.755092895406384,0.5922330097087378
random_robust_25_gene_panel,236,GSE53845,1.0,1.0,0.9375
random_robust_25_gene_panel,236,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,237,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,237,GSE150910,0.6796116504854368,0.6094674556213018,0.6796116504854369
random_robust_25_gene_panel,237,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,237,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,238,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,238,GSE150910,0.9101706098595532,0.8571817980497372,0.883495145631068
random_robust_25_gene_panel,238,GSE53845,1.0,1.0,0.7625
random_robust_25_gene_panel,238,GSE92592,0.8157894736842105,0.7407407407407407,0.8157894736842105
random_robust_25_gene_panel,239,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,239,GSE150910,0.7281553398058253,0.7281553398058253,0.6116504854368932
random_robust_25_gene_panel,239,GSE53845,1.0,1.0,0.9875
random_robust_25_gene_panel,239,GSE92592,0.525,0.5371794871794872,0.525
random_robust_25_gene_panel,240,GSE110147,1.0,1.0,0.5454545454545454
random_robust_25_gene_panel,240,GSE150910,0.9128570082005844,0.8599839847811771,0.8932038834951457
random_robust_25_gene_panel,240,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,240,GSE92592,0.8421052631578947,0.7692307692307693,0.8421052631578947
random_robust_25_gene_panel,241,GSE110147,0.9545454545454546,0.9786057782796912,0.7045454545454546
random_robust_25_gene_panel,241,GSE150910,0.7954095579225186,0.7980432676257727,0.6893203883495146
random_robust_25_gene_panel,241,GSE53845,0.996875,0.999390243902439,0.5625
random_robust_25_gene_panel,241,GSE92592,0.95,0.9512820512820512,0.95
random_robust_25_gene_panel,242,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,242,GSE150910,0.5097087378640777,0.5049019607843137,0.5097087378640777
random_robust_25_gene_panel,242,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,242,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,243,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,243,GSE150910,0.8199641813554529,0.7376041286580668,0.7864077669902912
random_robust_25_gene_panel,243,GSE53845,0.99375,0.998765243902439,0.5
random_robust_25_gene_panel,243,GSE92592,0.9736842105263158,0.9523809523809524,0.9736842105263156
random_robust_25_gene_panel,244,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,244,GSE150910,0.5970873786407767,0.553763440860215,0.587378640776699
random_robust_25_gene_panel,244,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,244,GSE92592,0.7105263157894737,0.6451612903225806,0.6842105263157895
random_robust_25_gene_panel,245,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,245,GSE150910,0.8484305778112924,0.8280639009016022,0.6359223300970873
random_robust_25_gene_panel,245,GSE53845,1.0,1.0,0.9875
random_robust_25_gene_panel,245,GSE92592,0.925,0.926923076923077,0.9
random_robust_25_gene_panel,246,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,246,GSE150910,0.5485436893203883,0.5255102040816326,0.5485436893203883
random_robust_25_gene_panel,246,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,246,GSE92592,0.6842105263157895,0.625,0.6842105263157895
random_robust_25_gene_panel,247,GSE110147,1.0,1.0,0.7727272727272727
random_robust_25_gene_panel,247,GSE150910,0.8144499952870206,0.7315429210030034,0.8106796116504855
random_robust_25_gene_panel,247,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,247,GSE92592,0.9473684210526316,0.9090909090909092,0.9473684210526316
random_robust_25_gene_panel,248,GSE110147,1.0,1.0,0.7727272727272727
random_robust_25_gene_panel,248,GSE150910,0.925911961542087,0.919042595626812,0.8786407766990292
random_robust_25_gene_panel,248,GSE53845,1.0,1.0,0.8375
random_robust_25_gene_panel,248,GSE92592,0.9723684210526315,0.9501190476190476,0.9486842105263158
random_robust_25_gene_panel,249,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,249,GSE150910,0.7498350457159016,0.6666044311675379,0.7378640776699029
random_robust_25_gene_panel,249,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,249,GSE92592,0.9473684210526316,0.9090909090909092,0.9210526315789472
random_robust_25_gene_panel,250,GSE110147,1.0,1.0,0.6363636363636364
random_robust_25_gene_panel,250,GSE150910,0.5776699029126213,0.5421052631578948,0.5728155339805825
random_robust_25_gene_panel,250,GSE53845,0.99375,0.998765243902439,0.5
random_robust_25_gene_panel,250,GSE92592,0.5263157894736843,0.5263157894736842,0.5263157894736842
random_robust_25_gene_panel,251,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,251,GSE150910,0.8415496276746159,0.764658575550207,0.8349514563106797
random_robust_25_gene_panel,251,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,251,GSE92592,0.7631578947368421,0.6896551724137931,0.763157894736842
random_robust_25_gene_panel,252,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,252,GSE150910,0.8968800075407674,0.8745439260342873,0.883495145631068
random_robust_25_gene_panel,252,GSE53845,1.0,1.0,0.675
random_robust_25_gene_panel,252,GSE92592,0.913157894736842,0.926923076923077,0.925
random_robust_25_gene_panel,253,GSE110147,1.0,1.0,0.9772727272727272
random_robust_25_gene_panel,253,GSE150910,0.9433028560656048,0.9411264102169176,0.8980582524271845
random_robust_25_gene_panel,253,GSE53845,1.0,1.0,0.9375
random_robust_25_gene_panel,253,GSE92592,0.675,0.6833333333333333,0.65
random_robust_25_gene_panel,254,GSE110147,1.0,1.0,0.7272727272727273
random_robust_25_gene_panel,254,GSE150910,0.9199264775190876,0.8984955778285152,0.8592233009708738
random_robust_25_gene_panel,254,GSE53845,0.99375,0.998765243902439,0.5125
random_robust_25_gene_panel,254,GSE92592,0.825,0.8294871794871794,0.775
random_robust_25_gene_panel,255,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,255,GSE150910,0.8976812140635311,0.8611712314380615,0.883495145631068
random_robust_25_gene_panel,255,GSE53845,1.0,1.0,0.95
random_robust_25_gene_panel,255,GSE92592,0.975,0.9756410256410256,0.975
random_robust_25_gene_panel,256,GSE110147,1.0,1.0,0.5454545454545454
random_robust_25_gene_panel,256,GSE150910,0.8799604109718163,0.8522870469103402,0.8446601941747574
random_robust_25_gene_panel,256,GSE53845,0.9875,0.9974663235245712,0.6625
random_robust_25_gene_panel,256,GSE92592,0.8684210526315789,0.8,0.8421052631578947
random_robust_25_gene_panel,257,GSE110147,0.9917355371900828,0.9959575997125404,0.8181818181818181
random_robust_25_gene_panel,257,GSE150910,0.8236874351965314,0.8164202060646255,0.7912621359223301
