gene_set,score_label,gene_symbol,in_input,mapped_to_string,string_id,degree,weighted_degree,betweenness,closeness,clustering_coefficient,component_id,component_size,degree_norm,weighted_degree_norm,betweenness_norm,closeness_norm,hub_score,hub_rank,hub_top20
robust_mrna_strict,high_confidence,FAM81B,True,True,9606.ENSP00000283357,1,0.706,0.0,0.0890521511660266,0.0,2,41,0.0625,0.05214565329788019,0.0,0.5031446540880503,0.6177903073859305,71,False
robust_mrna_strict,high_confidence,SPAG6,True,True,9606.ENSP00000365811,1,0.925,0.0,0.08581389112362564,0.0,2,41,0.0625,0.06832114631804417,0.0,0.48484848484848486,0.6156696311665291,72,False
robust_mrna_strict,high_confidence,LTBP1,True,True,9606.ENSP00000386043,1,0.984,0.0,0.08428150021070374,0.0,1,41,0.0625,0.07267892754265455,0.0,0.47619047619047616,0.6113694037331308,73,False
robust_mrna_strict,high_confidence,ACVRL1,True,True,9606.ENSP00000373574,1,0.966,0.0,0.08428150021070374,0.0,1,41,0.0625,0.07134943496565477,0.0,0.47619047619047616,0.610039911156131,74,False
robust_mrna_strict,high_confidence,SULF1,True,True,9606.ENSP00000260128,1,0.748,0.0,0.0852969399722785,0.0,1,41,0.0625,0.055247802644213015,0.0,0.4819277108433735,0.5996755134875865,75,False
robust_mrna_strict,high_confidence,LRRC32,True,True,9606.ENSP00000384126,1,0.819,0.0,0.08428150021070374,0.0,1,41,0.0625,0.06049191225348992,0.0,0.47619047619047616,0.5991823884439661,76,False
robust_mrna_strict,high_confidence,AMPD1,True,True,9606.ENSP00000430075,1,0.721,0.0,0.08328995314940135,0.0,2,41,0.0625,0.05325356377871335,0.0,0.47058823529411764,0.586341799072831,77,False
robust_mrna_strict,high_confidence,CCDC113,True,True,9606.ENSP00000219299,1,0.707,0.0,0.08328995314940135,0.0,2,41,0.0625,0.05221951399660241,0.0,0.47058823529411764,0.58530774929072,78,False
robust_mrna_strict,high_confidence,MUC5B,True,True,9606.ENSP00000436812,3,2.4050000000000002,0.0009481668773704173,0.03160556257901391,0.3333333333333333,4,6,0.1875,0.17763498042691486,0.015001250104175348,0.1785714285714286,0.5587076591025188,79,False
robust_mrna_strict,high_confidence,BPIFB1,True,True,9606.ENSP00000253354,3,2.365,0.0011061946902654867,0.03160556257901391,0.0,4,6,0.1875,0.17468055247802647,0.017501458454871235,0.1785714285714286,0.5582534395043264,80,False
robust_mrna_strict,high_confidence,FCN3,True,True,9606.ENSP00000270879,1,0.749,0.0,0.07779830788680346,0.0,1,41,0.0625,0.05532166334293522,0.0,0.43956043956043955,0.5573821029033748,81,False
