stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore,gene_set,score_label,combined_score
9606.ENSP00000341442,9606.ENSP00000445786,SNTN,FAM216B,9606,0.699,0.0,0.0,0.0,0.523,0.0,0.0,0.395,robust_mrna_strict,medium_confidence,0.699
9606.ENSP00000262442,9606.ENSP00000288710,DNAH9,DRC1,9606,0.699,0.0,0.0,0.0,0.142,0.0,0.36,0.496,robust_mrna_strict,medium_confidence,0.699
9606.ENSP00000303540,9606.ENSP00000349588,SCN1A,ANK2,9606,0.698,0.0,0.0,0.0,0.107,0.071,0.5,0.359,robust_mrna_strict,medium_confidence,0.698
9606.ENSP00000341346,9606.ENSP00000341442,TEKT1,SNTN,9606,0.698,0.0,0.0,0.0,0.419,0.0,0.0,0.502,robust_mrna_strict,medium_confidence,0.698
9606.ENSP00000222271,9606.ENSP00000222573,COMP,ITGB8,9606,0.697,0.0,0.0,0.0,0.0,0.067,0.65,0.148,robust_mrna_strict,medium_confidence,0.697
9606.ENSP00000262442,9606.ENSP00000265104,DNAH9,DNAH5,9606,0.695,0.0,0.0,0.093,0.112,0.0,0.36,0.478,robust_mrna_strict,medium_confidence,0.695
9606.ENSP00000339449,9606.ENSP00000478589,CFAP52,TTC25,9606,0.695,0.0,0.0,0.0,0.165,0.507,0.0,0.32,robust_mrna_strict,medium_confidence,0.695
9606.ENSP00000306410,9606.ENSP00000337946,ARMC4,PACRG,9606,0.693,0.0,0.0,0.0,0.151,0.507,0.0,0.325,robust_mrna_strict,medium_confidence,0.693
9606.ENSP00000306410,9606.ENSP00000417769,ARMC4,IQUB,9606,0.692,0.0,0.0,0.0,0.166,0.265,0.0,0.538,robust_mrna_strict,medium_confidence,0.692
9606.ENSP00000357669,9606.ENSP00000362116,NPR1,PGC,9606,0.691,0.0,0.0,0.0,0.058,0.0,0.0,0.686,robust_mrna_strict,medium_confidence,0.691
9606.ENSP00000269141,9606.ENSP00000323588,CDH2,SOX2,9606,0.69,0.0,0.0,0.0,0.097,0.0,0.0,0.671,robust_mrna_strict,medium_confidence,0.69
9606.ENSP00000288710,9606.ENSP00000377197,DRC1,HYDIN,9606,0.689,0.0,0.0,0.0,0.102,0.0,0.0,0.668,robust_mrna_strict,medium_confidence,0.689
9606.ENSP00000291536,9606.ENSP00000367815,RSPH1,DNAAF1,9606,0.689,0.0,0.0,0.0,0.082,0.0,0.0,0.675,robust_mrna_strict,medium_confidence,0.689
9606.ENSP00000295550,9606.ENSP00000364140,COL6A3,COL15A1,9606,0.689,0.0,0.0,0.0,0.337,0.0,0.4,0.282,robust_mrna_strict,medium_confidence,0.689
9606.ENSP00000222573,9606.ENSP00000265131,ITGB8,TNC,9606,0.688,0.0,0.0,0.0,0.075,0.0,0.65,0.115,robust_mrna_strict,medium_confidence,0.688
9606.ENSP00000262442,9606.ENSP00000377197,DNAH9,HYDIN,9606,0.686,0.0,0.0,0.0,0.342,0.071,0.0,0.527,robust_mrna_strict,medium_confidence,0.686
9606.ENSP00000304845,9606.ENSP00000451406,UGT1A1,HSD17B6,9606,0.685,0.0,0.0,0.0,0.055,0.0,0.65,0.126,robust_mrna_strict,medium_confidence,0.685
9606.ENSP00000294728,9606.ENSP00000376637,VCAM1,IGF1,9606,0.683,0.0,0.0,0.0,0.133,0.0,0.0,0.65,robust_mrna_strict,medium_confidence,0.683
9606.ENSP00000271651,9606.ENSP00000304408,CTSK,COL3A1,9606,0.682,0.0,0.0,0.0,0.313,0.0,0.0,0.557,robust_mrna_strict,medium_confidence,0.682
9606.ENSP00000367815,9606.ENSP00000377197,DNAAF1,HYDIN,9606,0.681,0.0,0.0,0.0,0.082,0.101,0.0,0.645,robust_mrna_strict,medium_confidence,0.681
9606.ENSP00000306410,9606.ENSP00000339449,ARMC4,CFAP52,9606,0.681,0.0,0.0,0.0,0.218,0.507,0.0,0.239,robust_mrna_strict,medium_confidence,0.681
9606.ENSP00000341346,9606.ENSP00000480538,TEKT1,DNAI1,9606,0.681,0.0,0.0,0.0,0.33,0.0,0.0,0.543,robust_mrna_strict,medium_confidence,0.681
9606.ENSP00000346251,9606.ENSP00000436812,BPIFA1,MUC5B,9606,0.681,0.0,0.0,0.0,0.24,0.0,0.0,0.597,robust_mrna_strict,medium_confidence,0.681
9606.ENSP00000298032,9606.ENSP00000417769,ARMC3,IQUB,9606,0.678,0.0,0.0,0.0,0.184,0.265,0.0,0.506,robust_mrna_strict,medium_confidence,0.678
9606.ENSP00000349568,9606.ENSP00000374045,CFAP43,DNAH6,9606,0.677,0.0,0.0,0.0,0.31,0.0,0.0,0.552,robust_mrna_strict,medium_confidence,0.677
9606.ENSP00000238682,9606.ENSP00000364694,TGFB3,ASPN,9606,0.677,0.0,0.0,0.0,0.196,0.0,0.5,0.261,robust_mrna_strict,medium_confidence,0.677
9606.ENSP00000260302,9606.ENSP00000376637,MMP13,IGF1,9606,0.676,0.0,0.0,0.0,0.049,0.0,0.0,0.674,robust_mrna_strict,medium_confidence,0.676
9606.ENSP00000269141,9606.ENSP00000295522,CDH2,CLDN1,9606,0.675,0.0,0.0,0.204,0.059,0.0,0.0,0.601,robust_mrna_strict,medium_confidence,0.675
9606.ENSP00000338157,9606.ENSP00000387211,ZBTB16,IL18R1,9606,0.674,0.0,0.0,0.0,0.149,0.0,0.0,0.633,robust_mrna_strict,medium_confidence,0.674
9606.ENSP00000297848,9606.ENSP00000364694,COL14A1,ASPN,9606,0.674,0.0,0.0,0.0,0.207,0.091,0.0,0.584,robust_mrna_strict,medium_confidence,0.674
9606.ENSP00000260302,9606.ENSP00000322788,MMP13,MMP1,9606,0.674,0.0,0.0,0.07,0.28,0.0,0.5,0.14,robust_mrna_strict,medium_confidence,0.674
9606.ENSP00000252242,9606.ENSP00000323588,KRT5,SOX2,9606,0.673,0.0,0.0,0.0,0.074,0.295,0.0,0.539,robust_mrna_strict,medium_confidence,0.673
9606.ENSP00000357669,9606.ENSP00000418525,NPR1,MME,9606,0.672,0.0,0.0,0.0,0.045,0.0,0.0,0.671,robust_mrna_strict,medium_confidence,0.672
9606.ENSP00000252242,9606.ENSP00000291009,KRT5,PIP,9606,0.67,0.0,0.0,0.0,0.067,0.0,0.0,0.661,robust_mrna_strict,medium_confidence,0.67
9606.ENSP00000373477,9606.ENSP00000451419,GPX3,DIO2,9606,0.67,0.0,0.0,0.0,0.044,0.0,0.0,0.669,robust_mrna_strict,medium_confidence,0.67
9606.ENSP00000322788,9606.ENSP00000376637,MMP1,IGF1,9606,0.669,0.0,0.0,0.0,0.0,0.0,0.4,0.471,robust_mrna_strict,medium_confidence,0.669
9606.ENSP00000333845,9606.ENSP00000445786,C11ORF88,FAM216B,9606,0.669,0.0,0.0,0.0,0.478,0.0,0.0,0.392,robust_mrna_strict,medium_confidence,0.669
9606.ENSP00000291009,9606.ENSP00000418525,PIP,MME,9606,0.669,0.0,0.0,0.0,0.0,0.0,0.0,0.669,robust_mrna_strict,medium_confidence,0.669
9606.ENSP00000260128,9606.ENSP00000369071,SULF1,POSTN,9606,0.668,0.0,0.0,0.0,0.521,0.0,0.0,0.336,robust_mrna_strict,medium_confidence,0.668
9606.ENSP00000181383,9606.ENSP00000356399,CPB2,CFH,9606,0.668,0.0,0.0,0.0,0.115,0.0,0.0,0.641,robust_mrna_strict,medium_confidence,0.668
9606.ENSP00000355900,9606.ENSP00000365811,SPATA17,SPAG6,9606,0.666,0.0,0.0,0.0,0.127,0.144,0.0,0.589,robust_mrna_strict,medium_confidence,0.666
9606.ENSP00000267584,9606.ENSP00000310661,AK7,PDE7B,9606,0.666,0.0,0.0,0.0,0.0,0.0,0.65,0.087,robust_mrna_strict,medium_confidence,0.666
9606.ENSP00000262442,9606.ENSP00000294664,DNAH9,WDR63,9606,0.666,0.0,0.0,0.0,0.154,0.263,0.36,0.263,robust_mrna_strict,medium_confidence,0.666
9606.ENSP00000263413,9606.ENSP00000356399,C6,CFH,9606,0.666,0.0,0.0,0.0,0.166,0.0,0.0,0.616,robust_mrna_strict,medium_confidence,0.666
9606.ENSP00000365811,9606.ENSP00000377197,SPAG6,HYDIN,9606,0.666,0.0,0.0,0.0,0.109,0.114,0.0,0.611,robust_mrna_strict,medium_confidence,0.666
9606.ENSP00000225964,9606.ENSP00000260227,COL1A1,MMP7,9606,0.665,0.0,0.0,0.0,0.103,0.05,0.0,0.639,robust_mrna_strict,medium_confidence,0.665
9606.ENSP00000280350,9606.ENSP00000414390,PIH1D2,CFAP300,9606,0.664,0.0,0.0,0.0,0.214,0.0,0.0,0.59,robust_mrna_strict,medium_confidence,0.664
9606.ENSP00000310661,9606.ENSP00000430075,PDE7B,AMPD1,9606,0.662,0.0,0.0,0.0,0.043,0.0,0.65,0.074,robust_mrna_strict,medium_confidence,0.662
9606.ENSP00000337804,9606.ENSP00000489675,SPAG17,DNAH10,9606,0.66,0.0,0.0,0.0,0.608,0.0,0.0,0.169,robust_mrna_strict,medium_confidence,0.66
9606.ENSP00000288710,9606.ENSP00000312554,DRC1,DNAH12,9606,0.66,0.0,0.0,0.0,0.199,0.0,0.36,0.391,robust_mrna_strict,medium_confidence,0.66
9606.ENSP00000311273,9606.ENSP00000312554,DNAH7,DNAH12,9606,0.66,0.0,0.0,0.0,0.162,0.0,0.54,0.191,robust_mrna_strict,medium_confidence,0.66
9606.ENSP00000381553,9606.ENSP00000478589,CFAP53,TTC25,9606,0.659,0.0,0.0,0.0,0.108,0.429,0.0,0.385,robust_mrna_strict,medium_confidence,0.659
9606.ENSP00000363071,9606.ENSP00000379616,DES,MYH11,9606,0.659,0.0,0.0,0.0,0.596,0.0,0.0,0.189,robust_mrna_strict,medium_confidence,0.659
9606.ENSP00000297268,9606.ENSP00000322788,COL1A2,MMP1,9606,0.659,0.0,0.0,0.0,0.13,0.05,0.0,0.62,robust_mrna_strict,medium_confidence,0.659
9606.ENSP00000294664,9606.ENSP00000374045,WDR63,DNAH6,9606,0.658,0.0,0.0,0.0,0.118,0.263,0.36,0.276,robust_mrna_strict,medium_confidence,0.658
9606.ENSP00000225964,9606.ENSP00000497653,COL1A1,COL17A1,9606,0.658,0.0,0.0,0.146,0.042,0.0,0.4,0.386,robust_mrna_strict,medium_confidence,0.658
9606.ENSP00000262103,9606.ENSP00000341346,EFCAB1,TEKT1,9606,0.656,0.0,0.0,0.0,0.26,0.507,0.0,0.135,robust_mrna_strict,medium_confidence,0.656
9606.ENSP00000274063,9606.ENSP00000410715,SFRP2,SFRP4,9606,0.656,0.0,0.0,0.0,0.425,0.0,0.0,0.427,robust_mrna_strict,medium_confidence,0.656
9606.ENSP00000280350,9606.ENSP00000480538,PIH1D2,DNAI1,9606,0.655,0.0,0.0,0.0,0.101,0.0,0.0,0.632,robust_mrna_strict,medium_confidence,0.655
9606.ENSP00000283357,9606.ENSP00000331044,FAM81B,ENKUR,9606,0.654,0.0,0.0,0.0,0.429,0.0,0.0,0.419,robust_mrna_strict,medium_confidence,0.654
9606.ENSP00000262103,9606.ENSP00000362869,EFCAB1,MORN5,9606,0.654,0.0,0.0,0.0,0.633,0.096,0.0,0.0,robust_mrna_strict,medium_confidence,0.654
9606.ENSP00000269141,9606.ENSP00000378517,CDH2,SPP1,9606,0.653,0.0,0.0,0.0,0.062,0.0,0.0,0.646,robust_mrna_strict,medium_confidence,0.653
9606.ENSP00000264613,9606.ENSP00000423822,CP,GPX8,9606,0.653,0.0,0.0,0.0,0.074,0.0,0.0,0.641,robust_mrna_strict,medium_confidence,0.653
9606.ENSP00000365811,9606.ENSP00000480538,SPAG6,DNAI1,9606,0.653,0.0,0.0,0.0,0.193,0.0,0.0,0.587,robust_mrna_strict,medium_confidence,0.653
9606.ENSP00000229554,9606.ENSP00000365811,RSPH4A,SPAG6,9606,0.653,0.0,0.0,0.251,0.131,0.111,0.0,0.471,robust_mrna_strict,medium_confidence,0.653
9606.ENSP00000254090,9606.ENSP00000357669,FMO5,NPR1,9606,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.652,robust_mrna_strict,medium_confidence,0.652
9606.ENSP00000339449,9606.ENSP00000365811,CFAP52,SPAG6,9606,0.652,0.0,0.0,0.207,0.194,0.128,0.0,0.45,robust_mrna_strict,medium_confidence,0.652
9606.ENSP00000188790,9606.ENSP00000369071,FAP,POSTN,9606,0.652,0.0,0.0,0.0,0.499,0.0,0.0,0.334,robust_mrna_strict,medium_confidence,0.652
9606.ENSP00000225964,9606.ENSP00000271651,COL1A1,CTSK,9606,0.651,0.0,0.0,0.0,0.266,0.0,0.0,0.544,robust_mrna_strict,medium_confidence,0.651
9606.ENSP00000339449,9606.ENSP00000390232,CFAP52,ZBBX,9606,0.651,0.0,0.0,0.0,0.45,0.0,0.0,0.392,robust_mrna_strict,medium_confidence,0.651
9606.ENSP00000264613,9606.ENSP00000373477,CP,GPX3,9606,0.65,0.0,0.0,0.0,0.062,0.0,0.0,0.642,robust_mrna_strict,medium_confidence,0.65
9606.ENSP00000217939,9606.ENSP00000225964,MXRA5,COL1A1,9606,0.649,0.0,0.0,0.0,0.478,0.091,0.0,0.321,robust_mrna_strict,medium_confidence,0.649
9606.ENSP00000312554,9606.ENSP00000489675,DNAH12,DNAH10,9606,0.648,0.0,0.104,0.0,0.308,0.0,0.0,0.478,robust_mrna_strict,medium_confidence,0.648
9606.ENSP00000260302,9606.ENSP00000378517,MMP13,SPP1,9606,0.646,0.0,0.0,0.0,0.104,0.0,0.0,0.621,robust_mrna_strict,medium_confidence,0.646
9606.ENSP00000262103,9606.ENSP00000417769,EFCAB1,IQUB,9606,0.646,0.0,0.0,0.0,0.155,0.126,0.0,0.56,robust_mrna_strict,medium_confidence,0.646
9606.ENSP00000217939,9606.ENSP00000304408,MXRA5,COL3A1,9606,0.646,0.0,0.0,0.0,0.452,0.091,0.0,0.348,robust_mrna_strict,medium_confidence,0.646
9606.ENSP00000269141,9606.ENSP00000426809,CDH2,PROM1,9606,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.646,robust_mrna_strict,medium_confidence,0.646
9606.ENSP00000306410,9606.ENSP00000381553,ARMC4,CFAP53,9606,0.644,0.0,0.0,0.0,0.134,0.429,0.0,0.338,robust_mrna_strict,medium_confidence,0.644
9606.ENSP00000238682,9606.ENSP00000304408,TGFB3,COL3A1,9606,0.643,0.0,0.0,0.0,0.226,0.067,0.0,0.545,robust_mrna_strict,medium_confidence,0.643
9606.ENSP00000222573,9606.ENSP00000386043,ITGB8,LTBP1,9606,0.643,0.0,0.0,0.0,0.044,0.067,0.5,0.295,robust_mrna_strict,medium_confidence,0.643
9606.ENSP00000260227,9606.ENSP00000304408,MMP7,COL3A1,9606,0.643,0.0,0.0,0.0,0.136,0.05,0.0,0.6,robust_mrna_strict,medium_confidence,0.643
9606.ENSP00000337804,9606.ENSP00000355900,SPAG17,SPATA17,9606,0.643,0.0,0.0,0.0,0.193,0.294,0.0,0.423,robust_mrna_strict,medium_confidence,0.643
9606.ENSP00000333845,9606.ENSP00000368952,C11ORF88,STOML3,9606,0.641,0.0,0.0,0.0,0.548,0.0,0.0,0.238,robust_mrna_strict,medium_confidence,0.641
9606.ENSP00000260453,9606.ENSP00000306410,MNS1,ARMC4,9606,0.641,0.0,0.0,0.0,0.072,0.507,0.0,0.278,robust_mrna_strict,medium_confidence,0.641
9606.ENSP00000298032,9606.ENSP00000380524,ARMC3,CAPSL,9606,0.641,0.0,0.0,0.0,0.477,0.0,0.0,0.341,robust_mrna_strict,medium_confidence,0.641
9606.ENSP00000222271,9606.ENSP00000260302,COMP,MMP13,9606,0.641,0.0,0.0,0.0,0.114,0.0,0.0,0.612,robust_mrna_strict,medium_confidence,0.641
9606.ENSP00000188790,9606.ENSP00000284240,FAP,THY1,9606,0.641,0.0,0.0,0.0,0.224,0.292,0.0,0.399,robust_mrna_strict,medium_confidence,0.641
9606.ENSP00000291536,9606.ENSP00000341346,RSPH1,TEKT1,9606,0.639,0.0,0.0,0.0,0.317,0.0,0.0,0.492,robust_mrna_strict,medium_confidence,0.639
9606.ENSP00000369071,9606.ENSP00000386043,POSTN,LTBP1,9606,0.639,0.0,0.0,0.0,0.141,0.046,0.0,0.595,robust_mrna_strict,medium_confidence,0.639
9606.ENSP00000337451,9606.ENSP00000376910,EPHA3,LRRIQ1,9606,0.638,0.0,0.0,0.0,0.071,0.623,0.0,0.048,robust_mrna_strict,medium_confidence,0.638
9606.ENSP00000418525,9606.ENSP00000481841,MME,CD24,9606,0.638,0.0,0.0,0.0,0.086,0.0,0.0,0.621,robust_mrna_strict,medium_confidence,0.638
9606.ENSP00000262442,9606.ENSP00000291536,DNAH9,RSPH1,9606,0.638,0.0,0.0,0.0,0.127,0.0,0.0,0.602,robust_mrna_strict,medium_confidence,0.638
9606.ENSP00000286758,9606.ENSP00000322788,CXCL13,MMP1,9606,0.637,0.0,0.0,0.0,0.116,0.0,0.0,0.606,robust_mrna_strict,medium_confidence,0.637
9606.ENSP00000417955,9606.ENSP00000489675,VWA3B,DNAH10,9606,0.637,0.0,0.0,0.0,0.632,0.0,0.0,0.054,robust_mrna_strict,medium_confidence,0.637
9606.ENSP00000267584,9606.ENSP00000374045,AK7,DNAH6,9606,0.636,0.0,0.0,0.0,0.174,0.05,0.0,0.574,robust_mrna_strict,medium_confidence,0.636
9606.ENSP00000222271,9606.ENSP00000225964,COMP,COL1A1,9606,0.636,0.0,0.0,0.0,0.23,0.099,0.0,0.518,robust_mrna_strict,medium_confidence,0.636
9606.ENSP00000217939,9606.ENSP00000297267,MXRA5,FNDC1,9606,0.634,0.0,0.0,0.0,0.422,0.0,0.0,0.393,robust_mrna_strict,medium_confidence,0.634
9606.ENSP00000357721,9606.ENSP00000364210,S100A8,AGER,9606,0.634,0.0,0.0,0.0,0.103,0.05,0.0,0.606,robust_mrna_strict,medium_confidence,0.634
9606.ENSP00000360210,9606.ENSP00000380524,C20ORF85,CAPSL,9606,0.633,0.0,0.0,0.0,0.633,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.633
9606.ENSP00000297848,9606.ENSP00000376637,COL14A1,IGF1,9606,0.632,0.0,0.0,0.0,0.271,0.0,0.0,0.516,robust_mrna_strict,medium_confidence,0.632
9606.ENSP00000238682,9606.ENSP00000288840,TGFB3,SMAD6,9606,0.631,0.0,0.0,0.0,0.086,0.095,0.0,0.59,robust_mrna_strict,medium_confidence,0.631
9606.ENSP00000304408,9606.ENSP00000379616,COL3A1,MYH11,9606,0.631,0.0,0.0,0.0,0.128,0.058,0.0,0.587,robust_mrna_strict,medium_confidence,0.631
9606.ENSP00000262103,9606.ENSP00000358965,EFCAB1,C1ORF194,9606,0.63,0.0,0.0,0.0,0.159,0.507,0.0,0.18,robust_mrna_strict,medium_confidence,0.63
9606.ENSP00000295550,9606.ENSP00000316881,COL6A3,P3H2,9606,0.63,0.0,0.0,0.0,0.0,0.0,0.5,0.291,robust_mrna_strict,medium_confidence,0.63
9606.ENSP00000260227,9606.ENSP00000271651,MMP7,CTSK,9606,0.628,0.0,0.0,0.0,0.118,0.0,0.4,0.354,robust_mrna_strict,medium_confidence,0.628
9606.ENSP00000288840,9606.ENSP00000373574,SMAD6,ACVRL1,9606,0.628,0.0,0.0,0.0,0.121,0.19,0.0,0.52,robust_mrna_strict,medium_confidence,0.628
9606.ENSP00000229554,9606.ENSP00000349568,RSPH4A,CFAP43,9606,0.628,0.0,0.0,0.0,0.35,0.0,0.0,0.45,robust_mrna_strict,medium_confidence,0.628
9606.ENSP00000262442,9606.ENSP00000365811,DNAH9,SPAG6,9606,0.626,0.0,0.0,0.0,0.123,0.0,0.0,0.591,robust_mrna_strict,medium_confidence,0.626
9606.ENSP00000238682,9606.ENSP00000376637,TGFB3,IGF1,9606,0.626,0.0,0.0,0.0,0.121,0.0,0.0,0.592,robust_mrna_strict,medium_confidence,0.626
9606.ENSP00000225844,9606.ENSP00000479955,CCL13,CCL18,9606,0.626,0.0,0.0,0.076,0.491,0.0,0.0,0.268,robust_mrna_strict,medium_confidence,0.626
9606.ENSP00000262103,9606.ENSP00000339449,EFCAB1,CFAP52,9606,0.626,0.0,0.0,0.0,0.27,0.507,0.0,0.044,robust_mrna_strict,medium_confidence,0.626
9606.ENSP00000337804,9606.ENSP00000377197,SPAG17,HYDIN,9606,0.626,0.0,0.0,0.0,0.186,0.115,0.0,0.522,robust_mrna_strict,medium_confidence,0.626
9606.ENSP00000316881,9606.ENSP00000364140,P3H2,COL15A1,9606,0.625,0.0,0.0,0.0,0.055,0.0,0.5,0.271,robust_mrna_strict,medium_confidence,0.625
9606.ENSP00000271588,9606.ENSP00000356399,HMCN1,CFH,9606,0.624,0.0,0.0,0.0,0.064,0.0,0.0,0.615,robust_mrna_strict,medium_confidence,0.624
9606.ENSP00000404232,9606.ENSP00000478589,EFHC2,TTC25,9606,0.624,0.0,0.0,0.0,0.126,0.507,0.0,0.198,robust_mrna_strict,medium_confidence,0.624
9606.ENSP00000284240,9606.ENSP00000378517,THY1,SPP1,9606,0.624,0.0,0.0,0.0,0.143,0.0,0.0,0.58,robust_mrna_strict,medium_confidence,0.624
9606.ENSP00000238682,9606.ENSP00000353608,TGFB3,DSC3,9606,0.622,0.0,0.0,0.0,0.056,0.045,0.0,0.615,robust_mrna_strict,medium_confidence,0.622
9606.ENSP00000216513,9606.ENSP00000494686,SIX4,SIX1,9606,0.622,0.0,0.0,0.0,0.389,0.0,0.0,0.406,robust_mrna_strict,medium_confidence,0.622
9606.ENSP00000225964,9606.ENSP00000316881,COL1A1,P3H2,9606,0.621,0.0,0.0,0.0,0.0,0.0,0.5,0.274,robust_mrna_strict,medium_confidence,0.621
9606.ENSP00000225964,9606.ENSP00000260128,COL1A1,SULF1,9606,0.621,0.0,0.0,0.0,0.434,0.0,0.0,0.358,robust_mrna_strict,medium_confidence,0.621
9606.ENSP00000341346,9606.ENSP00000368952,TEKT1,STOML3,9606,0.621,0.0,0.0,0.0,0.557,0.0,0.0,0.18,robust_mrna_strict,medium_confidence,0.621
9606.ENSP00000379310,9606.ENSP00000480538,CASC1,DNAI1,9606,0.62,0.0,0.0,0.0,0.157,0.0,0.54,0.099,robust_mrna_strict,medium_confidence,0.62
9606.ENSP00000312554,9606.ENSP00000379310,DNAH12,CASC1,9606,0.619,0.0,0.0,0.0,0.136,0.0,0.54,0.118,robust_mrna_strict,medium_confidence,0.619
9606.ENSP00000288840,9606.ENSP00000365280,SMAD6,ID1,9606,0.619,0.0,0.0,0.0,0.194,0.0,0.0,0.546,robust_mrna_strict,medium_confidence,0.619
9606.ENSP00000265104,9606.ENSP00000478589,DNAH5,TTC25,9606,0.619,0.0,0.0,0.0,0.066,0.0,0.0,0.609,robust_mrna_strict,medium_confidence,0.619
9606.ENSP00000252242,9606.ENSP00000372221,KRT5,SERPINB5,9606,0.618,0.0,0.0,0.0,0.446,0.041,0.0,0.339,robust_mrna_strict,medium_confidence,0.618
9606.ENSP00000284240,9606.ENSP00000418525,THY1,MME,9606,0.616,0.0,0.0,0.0,0.085,0.0,0.0,0.597,robust_mrna_strict,medium_confidence,0.616
9606.ENSP00000376637,9606.ENSP00000378517,IGF1,SPP1,9606,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.616,robust_mrna_strict,medium_confidence,0.616
9606.ENSP00000306410,9606.ENSP00000404232,ARMC4,EFHC2,9606,0.616,0.0,0.0,0.0,0.142,0.507,0.0,0.165,robust_mrna_strict,medium_confidence,0.616
9606.ENSP00000264613,9606.ENSP00000356399,CP,CFH,9606,0.616,0.0,0.0,0.0,0.194,0.0,0.0,0.543,robust_mrna_strict,medium_confidence,0.616
9606.ENSP00000298032,9606.ENSP00000339449,ARMC3,CFAP52,9606,0.616,0.0,0.0,0.0,0.492,0.268,0.0,0.05,robust_mrna_strict,medium_confidence,0.616
9606.ENSP00000367815,9606.ENSP00000414390,DNAAF1,CFAP300,9606,0.616,0.0,0.0,0.0,0.049,0.0,0.0,0.613,robust_mrna_strict,medium_confidence,0.616
9606.ENSP00000229554,9606.ENSP00000341346,RSPH4A,TEKT1,9606,0.615,0.0,0.0,0.0,0.497,0.0,0.0,0.265,robust_mrna_strict,medium_confidence,0.615
9606.ENSP00000341346,9606.ENSP00000445786,TEKT1,FAM216B,9606,0.615,0.0,0.0,0.0,0.47,0.0,0.0,0.302,robust_mrna_strict,medium_confidence,0.615
9606.ENSP00000238682,9606.ENSP00000297848,TGFB3,COL14A1,9606,0.614,0.0,0.0,0.0,0.181,0.067,0.0,0.535,robust_mrna_strict,medium_confidence,0.614
9606.ENSP00000260227,9606.ENSP00000297268,MMP7,COL1A2,9606,0.613,0.0,0.0,0.0,0.074,0.05,0.0,0.595,robust_mrna_strict,medium_confidence,0.613
9606.ENSP00000269025,9606.ENSP00000479773,LRRC46,CFAP57,9606,0.611,0.0,0.0,0.0,0.177,0.099,0.0,0.518,robust_mrna_strict,medium_confidence,0.611
9606.ENSP00000225964,9606.ENSP00000269141,COL1A1,CDH2,9606,0.611,0.0,0.0,0.0,0.072,0.045,0.0,0.597,robust_mrna_strict,medium_confidence,0.611
9606.ENSP00000349568,9606.ENSP00000377197,CFAP43,HYDIN,9606,0.607,0.0,0.0,0.0,0.258,0.0,0.0,0.491,robust_mrna_strict,medium_confidence,0.607
9606.ENSP00000295550,9606.ENSP00000297848,COL6A3,COL14A1,9606,0.607,0.0,0.0,0.0,0.181,0.0,0.4,0.265,robust_mrna_strict,medium_confidence,0.607
9606.ENSP00000297268,9606.ENSP00000386043,COL1A2,LTBP1,9606,0.606,0.0,0.0,0.0,0.161,0.099,0.0,0.52,robust_mrna_strict,medium_confidence,0.606
9606.ENSP00000286758,9606.ENSP00000337065,CXCL13,CXCL14,9606,0.606,0.0,0.0,0.0,0.085,0.0,0.0,0.588,robust_mrna_strict,medium_confidence,0.606
9606.ENSP00000317997,9606.ENSP00000373477,DUOX1,GPX3,9606,0.606,0.0,0.0,0.0,0.047,0.0,0.0,0.604,robust_mrna_strict,medium_confidence,0.606
9606.ENSP00000284240,9606.ENSP00000338157,THY1,ZBTB16,9606,0.605,0.0,0.0,0.0,0.045,0.0,0.0,0.604,robust_mrna_strict,medium_confidence,0.605
9606.ENSP00000364240,9606.ENSP00000489675,UBXN10,DNAH10,9606,0.605,0.0,0.0,0.0,0.605,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.605
9606.ENSP00000343129,9606.ENSP00000372221,TRIM29,SERPINB5,9606,0.604,0.0,0.0,0.0,0.563,0.0,0.0,0.131,robust_mrna_strict,medium_confidence,0.604
9606.ENSP00000267584,9606.ENSP00000349568,AK7,CFAP43,9606,0.604,0.0,0.0,0.0,0.145,0.0,0.0,0.556,robust_mrna_strict,medium_confidence,0.604
9606.ENSP00000286758,9606.ENSP00000305416,CXCL13,S1PR1,9606,0.604,0.0,0.0,0.0,0.056,0.0,0.0,0.598,robust_mrna_strict,medium_confidence,0.604
9606.ENSP00000291536,9606.ENSP00000298032,RSPH1,ARMC3,9606,0.602,0.0,0.0,0.0,0.261,0.128,0.0,0.432,robust_mrna_strict,medium_confidence,0.602
9606.ENSP00000317997,9606.ENSP00000423822,DUOX1,GPX8,9606,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.602,robust_mrna_strict,medium_confidence,0.602
9606.ENSP00000294664,9606.ENSP00000489675,WDR63,DNAH10,9606,0.601,0.0,0.0,0.0,0.089,0.263,0.0,0.454,robust_mrna_strict,medium_confidence,0.601
9606.ENSP00000265131,9606.ENSP00000369071,TNC,POSTN,9606,0.6,0.0,0.0,0.0,0.183,0.0,0.0,0.53,robust_mrna_strict,medium_confidence,0.6
