gene_set,score_label,gene_symbol,in_input,mapped_to_string,string_id,degree,weighted_degree,betweenness,closeness,clustering_coefficient,component_id,component_size,degree_norm,weighted_degree_norm,betweenness_norm,closeness_norm,hub_score,hub_rank,hub_top20
robust_mrna_strict,medium_confidence,C20ORF85,True,True,9606.ENSP00000360210,11,5.9030000000000005,0.002636438392911619,0.25916291751874576,0.5454545454545454,1,219,0.2682926829268293,0.22536555568281602,0.02286804822492436,0.7496932515337423,1.2662195383683121,83,False
robust_mrna_strict,medium_confidence,ZBTB16,True,True,9606.ENSP00000338157,6,3.0300000000000002,0.030937060969441425,0.251749437160641,0.13333333333333333,1,219,0.14634146341463414,0.11567976176841141,0.26834315722632857,0.728247914183552,1.258612296592926,84,False
robust_mrna_strict,medium_confidence,MXRA5,True,True,9606.ENSP00000217939,9,5.007,0.0006210942208610392,0.28389486260454005,0.8055555555555556,1,219,0.21951219512195122,0.19115794296186,0.005387272705881961,0.821236559139785,1.2372939699294783,85,False
robust_mrna_strict,medium_confidence,ADH7,True,True,9606.ENSP00000420269,5,2.834,0.029694804945157017,0.25884531590413945,0.2,1,219,0.12195121951219512,0.10819684648570228,0.25756802561414416,0.7487745098039216,1.2364906014159631,86,False
robust_mrna_strict,medium_confidence,TP63,True,True,9606.ENSP00000264731,7,4.244,0.007128677328725324,0.2905333944673697,0.42857142857142855,1,219,0.17073170731707318,0.16202802275417094,0.0618330158487722,0.8404401650618981,1.2350329109819145,87,False
robust_mrna_strict,medium_confidence,SERPINB3,True,True,9606.ENSP00000283752,5,2.325,0.028881891813599552,0.26303583783035833,0.0,1,219,0.12195121951219512,0.08876417363417707,0.2505169461179909,0.7608966376089662,1.2221289768733294,88,False
robust_mrna_strict,medium_confidence,AGER,True,True,9606.ENSP00000364210,5,3.1020000000000003,0.024539840756074228,0.2623823326432022,0.1,1,219,0.12195121951219512,0.11842858779063109,0.2128546843160321,0.7590062111801242,1.2122407027989826,89,False
robust_mrna_strict,medium_confidence,MAP3K19,True,True,9606.ENSP00000376647,11,5.005,0.0015304667551746694,0.25509393451422435,0.36363636363636365,1,219,0.2682926829268293,0.19108158668346503,0.013275025753712389,0.7379227053140096,1.2105720006780163,90,False
robust_mrna_strict,medium_confidence,BPIFB1,True,True,9606.ENSP00000253354,5,3.469,0.02132393624331362,0.2614081408140814,0.3,1,219,0.12195121951219512,0.13243996487611193,0.1849604389271444,0.7561881188118812,1.1955397421273326,91,False
robust_mrna_strict,medium_confidence,SMAD6,True,True,9606.ENSP00000288840,7,3.724,0.01429651284937769,0.2585284917720658,0.14285714285714285,1,219,0.17073170731707318,0.14217539037147328,0.12400568364002713,0.7478580171358629,1.1847707984644364,92,False
robust_mrna_strict,medium_confidence,CCDC113,True,True,9606.ENSP00000219299,8,4.33,0.0032036580881418487,0.2670262677342323,0.32142857142857145,1,219,0.1951219512195122,0.16531134272515557,0.027788021845216962,0.7724399494310998,1.1606612652209845,93,False
robust_mrna_strict,medium_confidence,CFAP57,True,True,9606.ENSP00000479773,9,4.196,0.0023908306269311455,0.25980046467131335,0.3611111111111111,1,219,0.21951219512195122,0.16019547207269116,0.02073768544005587,0.7515375153751537,1.1519828680098518,94,False
robust_mrna_strict,medium_confidence,P3H2,True,True,9606.ENSP00000316881,7,4.22,0.0,0.2819997033081145,1.0,1,219,0.17073170731707318,0.16111174741343104,0.0,0.8157543391188251,1.1475977938493294,95,False
robust_mrna_strict,medium_confidence,FAP,True,True,9606.ENSP00000188790,8,4.243,0.00023505109591649456,0.27253906810035844,0.8571428571428571,1,219,0.1951219512195122,0.16198984461497348,0.002038795904046717,0.7883870967741936,1.147537688512726,96,False
robust_mrna_strict,medium_confidence,DSC3,True,True,9606.ENSP00000353608,7,3.629,0.005436772732938373,0.2732442144602559,0.42857142857142855,1,219,0.17073170731707318,0.1385484671477112,0.047157703885309925,0.7904269081500647,1.146864786500159,97,False
robust_mrna_strict,medium_confidence,CFAP206,True,True,9606.ENSP00000358575,9,4.804,0.002401197432777178,0.24937163846254756,0.25,1,219,0.21951219512195122,0.18340778070476846,0.02082760546878208,0.7213695395513577,1.1451171208468596,98,False
robust_mrna_strict,medium_confidence,FNDC1,True,True,9606.ENSP00000297267,9,4.416,5.01228269085412e-05,0.2610850157945337,0.8055555555555556,1,219,0.21951219512195122,0.1685946626961402,0.00043475744625620037,0.7552533992583436,1.1437950145226912,99,False
robust_mrna_strict,medium_confidence,SULF1,True,True,9606.ENSP00000260128,8,4.529,6.712560948240728e-05,0.26369260646414205,0.8214285714285714,1,219,0.1951219512195122,0.17290879242545718,0.0005822368840092174,0.762796504369538,1.1314094848985166,100,False
robust_mrna_strict,medium_confidence,CDH3,True,True,9606.ENSP00000264012,7,4.116,0.004765185445884899,0.2627086788280818,0.38095238095238093,1,219,0.17073170731707318,0.1571412209368915,0.04133246233637918,0.7599502487562189,1.1291556393465627,101,False
robust_mrna_strict,medium_confidence,LRRIQ1,True,True,9606.ENSP00000376910,6,3.121,0.011058436155566781,0.2646839320523531,0.4666666666666667,1,219,0.14634146341463414,0.11915397243538349,0.09591912027137048,0.7656641604010024,1.1270787165223903,102,False
robust_mrna_strict,medium_confidence,LTBP1,True,True,9606.ENSP00000386043,7,4.303,0.0016965946880531139,0.26804286520022563,0.7142857142857143,1,219,0.17073170731707318,0.16428053296682318,0.014715993079474823,0.7753807106598986,1.1251089440232698,103,False
robust_mrna_strict,medium_confidence,FAM216B,True,True,9606.ENSP00000445786,9,4.966,0.0002618150459515885,0.2444650205761317,0.6111111111111112,1,219,0.21951219512195122,0.18959263925476272,0.00227094215928922,0.7071759259259259,1.1185517024619291,104,False
robust_mrna_strict,medium_confidence,CCDC80,True,True,9606.ENSP00000206423,8,3.849,0.0008072484512771269,0.2656827393431167,0.75,1,219,0.1951219512195122,0.14694765777116023,0.007001944958370085,0.7685534591194968,1.1176250130685392,105,False
robust_mrna_strict,medium_confidence,S100A12,True,True,9606.ENSP00000357726,7,4.292,0.011220051740788014,0.2305870936438622,0.14285714285714285,1,219,0.17073170731707318,0.16386057343565072,0.09732094820965086,0.6670305676855895,1.0989437966479643,106,False
robust_mrna_strict,medium_confidence,CFAP300,True,True,9606.ENSP00000414390,7,3.851,8.671825926009402e-05,0.2690672328379335,0.8571428571428571,1,219,0.17073170731707318,0.14702401404955523,0.0007521804188836973,0.778343949044586,1.0968518508300982,107,False
robust_mrna_strict,medium_confidence,DCLK1,True,True,9606.ENSP00000353846,4,1.888,0.02313249175362573,0.25055489653354424,0.5,1,219,0.0975609756097561,0.07208032680487152,0.20064756241103324,0.7247924080664294,1.0950812728920902,108,False
robust_mrna_strict,medium_confidence,PIH1D2,True,True,9606.ENSP00000280350,7,3.628,0.00171574857057412,0.2610850157945337,0.5238095238095238,1,219,0.17073170731707318,0.13851028900851373,0.014882130816795958,0.7552533992583436,1.0793775264007264,109,False
