series_id,group,broad_celltype,fine_celltype,gene_symbol,cells,mean_norm_count_per_10k,log1p_mean_norm,detected_cells,detection_fraction
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,CCR2,172,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,CD24,172,0.004275280159108827,0.004266167113538576,1,0.005813953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,CD44,172,7.917494168533557,2.1880149843155747,152,0.8837209302325582
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,CD74,172,45.189994224535475,3.8327631994053872,171,0.9941860465116279
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,CDH3,172,0.025103426115596253,0.024793511027363983,1,0.005813953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,COL14A1,172,0.021281158881043503,0.021057877258872305,3,0.01744186046511628
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,COL1A1,172,0.01827138117024542,0.018106465283451553,1,0.005813953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,COL3A1,172,0.0033690406724066137,0.0033633781694513668,1,0.005813953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,CTNNB1,172,9.500080232629777,2.35138289833712,159,0.9244186046511628
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,CXCL12,172,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,CXCR4,172,0.6184867826044623,0.4814916279031564,38,0.22093023255813954
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,FZD1,172,0.0035485555959302324,0.003542274327755198,1,0.005813953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,FZD2,172,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,FZD5,172,0.03380830232856057,0.033249364632213604,3,0.01744186046511628
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,IL1B,172,3.4332609671538203,1.4891354232279872,98,0.5697674418604651
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,IL1R1,172,0.05201719341394788,0.05070945773134388,7,0.040697674418604654
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,ITGA1,172,0.09468211022969276,0.09046401082775558,12,0.06976744186046512
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,ITGA2,172,0.007613873085872306,0.007585033847218996,1,0.005813953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,ITGA4,172,0.04889836360480446,0.047740435878192614,8,0.046511627906976744
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,ITGAV,172,2.3008233843367125,1.1941719477549546,90,0.5232558139534884
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,ITGB1,172,0.8557458027369552,0.6182866652519242,57,0.3313953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,LEF1,172,0.013071374829637177,0.01298668164883711,2,0.011627906976744186
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,LRP6,172,0.017554207392427815,0.01740191199409954,1,0.005813953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,POSTN,172,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,PTGFRN,172,0.0880641525429323,0.08440011042977101,9,0.05232558139534884
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,SPP1,172,0.079878185963739,0.07684824400045485,7,0.040697674418604654
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TCF7L2,172,3.872168601592102,1.5835391360469302,133,0.7732558139534884
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TGFB1,172,1.6021682664391843,0.9563450461159407,83,0.48255813953488375
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TGFBR1,172,0.2585013730210221,0.22992162659066942,16,0.09302325581395349
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TGFBR2,172,0.8069466144652825,0.5916384674355827,62,0.36046511627906974
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TNF,172,0.132260636281397,0.12421619734373274,10,0.05813953488372093
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TNFRSF12A,172,0.05739232360171286,0.05580580510089293,7,0.040697674418604654
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TNFRSF1A,172,1.0300047842653925,0.7080381498319003,64,0.37209302325581395
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TNFSF12,172,0.23189860279463373,0.20855655879782267,26,0.1511627906976744
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,TNIK,172,1.6936733411321425,0.9909058164165904,72,0.4186046511627907
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,WNT5A,172,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_A,WNT7B,172,0.013483541051111525,0.013393447065285979,2,0.011627906976744186
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CCL2,31,0.5728850079753226,0.4529115177646023,2,0.06451612903225806
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CCR2,31,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CD24,31,0.3338597518311931,0.28807680840668665,5,0.16129032258064516
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CD44,31,2.244227535172192,1.1768772741054696,18,0.5806451612903226
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CD74,31,6.650654703008853,2.0347912262691668,24,0.7741935483870968
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CDH3,31,0.07899106599646578,0.07602640634965775,2,0.06451612903225806
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,COL14A1,31,0.12457429658779565,0.11740456101081904,3,0.0967741935483871
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,COL1A1,31,0.24298284207668158,0.21751400879426966,2,0.06451612903225806
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,COL3A1,31,0.2694152122144471,0.23855633160166947,2,0.06451612903225806
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CTNNB1,31,3.410400297085418,1.4839654556535329,20,0.6451612903225806
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CXCL12,31,0.1426107479093522,0.13331577380113793,2,0.06451612903225806
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,CXCR4,31,6.032437952354828,1.9505334383575028,28,0.9032258064516129
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,FZD1,31,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,FZD2,31,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,FZD5,31,0.036706946422541,0.03604929183816964,1,0.03225806451612903
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,IL1B,31,0.06274667285767171,0.06085675756042143,1,0.03225806451612903
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,IL1R1,31,1.217049291904139,0.7961771639928477,11,0.3548387096774194
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,ITGA1,31,2.4392665361894132,1.2352582324274886,12,0.3870967741935484
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,ITGA2,31,0.36766115050865505,0.3131020915217938,5,0.16129032258064516
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,ITGA4,31,0.9127954599215926,0.6485657636342722,9,0.2903225806451613
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,ITGAV,31,0.48471902611659407,0.3952255463502771,6,0.1935483870967742
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,ITGB1,31,1.4798403968196743,0.9081942019848477,14,0.45161290322580644
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,LEF1,31,0.23442988748838997,0.21060923393215386,4,0.12903225806451613
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,LRP6,31,0.2165650081206789,0.19603132046607452,3,0.0967741935483871
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,POSTN,31,0.5393076211660398,0.4313327186812337,4,0.12903225806451613
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,PTGFRN,31,0.06274667285767171,0.06085675756042143,1,0.03225806451612903
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,SPP1,31,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TCF7L2,31,1.0939535457433653,0.7390539277435105,12,0.3870967741935484
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TGFB1,31,3.726041309093459,1.5530879195418896,19,0.6129032258064516
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TGFBR1,31,0.5689938873085315,0.4504345778277752,4,0.12903225806451613
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TGFBR2,31,4.283894987415993,1.66466351277145,23,0.7419354838709677
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TNF,31,0.07561782125617121,0.07289521394040412,2,0.06451612903225806
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TNFRSF12A,31,0.21356881316450305,0.19356545093400798,4,0.12903225806451613
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TNFRSF1A,31,1.0052948149303995,0.695791089814767,14,0.45161290322580644
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TNFSF12,31,0.2416455109902537,0.21643752488960785,2,0.06451612903225806
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,TNIK,31,1.3228348340792029,0.8427883509932889,12,0.3870967741935484
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,WNT5A,31,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Ciliated,WNT7B,31,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CCL2,83,7.1498650881925485,2.098001373519753,39,0.46987951807228917
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CCR2,83,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CD24,83,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CD44,83,0.33281216481799436,0.2872911196531895,7,0.08433734939759036
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CD74,83,9.930013830363468,2.391512567545695,70,0.8433734939759037
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CDH3,83,0.08650716497116183,0.08296811523578038,4,0.04819277108433735
GSE136831,Control,Endothelial,Vascular-Endothelial_E,COL14A1,83,0.04072555522500445,0.03991811916397804,5,0.060240963855421686
GSE136831,Control,Endothelial,Vascular-Endothelial_E,COL1A1,83,0.02553665275770313,0.02521603924478792,1,0.012048192771084338
GSE136831,Control,Endothelial,Vascular-Endothelial_E,COL3A1,83,0.06374705169885893,0.06179762929066249,1,0.012048192771084338
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CTNNB1,83,4.43302329916936,1.6924957560139657,59,0.7108433734939759
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CXCL12,83,0.8887654736208209,0.63592342709055,18,0.21686746987951808
GSE136831,Control,Endothelial,Vascular-Endothelial_E,CXCR4,83,0.16285725809659232,0.15088013005939438,10,0.12048192771084337
GSE136831,Control,Endothelial,Vascular-Endothelial_E,FZD1,83,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_E,FZD2,83,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_E,FZD5,83,0.0028992667174618193,0.002895071949590372,1,0.012048192771084338
GSE136831,Control,Endothelial,Vascular-Endothelial_E,IL1B,83,0.050315006014919304,0.049090124905206506,4,0.04819277108433735
GSE136831,Control,Endothelial,Vascular-Endothelial_E,IL1R1,83,4.537345520541229,1.7115152380144025,50,0.6024096385542169
GSE136831,Control,Endothelial,Vascular-Endothelial_E,ITGA1,83,0.8860428821377674,0.6344809210353736,33,0.39759036144578314
GSE136831,Control,Endothelial,Vascular-Endothelial_E,ITGA2,83,0.9947250250572601,0.690506208790618,18,0.21686746987951808
GSE136831,Control,Endothelial,Vascular-Endothelial_E,ITGA4,83,0.0023622981002871138,0.0023595122605897596,1,0.012048192771084338
GSE136831,Control,Endothelial,Vascular-Endothelial_E,ITGAV,83,3.473040800378751,1.4980684458888225,54,0.6506024096385542
GSE136831,Control,Endothelial,Vascular-Endothelial_E,ITGB1,83,1.666266403266747,0.9806791429708078,45,0.5421686746987951
GSE136831,Control,Endothelial,Vascular-Endothelial_E,LEF1,83,0.2516375448039608,0.22445272980911282,9,0.10843373493975904
GSE136831,Control,Endothelial,Vascular-Endothelial_E,LRP6,83,0.41860609689299727,0.3496747676005227,20,0.24096385542168675
GSE136831,Control,Endothelial,Vascular-Endothelial_E,POSTN,83,6.393891718166808,2.000654215853084,48,0.5783132530120482
GSE136831,Control,Endothelial,Vascular-Endothelial_E,PTGFRN,83,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_E,SPP1,83,0.974998209372723,0.6805674917059517,12,0.14457831325301204
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TCF7L2,83,2.3300263541251205,1.2029802181127236,51,0.6144578313253012
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TGFB1,83,0.6606665072083533,0.507219032151212,25,0.30120481927710846
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TGFBR1,83,0.18027465898183406,0.16574717324174892,12,0.14457831325301204
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TGFBR2,83,3.496475991701032,1.503293977027818,53,0.6385542168674698
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TNF,83,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TNFRSF12A,83,0.5762719421126024,0.4550625286521908,15,0.18072289156626506
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TNFRSF1A,83,0.7851234992821277,0.5794876001111741,33,0.39759036144578314
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TNFSF12,83,0.11402505971929797,0.10797963651177069,11,0.13253012048192772
GSE136831,Control,Endothelial,Vascular-Endothelial_E,TNIK,83,0.010447605782558886,0.010393406722693746,3,0.03614457831325301
GSE136831,Control,Endothelial,Vascular-Endothelial_E,WNT5A,83,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_E,WNT7B,83,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CCL2,16,1.0242055866529942,0.7051773207001832,4,0.25
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CCR2,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CD24,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CD44,16,4.944365175726781,1.7824437415523637,13,0.8125
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CD74,16,7.116026876595099,2.0938407335148987,16,1.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CDH3,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,COL14A1,16,1.651367558608051,0.9750755667371344,7,0.4375
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,COL1A1,16,0.5858707837391319,0.4611336468412971,5,0.3125
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,COL3A1,16,1.1488622405694537,0.764938511636084,6,0.375
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CTNNB1,16,2.3343296987838995,1.2042716692965212,13,0.8125
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CXCL12,16,0.2223408039843472,0.20076771219761408,1,0.0625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,CXCR4,16,8.195069098232997,2.218667372789658,15,0.9375
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,FZD1,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,FZD2,16,0.07533751205400194,0.07263457700442022,1,0.0625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,FZD5,16,0.1661350345560872,0.15369489130523828,1,0.0625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,IL1B,16,0.1661350345560872,0.15369489130523828,1,0.0625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,IL1R1,16,2.4286502392840914,1.2321666674863077,10,0.625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,ITGA1,16,1.1066766229060772,0.7451116455424999,6,0.375
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,ITGA2,16,0.16083376222336596,0.14913850747101054,1,0.0625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,ITGA4,16,0.769663106192104,0.5707891929849536,5,0.3125
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,ITGAV,16,0.3718527490433185,0.31616219777369486,4,0.25
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,ITGB1,16,1.1182663185287447,0.7505979798452328,9,0.5625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,LEF1,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,LRP6,16,0.3226946574689623,0.27967106293152544,2,0.125
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,POSTN,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,PTGFRN,16,0.2294282902681787,0.2065492566691385,3,0.1875
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,SPP1,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TCF7L2,16,0.934998670887094,0.6601066396014544,8,0.5
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TGFB1,16,2.6736299473436085,1.3011802597124043,9,0.5625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TGFBR1,16,0.8132147320543065,0.5951013649436233,4,0.25
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TGFBR2,16,2.354713048475716,1.2103662372503528,11,0.6875
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TNF,16,0.12154803578374174,0.11470990578957783,1,0.0625
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TNFRSF12A,16,0.38253171086995585,0.3239163914894197,4,0.25
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TNFRSF1A,16,0.594807310021276,0.46675292017475106,6,0.375
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TNFSF12,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,TNIK,16,1.3160593292332057,0.8398671764954193,7,0.4375
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,WNT5A,16,0.0,0.0,0,0.0
GSE136831,Control,Multiplet,Multiplet_Lymphocytes_Fibroblast,WNT7B,16,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,CCL2,24,3.034738407321017,1.3949414687209223,4,0.16666666666666666
GSE136831,Control,Stromal,Pericyte,CCR2,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,CD24,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,CD44,24,1.234974789510397,0.8042299481407942,3,0.125
GSE136831,Control,Stromal,Pericyte,CD74,24,2.1229377723702267,1.1387741525085167,10,0.4166666666666667
GSE136831,Control,Stromal,Pericyte,CDH3,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,COL14A1,24,0.7430386543013165,0.5556299431716802,5,0.20833333333333334
GSE136831,Control,Stromal,Pericyte,COL1A1,24,0.48171370951100756,0.3931993297449254,5,0.20833333333333334
GSE136831,Control,Stromal,Pericyte,COL3A1,24,2.614683077725385,1.2850041830885965,8,0.3333333333333333
GSE136831,Control,Stromal,Pericyte,CTNNB1,24,2.0629650814451796,1.1193834276698156,8,0.3333333333333333
GSE136831,Control,Stromal,Pericyte,CXCL12,24,0.054168833420003476,0.05275262080160168,1,0.041666666666666664
GSE136831,Control,Stromal,Pericyte,CXCR4,24,0.2653927813163482,0.235382573048932,1,0.041666666666666664
GSE136831,Control,Stromal,Pericyte,FZD1,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,FZD2,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,FZD5,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,IL1B,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,IL1R1,24,1.7873945724160105,1.0251073145161897,3,0.125
GSE136831,Control,Stromal,Pericyte,ITGA1,24,5.850089693702387,1.92426174615956,14,0.5833333333333334
GSE136831,Control,Stromal,Pericyte,ITGA2,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,ITGA4,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,ITGAV,24,1.428633330443217,0.8873286836820942,6,0.25
GSE136831,Control,Stromal,Pericyte,ITGB1,24,3.434338011848818,1.489378340099362,12,0.5
GSE136831,Control,Stromal,Pericyte,LEF1,24,0.48628858940993397,0.3962821329649703,3,0.125
GSE136831,Control,Stromal,Pericyte,LRP6,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,POSTN,24,0.5383309310704503,0.4306980176844791,2,0.08333333333333333
GSE136831,Control,Stromal,Pericyte,PTGFRN,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,SPP1,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,TCF7L2,24,0.839526285157932,0.6095080847554811,6,0.25
GSE136831,Control,Stromal,Pericyte,TGFB1,24,0.14197416193311452,0.13275848570038012,2,0.08333333333333333
GSE136831,Control,Stromal,Pericyte,TGFBR1,24,0.3523739930915166,0.30186156147704085,3,0.125
GSE136831,Control,Stromal,Pericyte,TGFBR2,24,0.44677466875795774,0.3693367124810696,4,0.16666666666666666
GSE136831,Control,Stromal,Pericyte,TNF,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,TNFRSF12A,24,0.6064935493290203,0.47405388420873995,5,0.20833333333333334
GSE136831,Control,Stromal,Pericyte,TNFRSF1A,24,0.9984763522202854,0.6923850663348028,5,0.20833333333333334
GSE136831,Control,Stromal,Pericyte,TNFSF12,24,0.0,0.0,0,0.0
GSE136831,Control,Stromal,Pericyte,TNIK,24,0.14843842774017338,0.13840313068697102,1,0.041666666666666664
GSE136831,Control,Stromal,Pericyte,WNT5A,24,0.10904649742650264,0.1035006348351128,1,0.041666666666666664
GSE136831,Control,Stromal,Pericyte,WNT7B,24,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CCL2,731,0.09803180186552261,0.09351930611555899,46,0.06292749658002736
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CCR2,731,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CD24,731,0.004675926706678304,0.004665028520935445,2,0.0027359781121751026
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CD44,731,7.408920889664507,2.129293152989229,700,0.957592339261286
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CD74,731,48.388341193342804,3.899714388107624,728,0.9958960328317373
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CDH3,731,0.01274406804395448,0.012663545807729647,11,0.015047879616963064
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,COL14A1,731,0.010962755132655566,0.010903099728339433,11,0.015047879616963064
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,COL1A1,731,0.0015196501400661533,0.001518496640254948,1,0.0013679890560875513
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,COL3A1,731,0.00189519314508853,0.0018933995323640884,2,0.0027359781121751026
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CTNNB1,731,6.042424577237129,1.951952511053552,695,0.9507523939808481
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CXCL12,731,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,CXCR4,731,0.4953350725187567,0.40235031050463627,230,0.3146374829001368
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,FZD1,731,0.011692786042471584,0.01162495367396167,10,0.013679890560875513
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,FZD2,731,0.0010390316391368306,0.0010384922193803945,1,0.0013679890560875513
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,FZD5,731,0.0402261460916167,0.03943813767987181,27,0.036935704514363885
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,IL1B,731,3.4453952021953604,1.4918687743939467,511,0.6990424076607387
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,IL1R1,731,0.0773913670122539,0.07454271843495394,48,0.06566347469220246
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,ITGA1,731,0.13012893097739614,0.12233172442562859,94,0.12859097127222982
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,ITGA2,731,0.004293244099817961,0.004284054420337074,3,0.004103967168262654
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,ITGA4,731,0.015801689345258507,0.01567814245239659,11,0.015047879616963064
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,ITGAV,731,2.2854033599278876,1.1894894328090098,507,0.6935704514363885
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,ITGB1,731,0.6989307737052965,0.5299990965420225,333,0.45554035567715456
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,LEF1,731,0.0010779206178296048,0.0010773400785464896,1,0.0013679890560875513
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,LRP6,731,0.010760439522176587,0.010702957976304123,9,0.012311901504787962
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,POSTN,731,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,PTGFRN,731,0.04569993275392066,0.044686453315165416,31,0.04240766073871409
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,SPP1,731,0.10007468659778952,0.09537807440651558,54,0.07387140902872777
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,TCF7L2,731,3.894563977105122,1.5881251968577679,668,0.9138166894664843
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_C,TGFB1,731,1.1003689771424467,0.7421130326965077,441,0.6032831737346102
