sample_id,group,label,series_id,macrophage_myeloid_score,macrophage_myeloid_markers_found,t_cell_score,t_cell_markers_found,b_cell_score,b_cell_markers_found,fibroblast_matrix_score,fibroblast_matrix_markers_found,epithelial_ciliary_score,epithelial_ciliary_markers_found,endothelial_score,endothelial_markers_found,wnt_tnik_axis_score,wnt_tnik_axis_markers_found
ipf_733,IPF,1,GSE150910,-0.7989628575594595,11,0.7781399375386978,7,0.5821959512380255,5,0.26413678987686406,10,2.487075014060092,9,-0.482188039564068,6,0.3385733267497241,10
ipf_735,IPF,1,GSE150910,-0.3122976689327628,11,1.31411383296334,7,0.9277530277886441,5,0.3754522996633357,10,0.19162863984260925,9,0.05131803307033748,6,-0.0849443520516884,10
control_738,Control,0,GSE150910,0.10134344275214562,11,0.5895039983630063,7,-0.6487650892709672,5,0.023118381689186625,10,0.9740078141950428,9,0.5081562865307696,6,1.209978070881227,10
ipf_739,IPF,1,GSE150910,0.7464405419076967,11,-0.3201518343987049,7,-0.6859299001060515,5,-0.30342901540784467,10,-0.3368151714220592,9,-0.014942874583216026,6,0.07549857831240112,10
control_740,Control,0,GSE150910,0.25383329293859547,11,-0.014575653028597675,7,-0.44665450182590105,5,-0.736203097655195,10,-0.19537120116578105,9,-0.491664842129266,6,0.22915168338470426,10
ipf_742,IPF,1,GSE150910,-0.5786640961254796,11,-0.3269499977470046,7,-0.13557537669986877,5,0.47867801402982624,10,0.3601427752373435,9,-0.2930835170471683,6,0.22116889936081932,10
control_744,Control,0,GSE150910,0.2728126804127795,11,1.7545120524859716,7,-0.24958247914555293,5,-0.6069562195423797,10,-0.4695832841308053,9,-0.5016280255882865,6,-0.33069293540275374,10
ipf_747,IPF,1,GSE150910,-0.6975092599668036,11,-0.08454832885824672,7,0.7524369344527363,5,-0.17789483383775861,10,1.1109704921367418,9,-0.7130647277808176,6,0.2928575712915041,10
control_750,Control,0,GSE150910,-0.9777005749267911,11,-0.5519539061876112,7,-0.5602048870404782,5,-0.6311750037120805,10,0.8712133842439188,9,0.0042618859660733905,6,0.5601123859794971,10
ipf_751,IPF,1,GSE150910,0.014974736018679435,11,0.19383730415064493,7,0.3439955777306418,5,0.2616563799824777,10,-0.3348023630192165,9,0.5319254067319149,6,0.41735559988682025,10
ipf_755,IPF,1,GSE150910,-0.6120901839185278,11,-0.24396259926636701,7,1.4816880027112482,5,0.0313326263973692,10,-0.19319818636042707,9,-0.5300704020487702,6,-0.4801095003061988,10
ipf_756,IPF,1,GSE150910,0.07309089483811498,11,0.7048818003596153,7,0.7872645878760379,5,0.36721573426573123,10,-0.0987797521593661,9,-0.05934146255359906,6,0.4816093021570763,10
ipf_757,IPF,1,GSE150910,-0.8617587938228497,11,0.2599756661881138,7,2.5432645278054307,5,0.26984601091837856,10,-0.33905275316905137,9,-0.21410302846473528,6,-0.10452209161581467,10
ipf_762,IPF,1,GSE150910,0.05912315316344427,11,0.737342146167984,7,0.3666988110316203,5,-0.18442298505633364,10,0.020070667836874032,9,0.8061380214944954,6,0.1561466756905143,10
ipf_763,IPF,1,GSE150910,-0.8724054503359213,11,-0.4338814151737643,7,0.17588714452451507,5,1.4909826455730042,10,-0.27358315415235307,9,-0.4089842101399354,6,-0.5976731323473456,10
ipf_765,IPF,1,GSE150910,-0.11053584599062748,11,0.14785092368281466,7,-0.2665065386583211,5,0.2548271636080827,10,-0.03783558708041327,9,0.5578651927260067,6,0.9152031935859295,10
control_766,Control,0,GSE150910,-1.04763837079043,11,-0.42014299580185616,7,-0.6942520302778027,5,-0.7889964594072723,10,-0.5911311063173783,9,-0.6251432224151038,6,-0.4908443593230244,10
control_768,Control,0,GSE150910,-0.3986315841338477,11,-0.327334056728286,7,-0.32956162149640156,5,-0.6508010976734268,10,-0.13313167887333022,9,-0.0010673008630157077,6,0.1358939268006267,10
control_772,Control,0,GSE150910,-0.05065296896130751,11,0.09307059941345111,7,-0.6141372262267086,5,-0.452479907188908,10,-0.26078101548283983,9,0.630416047318524,6,0.4826873109467682,10
ipf_774,IPF,1,GSE150910,-1.2364879633348855,11,-0.3132349139980261,7,0.39607080417782503,5,-0.4178227534578084,10,1.8489161184036007,9,-0.7823881375515925,6,-0.08375469826979344,10
ipf_779,IPF,1,GSE150910,-1.2639067345031618,11,0.1373316356398428,7,-0.47534191351975463,5,-0.19201498196551153,10,5.206414233427826,9,-0.5577519551405573,6,0.18739488277365418,10
ipf_780,IPF,1,GSE150910,0.6015760534674293,11,0.9157035139398113,7,-0.4962525147963278,5,1.7764204277624789,10,0.05879286721457715,9,0.5903852565787621,6,0.650729800438955,10
ipf_782,IPF,1,GSE150910,1.0547535142711921,11,0.4321220108467178,7,1.1437983808798535,5,0.8868570483873939,10,0.07838229255032643,9,-0.23370542433790573,6,0.5716402018223274,10
control_784,Control,0,GSE150910,0.5346284602221314,11,-0.7345026318320793,7,-0.7815163844511602,5,-0.9375389167977701,10,-0.08161260729098277,9,-0.8996740246477867,6,0.41588633019232335,10
ipf_785,IPF,1,GSE150910,-0.9717120402230214,11,0.047392475132357524,7,0.469534440502163,5,0.3064787946165831,10,-0.16052378120875102,9,0.008184159573201686,6,-0.060127394429009474,10
ipf_787,IPF,1,GSE150910,-0.34850465766839805,11,-0.2437685438056303,7,0.9095211817104364,5,-0.29858911031800683,10,1.4695851832881717,9,-0.2970821323936603,6,-0.18441674095387944,10
control_788,Control,0,GSE150910,0.6702609749688428,11,0.013035949902024863,7,-0.6098804675865207,5,-0.7468942423494283,10,-0.14693809565692348,9,-0.20140292225785247,6,0.937964457997445,10
control_792,Control,0,GSE150910,-0.03342919245985469,11,0.5744648396756362,7,-0.4691632059880292,5,-0.19907467578598353,10,-0.4281056865726465,9,0.41392885193675677,6,1.0285776869592524,10
control_794,Control,0,GSE150910,-0.48126405679116324,11,0.46194221323028956,7,-0.7052961140315953,5,0.014092059564866278,10,-0.024164792622983284,9,0.6399410792912624,6,1.5592957907430418,10
control_796,Control,0,GSE150910,-0.713905960733585,11,0.29387949668065655,7,0.30466612819556343,5,-0.46781092216185877,10,-0.11856976380196133,9,-0.17897693782639001,6,-0.024039250603264596,10
ipf_798,IPF,1,GSE150910,0.3735668959961398,11,0.5228062464906966,7,-0.5176747038869399,5,1.4910649941249456,10,0.427655981187797,9,-0.061423985167524266,6,1.2522865444214526,10
ipf_799,IPF,1,GSE150910,-0.9861290072249826,11,-0.43709619346660394,7,1.4931237910203898,5,0.7744043845968035,10,-0.6183804891532159,9,0.017405093796847054,6,-0.5126630686275778,10
ipf_809,IPF,1,GSE150910,-0.8135310538113497,11,-0.43782663631763535,7,0.2205734912551831,5,-0.029570110569660746,10,0.983883234153383,9,-0.41502020882533347,6,1.1455664305321407,10
ipf_812,IPF,1,GSE150910,0.45223995463149985,11,-0.30790329716609993,7,-0.5245133493577546,5,0.2676958178493716,10,-0.0007905382062530127,9,-0.16855696447152713,6,0.655995303565968,10
ipf_813,IPF,1,GSE150910,-0.21289343796366564,11,0.06033517082255023,7,-0.1923124631324462,5,1.8010197886840644,10,-0.16135775221214763,9,-0.4678605525671274,6,-0.13842637370893937,10
control_823,Control,0,GSE150910,0.23476981430342933,11,0.415803501762163,7,-0.6670816601607473,5,-0.38199114666899503,10,0.6624702008936065,9,1.4517470962107843,6,1.8353389344749307,10
control_825,Control,0,GSE150910,-0.46888259928962533,11,0.2594132438432979,7,-0.6885768377561841,5,-0.5264373894002363,10,-0.31595043558115016,9,0.2082977470606723,6,0.2681874550181937,10
ipf_826,IPF,1,GSE150910,-0.6485824648918753,11,-0.06704679677004385,7,1.4285219153247248,5,0.048113458485334874,10,-0.4325316100026545,9,-0.6122615272866604,6,-0.6164800911356044,10
ipf_827,IPF,1,GSE150910,-0.3520915375689406,11,-0.4915387254990285,7,1.25761382785735,5,-0.06934354471800544,10,2.0261876580799005,9,-0.6556563433544554,6,-0.5091435292059339,10
control_828,Control,0,GSE150910,-0.6346649849530921,11,0.1802942583949103,7,-0.721277053659165,5,-0.7165939082775611,10,0.7383078672928952,9,0.04320794957786326,6,-0.23177134255568016,10
ipf_829,IPF,1,GSE150910,-1.2984430583863114,11,-0.9101013510096504,7,0.5910071273232084,5,-0.7366931974659474,10,0.25075119426000103,9,-1.1909211223674225,6,-0.8971478689521005,10
control_834,Control,0,GSE150910,-0.04907317549211139,11,-0.36083078732099055,7,-0.28883678081368347,5,-0.423461158381946,10,-0.1379795513725534,9,-0.5183631622534962,6,0.18877281661542508,10
control_836,Control,0,GSE150910,0.25255973635669193,11,0.26364732156741283,7,-0.7093183750519683,5,-0.5361644181113638,10,-0.3300247304485809,9,0.27786308441765667,6,1.177441781435732,10
control_842,Control,0,GSE150910,0.3452059961553951,11,0.9815800190033539,7,1.020776349739898,5,-0.7752883174637765,10,-0.4410536446280513,9,-0.7208180197483709,6,0.30220679885812085,10
ipf_845,IPF,1,GSE150910,-1.0780747339511587,11,-0.5926110635457557,7,0.37183274216476003,5,-0.011469138568397572,10,-0.37029892938177617,9,-0.7661678560014712,6,-0.4559722147369302,10
control_849,Control,0,GSE150910,-0.4293322430270496,11,-0.24276110119653005,7,-0.6902629402397876,5,-0.4801975814835412,10,0.55941617637417,9,-0.22442426063980384,6,-0.18282938233839816,10
control_851,Control,0,GSE150910,-0.02416661164484999,11,0.13889193521453658,7,-0.7013796826230083,5,-0.6636155074042818,10,-0.5811146547885073,9,0.1856046466316471,6,-0.09055279180939602,10
ipf_852,IPF,1,GSE150910,-0.9116114515156883,11,-0.48963213499783975,7,0.6390064388944792,5,0.11692543417882799,10,-0.5981358404098344,9,-0.31226127071543774,6,-0.5194158555894585,10
ipf_853,IPF,1,GSE150910,-1.056432096083823,11,-0.01629550984645034,7,1.0335596575291608,5,0.2788575608626111,10,0.30437003406821583,9,-0.2450160248207739,6,0.28292223784218556,10
control_854,Control,0,GSE150910,0.43437701657956873,11,0.25238863007359613,7,-0.7064333905188983,5,-0.6662540187493082,10,-0.4051902440378085,9,0.18138153869696974,6,0.8498252167307218,10
ipf_856,IPF,1,GSE150910,0.5306096354896824,11,0.18059507372275713,7,0.8314443227001371,5,0.9251351796499977,10,-0.4645699548384483,9,-0.29481794118399113,6,-0.43140403388463405,10
ipf_877,IPF,1,GSE150910,-0.32135972821086356,11,-0.6198814325121039,7,-0.2230388062171429,5,0.2743536831091314,10,0.04606935327697163,9,-0.21735992227692322,6,-0.32306718850849936,10
control_878,Control,0,GSE150910,-0.04012673354003048,11,-0.21933638004802408,7,-0.5906568476259485,5,-0.22687011229909534,10,-0.2230144479329753,9,0.2953835180869499,6,-0.543247385114413,10
ipf_887,IPF,1,GSE150910,0.5446864776420038,11,-0.43668084319262007,7,-0.3101192846787897,5,0.7628898178889436,10,-0.10858724682456503,9,-0.14581526428268254,6,-0.5039282565769053,10
ipf_888,IPF,1,GSE150910,-0.9700951544635156,11,-0.3515330528721257,7,1.7688785147669257,5,0.0609459936426693,10,-0.5944855571505356,9,-0.6456030757606777,6,-0.9701746143041798,10
ipf_894,IPF,1,GSE150910,-0.9684493760592999,11,-0.3062878932297976,7,0.9673919976192392,5,0.9213980627201327,10,-0.3675651237795986,9,0.33397723475120394,6,-0.27978680466134165,10
ipf_899,IPF,1,GSE150910,0.09694328399427267,11,-0.23811967533223102,7,1.9187799245504564,5,-0.11827780942711516,10,-0.19949554748134923,9,-0.5659706245779391,6,-0.7842689534558075,10
control_900,Control,0,GSE150910,0.48048897969509335,11,-0.2763272638491769,7,-0.3652251172137172,5,-0.6747284080077914,10,-0.1477316496303332,9,0.9173089747842784,6,0.20216040288292367,10
control_912,Control,0,GSE150910,0.4544271940896312,11,-0.6644620215700032,7,-0.5122037591069073,5,-0.9314548065520617,10,-0.3617999450497408,9,0.2347727538929346,6,-0.5386176610810376,10
ipf_914,IPF,1,GSE150910,-0.16729761597374432,11,0.8098777585087858,7,1.2300523332904119,5,0.4104035153824327,10,-0.39869458625800036,9,0.013704920103574427,6,0.02375807645201914,10
ipf_916,IPF,1,GSE150910,0.882360725940993,11,-0.4493603018131679,7,-0.2722625352499331,5,6.6821740674351755,10,-0.6891718111159104,9,0.409204881943013,6,0.22433858243760815,10
ipf_917,IPF,1,GSE150910,0.6103696313034581,11,-0.21927634143336802,7,-0.15701974667099913,5,0.9194631218592357,10,-0.12353842874757524,9,0.15275883632264392,6,0.5108693533848212,10
control_919,Control,0,GSE150910,0.9340503149774296,11,-0.4619378342495903,7,-0.605064297306468,5,-0.8734950634104461,10,-0.07967143825995078,9,0.018086972886455045,6,-0.37646467544572987,10
control_920,Control,0,GSE150910,1.4532635620437606,11,0.45761500637688673,7,-0.02389805341709291,5,-0.19689841552309978,10,-0.5095106284051422,9,0.8191127026962355,6,0.30853332384226956,10
control_923,Control,0,GSE150910,1.5712388039769665,11,-0.01960910554781334,7,-0.7082619816632216,5,-0.4302513700320715,10,-0.4183322897640887,9,1.447887864693035,6,-0.048680931071561594,10
ipf_924,IPF,1,GSE150910,-1.1295082952808182,11,-0.8005803991894681,7,-0.5943169959530399,5,0.0838458462490957,10,0.9841792021714681,9,-0.6090636707547966,6,-0.6140506327062953,10
ipf_926,IPF,1,GSE150910,-0.41123522274011803,11,-0.5873636483699968,7,0.019446097639164318,5,0.8834965829886638,10,-0.5403751363402683,9,0.16279716977417166,6,0.4104312776550912,10
control_927,Control,0,GSE150910,0.7540667344600833,11,-0.16248090871684034,7,-0.21735418902999476,5,-0.5080000258625497,10,-0.30057659480834503,9,0.9830616468990726,6,0.6738358293232987,10
control_929,Control,0,GSE150910,1.4479454107620156,11,-0.21080220137924588,7,-0.5898176352324351,5,-0.6408103400039619,10,-0.09204707593739637,9,-0.40474629055259226,6,-0.21775149596873916,10
control_932,Control,0,GSE150910,-0.14171140885829958,11,-0.7907868230363393,7,-0.7881862214844383,5,-0.7448247628044119,10,0.7832443254242799,9,-0.1590456248213884,6,-0.36447834807523066,10
control_933,Control,0,GSE150910,1.2672009533972501,11,-0.699394062673328,7,-0.7091928096939537,5,-0.641694986360829,10,-0.6065767298550366,9,0.039038925764041055,6,-0.4419253975564389,10
ipf_938,IPF,1,GSE150910,-1.1042871416171018,11,-0.7746828158528078,7,0.9069273719159231,5,0.8453175698530145,10,0.04923527090976267,9,-0.15473976696332337,6,-0.6545493931300419,10
ipf_940,IPF,1,GSE150910,-0.9569595001338211,11,-0.02283137606375733,7,2.325613712093145,5,-0.04901263287109258,10,-0.39418184627843555,9,-0.7609027204976345,6,-0.787903040238401,10
control_947,Control,0,GSE150910,0.03712742048031753,11,-0.04288232296807857,7,-0.4815808925591914,5,-0.39660932966608947,10,-0.48726036617986845,9,0.6019804342109077,6,-0.018396230191560496,10
control_951,Control,0,GSE150910,2.3884784634739216,11,0.003864699816979408,7,-0.452046860810918,5,-0.45420127128799487,10,-0.2868963148411549,9,0.4746864927160974,6,0.16552468857958447,10
ipf_954,IPF,1,GSE150910,-0.8417585257790936,11,0.09254508954030138,7,2.1102355487247126,5,-0.24985747239797695,10,-0.7106794292647947,9,-0.8017156134473833,6,-1.0831790129359464,10
control_955,Control,0,GSE150910,-0.2558092275271735,11,-0.4946101466915217,7,-0.5923950465190508,5,-0.7212925949819529,10,-0.23341708541069886,9,0.34312822044058633,6,0.2881522054515797,10
control_956,Control,0,GSE150910,2.5259147274997593,11,-0.0244420659442005,7,-0.21153643135216993,5,-0.7171998079005651,10,-0.5662340813754051,9,-0.33873495766118417,6,0.1296913967488106,10
control_961,Control,0,GSE150910,0.2327408123292437,11,-0.33593560636718384,7,-0.660420857724818,5,-0.5167333656531026,10,-0.13051582521608282,9,0.1956678622766946,6,0.31595671198045594,10
control_964,Control,0,GSE150910,0.1842696721881495,11,-0.09279153005580301,7,-0.601609005352486,5,-0.45719996477257246,10,-0.2750464222092102,9,0.38955508224677354,6,0.07430254190591037,10
ipf_965,IPF,1,GSE150910,0.8173530589800001,11,-0.1147584886061296,7,0.603430518938008,5,-0.04130929365176133,10,0.8738133251180434,9,-0.09595347168492731,6,0.3275922167909948,10
control_973,Control,0,GSE150910,-0.06548206763367091,11,-0.5359608493043255,7,-0.6704923027775791,5,-0.552651093418478,10,-0.16256531261845397,9,0.9168297564607283,6,0.06307167622071679,10
control_975,Control,0,GSE150910,0.14659749933122743,11,0.13865728242249428,7,-0.7013875911499842,5,-0.40037454359637215,10,-0.14017108531794,9,1.2161206501321977,6,-0.038367229801193184,10
control_978,Control,0,GSE150910,-0.07374408258850892,11,-0.07628418699546471,7,-0.6098696032855152,5,-0.6884492207196872,10,-0.31735735611685273,9,1.0328867555727845,6,-0.06797291021522145,10
control_980,Control,0,GSE150910,1.5561862289066424,11,0.2714662678238789,7,-0.5560734269835381,5,-0.4921492852107311,10,-0.24178445329626724,9,0.6696547999399757,6,0.15811677321328393,10
control_982,Control,0,GSE150910,-0.5157997345399425,11,0.2917415301021934,7,-0.6302050829008701,5,-0.8092475811557275,10,-0.06490392694212865,9,-0.1335303918470719,6,-0.2893710872181715,10
ipf_990,IPF,1,GSE150910,-0.07701689147063175,11,-0.7698334363969698,7,-0.0695539692346911,5,1.2773815108970838,10,-0.14761397464300563,9,-0.5680138876329036,6,-0.11614497858106161,10
ipf_992,IPF,1,GSE150910,-0.47342681997407515,11,-0.4084431068751054,7,2.0270313159491433,5,-0.1507697418743688,10,-0.3567075063342331,9,-0.8610346013765495,6,-0.903787037647749,10
ipf_994,IPF,1,GSE150910,-0.8178034920122953,11,-0.43365095848091434,7,0.4093855675339205,5,0.03583809796661066,10,0.938387508863727,9,-0.0619788280301182,6,-0.04855887549246416,10
ipf_997,IPF,1,GSE150910,-0.49562660502981387,11,-0.4573904204783359,7,-0.2876609731897057,5,0.2727783969453901,10,1.7416342102590965,9,-0.4703402021956992,6,0.06496952970451338,10
ipf_998,IPF,1,GSE150910,0.5651578894733266,11,-0.35663060153081766,7,-0.3015852584778525,5,0.03148464078440702,10,-0.17190381278230327,9,-0.2898805891547453,6,-0.43526283181268954,10
ipf_1017,IPF,1,GSE150910,-0.4208166286831539,11,-0.250461099565663,7,-0.10150552106428354,5,-0.5127260016401252,10,0.4641607209763333,9,-0.8311139995598747,6,-0.4977850059592949,10
ipf_1022,IPF,1,GSE150910,-0.43563617374992525,11,-0.48638431122894626,7,-0.6639481284156201,5,-0.6666526990833959,10,0.022116613792489397,9,-0.6098961766548757,6,-0.9521464636205348,10
ipf_1024,IPF,1,GSE150910,0.07053572648890993,11,-0.07445758830124072,7,-0.20697282848173554,5,0.06428799578910878,10,0.42552234819038365,9,-0.4934641148934993,6,0.15702978779669513,10
ipf_1029,IPF,1,GSE150910,-0.6847284462775163,11,-0.2883906218089291,7,0.662183066765388,5,0.06094652795822666,10,0.6340594701296528,9,-0.6858957732701993,6,-0.2413698295563967,10
ipf_1030,IPF,1,GSE150910,-0.11671345122355796,11,-0.2646209282704826,7,0.35905189322191655,5,-0.12048796832448319,10,-0.17059491581669242,9,-0.15281822409014034,6,-0.7959950089574439,10
ipf_1031,IPF,1,GSE150910,0.5243002658797976,11,-0.38183090861956176,7,0.47891694816176694,5,-0.04253224708413218,10,-0.13553808724263852,9,-0.11940505241934542,6,-0.3861133290763386,10
ipf_1034,IPF,1,GSE150910,-0.12161288019175663,11,0.08718861962716311,7,-0.060039627454320434,5,0.6055463437565709,10,0.057613276212619025,9,-0.5812013207545618,6,-0.3772465969339672,10
ipf_1036,IPF,1,GSE150910,1.0190769532872717,11,-0.07869712369554176,7,-0.41978306230611623,5,0.8163406109604218,10,0.2863112092903154,9,-0.10218543721984434,6,0.37211480285311627,10
ipf_1038,IPF,1,GSE150910,-0.046078878029067065,11,2.8132750531694914,7,3.3284286972474546,5,-0.43680744629737517,10,-0.4396234778811825,9,-1.0095657547921624,6,-0.9707396573572094,10
ipf_1041,IPF,1,GSE150910,0.19591863242506966,11,0.14691762753559995,7,0.16248236470416083,5,-0.5211936359306129,10,0.5415585530380174,9,-0.4248965985130588,6,-0.5606271421182845,10
ipf_1042,IPF,1,GSE150910,-0.37712766892192745,11,-0.02335886694463894,7,0.7498638575021103,5,-0.12109868409166417,10,0.5920924281352531,9,-0.53862405794686,6,-0.25100502836389016,10
ipf_1043,IPF,1,GSE150910,-0.07095381002077357,11,-0.2617401746158115,7,0.8897517950880356,5,-0.21220106396733235,10,0.18476514636205466,9,-0.6004924662675726,6,-0.6314866471768533,10
ipf_1048,IPF,1,GSE150910,0.9484777341928287,11,-0.690002170586794,7,-0.5693573761471121,5,-0.2240336367684752,10,0.41026085205170293,9,-0.5652153771526504,6,-0.2031092638969086,10
ipf_1049,IPF,1,GSE150910,-0.5217865036074705,11,1.0020011810287146,7,1.159280674945414,5,0.18045895777580861,10,0.4805739924199679,9,-0.7812305225381612,6,-0.3919729794081371,10
ipf_1053,IPF,1,GSE150910,-0.07121588311266297,11,-0.06505505348345257,7,-0.15048218256350085,5,0.3666622217254294,10,0.6517454154230131,9,-0.05524164545150053,6,-0.34295040420580974,10
ipf_1056,IPF,1,GSE150910,-0.2525608444388616,11,-0.32286010593852627,7,0.2688580700572623,5,-0.05042936108189433,10,1.1612909678904808,9,-0.3336646809794033,6,-0.020058852404852077,10
ipf_1057,IPF,1,GSE150910,-0.4624571423756903,11,-0.6216297176308921,7,1.0159825043949116,5,1.1214749983110248,10,0.03991996257288963,9,-0.04539564433085833,6,-0.4382425482711211,10
ipf_1060,IPF,1,GSE150910,-0.7541746473951296,11,-0.44609477798518776,7,1.4149137941314185,5,-0.24388513092840497,10,0.07350471075224953,9,-0.6854026690314816,6,-0.6570506669718984,10
ipf_1061,IPF,1,GSE150910,-0.8500411305770221,11,-0.3572113716625679,7,5.013417250700135,5,-0.38083385299165334,10,-0.6562372694296658,9,-0.8070750306977907,6,-1.1555707806286664,10
ipf_1063,IPF,1,GSE150910,-0.8933419004014332,11,-0.5209585599991843,7,-0.2002931488368526,5,-0.2701042995245823,10,0.9581835894426474,9,-0.5761717714999746,6,-0.6180287017270172,10
ipf_1067,IPF,1,GSE150910,-0.5303596417161343,11,0.04932766967615637,7,0.2630898922744292,5,0.840940295114892,10,-0.3030485428020082,9,0.37813279689974705,6,-0.23870168916731024,10
ipf_1071,IPF,1,GSE150910,-0.5149310439208757,11,-0.5759683753627733,7,0.020474311722797556,5,1.6779629819463662,10,-0.30758119920267935,9,0.20199940364916066,6,-0.18085310898399248,10
ipf_1074,IPF,1,GSE150910,-0.6070249699282093,11,-0.5663157205534295,7,0.4425232505007813,5,0.2967148958459534,10,-0.4215470089923758,9,-0.18051542345615154,6,-0.47240516537019744,10
ipf_1084,IPF,1,GSE150910,-0.7545641483735278,11,-0.30329012080628853,7,1.929520447081408,5,0.050366456219957424,10,-0.3566904364294203,9,-0.7514796777859778,6,-0.8821805928552436,10
control_1089,Control,0,GSE150910,-0.3009332853593492,11,-0.5350991916058037,7,-0.6247161048300246,5,-0.4235717742431497,10,-0.5436337152468176,9,1.4685067803705645,6,-0.020997612758656924,10
control_1092,Control,0,GSE150910,-0.11818067528579944,11,-0.3938612947974042,7,-0.48248514008261256,5,-0.462662667416741,10,-0.46577651969226547,9,1.8796752383305757,6,0.3645009517014047,10
control_1096,Control,0,GSE150910,-0.37697464265512154,11,-0.6631439768555116,7,-0.7727933813376296,5,-0.6478338548054661,10,-0.3712797283378949,9,0.6138687296177671,6,0.2189715270111427,10
control_1097,Control,0,GSE150910,-0.288954929347986,11,-0.5213090642436051,7,-0.7146619210583964,5,-0.5512321917042909,10,0.5157211463559821,9,0.9254283044956962,6,-0.02705467010740752,10
control_1102,Control,0,GSE150910,0.25443790744997746,11,-0.6646164865868537,7,-0.4767145340078233,5,-0.6891743390253932,10,-0.3519113651324213,9,0.39395426389994737,6,-0.5602004073809641,10
control_1109,Control,0,GSE150910,-0.7531293491271088,11,-0.8080137681391627,7,-0.7063552709079939,5,-0.5745510045185043,10,-0.19989536213277082,9,0.23896195511405727,6,-0.4031685550755718,10
control_1111,Control,0,GSE150910,0.06062200931662168,11,-0.6471106583432082,7,-0.6335508996421033,5,0.8204108104116825,10,0.908383172974288,9,-0.22410372376156876,6,-0.22076465610981938,10
control_1112,Control,0,GSE150910,0.039609990692727144,11,0.08112504621852631,7,-0.3636493619851208,5,-0.028399506063866552,10,-0.42424567406863956,9,0.108186045715903,6,-0.3450066162729339,10
control_1113,Control,0,GSE150910,-0.04568636626593732,11,-0.5640138252923494,7,-0.6717435459610682,5,-0.6899868380266355,10,0.07243028086055109,9,0.40296963942662084,6,-0.09603993431869381,10
ipf_1125,IPF,1,GSE150910,-0.6272533536659721,11,0.27636102461826206,7,1.4607835063241519,5,0.09274379154663188,10,-0.4450965898958921,9,-0.45733465847501603,6,-0.6901939305699107,10
ipf_1130,IPF,1,GSE150910,-0.03156823410550704,11,-0.08572236230610417,7,0.8520406356735343,5,0.94251337499495,10,-0.4233097620414752,9,0.14178704559639602,6,0.036321754974452856,10
ipf_1164,IPF,1,GSE150910,-0.34973877240741796,11,0.18167994707720042,7,2.483081709263955,5,0.3903824533707735,10,-0.28433483062514725,9,-0.47933335748864153,6,-0.30344828823784437,10
ipf_1168,IPF,1,GSE150910,0.4248499138419431,11,1.1321145011774538,7,0.0563632936498701,5,1.7609702644470169,10,-0.2438617426856594,9,0.6609945336999669,6,0.48171165496708734,10
ipf_1169,IPF,1,GSE150910,0.17855540358570454,11,-0.6269763465714482,7,-0.6893250909296645,5,0.5943568078486172,10,0.04564855659450288,9,-0.20423437450026075,6,-0.34960575909655267,10
ipf_1170,IPF,1,GSE150910,0.019395427001244768,11,0.5872300057043693,7,0.11080279197606939,5,0.7928185436480937,10,-0.3925573899352305,9,0.636713666395101,6,-0.14826438962572347,10
ipf_1172,IPF,1,GSE150910,0.46367058681739937,11,0.8768347337666925,7,0.46636012850454023,5,-0.14912135505874222,10,-0.21168801849164726,9,0.5604259783999587,6,0.7266922457152587,10
ipf_1176,IPF,1,GSE150910,0.10326574804870114,11,-0.011143748705145642,7,-0.13788259903871597,5,-0.28321804470597983,10,0.49098980702408507,9,-0.8791011231409575,6,-0.4540594184289605,10
ipf_1181,IPF,1,GSE150910,-0.8821319046334896,11,-0.20202590207972623,7,-0.007045423801792905,5,1.3164400034241583,10,-0.7139711902088267,9,0.5766345983775744,6,0.4555323804449539,10
ipf_H03,IPF,1,GSE150910,0.8563928723762139,11,0.1427048999510189,7,0.7809327949407857,5,1.1302881801577536,10,0.49888719852315233,9,-0.013189167031247765,6,0.401089132636988,10
GSM1302033,IPF,1,GSE53845,0.5330219412616426,11,0.18589137933663238,7,0.1129099032213048,4,0.13779331844931847,10,0.42841805095034396,10,0.07710603791129224,6,0.17219821077751354,11
GSM1302034,IPF,1,GSE53845,-1.9691316611814953,11,0.6020689969997678,7,2.3690903590147463,4,-0.6895845098696085,10,-0.2889450690796,10,-0.9114131350256335,6,-1.1720689533170867,11
GSM1302035,IPF,1,GSE53845,0.048041378624862956,11,-0.03684175484638312,7,0.4885848861219177,4,-0.20824618064040257,10,0.7353205660421546,10,-0.696632437393165,6,0.05962555954575465,11
GSM1302036,IPF,1,GSE53845,-0.1210892510189623,11,-0.7060460235901935,7,-0.07077130010819561,4,-0.011254028569867791,10,1.0967146942880066,10,-0.04851789830615386,6,-0.6523925513699503,11
GSM1302037,IPF,1,GSE53845,0.6311203454651045,11,-0.013125088511940941,7,-1.21268061810291,4,0.20737996270672304,10,-0.41309439896793193,10,0.7433932815359588,6,-0.16202761401711843,11
GSM1302038,IPF,1,GSE53845,-0.07462777890024196,11,-0.2916152339091694,7,-0.3868702478394117,4,0.2092306942539262,10,0.6728875029100705,10,-0.11760132581371842,6,0.08372910983567576,11
GSM1302039,IPF,1,GSE53845,-1.4277004710416483,11,-0.7308449710427326,7,-0.14308233555752548,4,-0.018810311533028225,10,0.9053716515796228,10,-0.7837513711922713,6,0.25143116272415333,11
