series_id,donor_id,group,broad_celltype,gene_symbol,cells,library_sum,raw_count_sum,norm_count_per_10k,log1p_norm_count_per_10k
GSE136831,123I,IPF,Lymphoid,COL14A1,422,1807567.0,11.0,0.06085528226616219,0.0590754528417396
GSE136831,123I,IPF,Lymphoid,COL1A1,422,1807567.0,1.0,0.005532298387832926,0.005517051433060163
GSE136831,123I,IPF,Lymphoid,COL3A1,422,1807567.0,6.0,0.03319379032699756,0.03265477208501585
GSE136831,123I,IPF,Lymphoid,GPX3,422,1807567.0,22.0,0.12171056453232439,0.11485480994716728
GSE136831,123I,IPF,Lymphoid,POSTN,422,1807567.0,2.0,0.011064596775665852,0.011003831939503923
GSE136831,123I,IPF,Lymphoid,PTGFRN,422,1807567.0,1.0,0.005532298387832926,0.005517051433060163
GSE136831,123I,IPF,Lymphoid,SPP1,422,1807567.0,123.0,0.68047270170345,0.5190751238996129
GSE136831,123I,IPF,Myeloid,CD24,962,10795665.0,36.0,0.03334671833555413,0.03280277596705415
GSE136831,123I,IPF,Myeloid,COL14A1,962,10795665.0,77.0,0.07132492532882412,0.06889613044792386
GSE136831,123I,IPF,Myeloid,COL1A1,962,10795665.0,18.0,0.016673359167777065,0.016535884717521553
GSE136831,123I,IPF,Myeloid,COL3A1,962,10795665.0,11.0,0.010189275046974873,0.010137714332396087
GSE136831,123I,IPF,Myeloid,GPX3,962,10795665.0,955.0,0.8846143336237277,0.6337232024199465
GSE136831,123I,IPF,Myeloid,POSTN,962,10795665.0,12.0,0.011115572778518046,0.011054248814944087
GSE136831,123I,IPF,Myeloid,PTGFRN,962,10795665.0,43.0,0.039830802456356326,0.039058009972025305
GSE136831,123I,IPF,Myeloid,SPP1,962,10795665.0,19744.0,18.288822411588356,2.959525778480262
GSE136831,123I,IPF,Stromal,CD24,81,422162.0,9.0,0.21318830212098672,0.1932518546171471
GSE136831,123I,IPF,Stromal,COL14A1,81,422162.0,67.0,1.5870684713451235,0.9505253703237251
GSE136831,123I,IPF,Stromal,COL1A1,81,422162.0,569.0,13.478238211871272,2.6726467091042414
GSE136831,123I,IPF,Stromal,COL3A1,81,422162.0,686.0,16.249686139444098,2.847793948497006
GSE136831,123I,IPF,Stromal,GPX3,81,422162.0,94.0,2.2266333777080836,1.17143929574115
GSE136831,123I,IPF,Stromal,POSTN,81,422162.0,218.0,5.16389442915279,1.818708790308084
GSE136831,123I,IPF,Stromal,PTGFRN,81,422162.0,18.0,0.42637660424197343,0.35513738547067975
GSE136831,123I,IPF,Stromal,SPP1,81,422162.0,24.0,0.568502138989298,0.45012111236414537
GSE136831,133C,Control,Endothelial,CD24,59,304319.0,4.0,0.1314410207709673,0.12349205991714937
GSE136831,133C,Control,Endothelial,COL14A1,59,304319.0,2.0,0.06572051038548365,0.06365110598758612
GSE136831,133C,Control,Endothelial,COL1A1,59,304319.0,0.0,0.0,0.0
GSE136831,133C,Control,Endothelial,COL3A1,59,304319.0,1.0,0.03286025519274183,0.03233190043712601
GSE136831,133C,Control,Endothelial,GPX3,59,304319.0,104.0,3.41746654004515,1.4855663507733283
GSE136831,133C,Control,Endothelial,POSTN,59,304319.0,14.0,0.4600435726983856,0.37846627958887513
GSE136831,133C,Control,Endothelial,PTGFRN,59,304319.0,3.0,0.09858076557822548,0.09401913365207405
GSE136831,133C,Control,Endothelial,SPP1,59,304319.0,7.0,0.2300217863491928,0.20703188170648054
GSE136831,133C,Control,Epithelial,CD24,1746,17712477.0,583.0,0.32914651067719103,0.2845370149470762
GSE136831,133C,Control,Epithelial,COL14A1,1746,17712477.0,74.0,0.04177845933123866,0.040929309719762226
GSE136831,133C,Control,Epithelial,COL1A1,1746,17712477.0,112.0,0.06323226277160444,0.06131357292602939
GSE136831,133C,Control,Epithelial,COL3A1,1746,17712477.0,1.0,0.0005645737747464683,0.000564414462932264
GSE136831,133C,Control,Epithelial,GPX3,1746,17712477.0,71.0,0.04008473800699925,0.039302188686943754
GSE136831,133C,Control,Epithelial,POSTN,1746,17712477.0,13.0,0.0073394590717040875,0.007312656307267801
GSE136831,133C,Control,Epithelial,PTGFRN,1746,17712477.0,96.0,0.054199082375660956,0.052781314992433305
GSE136831,133C,Control,Epithelial,SPP1,1746,17712477.0,148.0,0.08355691866247732,0.08024907283645275
GSE136831,133C,Control,Lymphoid,CD24,613,1642940.0,7.0,0.042606546800248335,0.041723872634137585
GSE136831,133C,Control,Lymphoid,COL14A1,613,1642940.0,3.0,0.018259948628677858,0.018095237818987444
GSE136831,133C,Control,Lymphoid,COL1A1,613,1642940.0,6.0,0.036519897257355716,0.03586884929155395
GSE136831,133C,Control,Lymphoid,COL3A1,613,1642940.0,0.0,0.0,0.0
GSE136831,133C,Control,Lymphoid,GPX3,613,1642940.0,7.0,0.042606546800248335,0.041723872634137585
GSE136831,133C,Control,Lymphoid,POSTN,613,1642940.0,0.0,0.0,0.0
GSE136831,133C,Control,Lymphoid,PTGFRN,613,1642940.0,0.0,0.0,0.0
GSE136831,133C,Control,Lymphoid,SPP1,613,1642940.0,24.0,0.14607958902942286,0.136347065295903
GSE136831,133C,Control,Myeloid,CD24,912,5867495.0,3.0,0.005112914454976102,0.005099887891466645
GSE136831,133C,Control,Myeloid,COL14A1,912,5867495.0,14.0,0.023860267456555142,0.023580059744178
GSE136831,133C,Control,Myeloid,COL1A1,912,5867495.0,2.0,0.0034086096366507342,0.0034028134942798594
GSE136831,133C,Control,Myeloid,COL3A1,912,5867495.0,1.0,0.0017043048183253671,0.001702854138901222
GSE136831,133C,Control,Myeloid,GPX3,912,5867495.0,220.0,0.3749470600315808,0.3184152285821075
GSE136831,133C,Control,Myeloid,POSTN,912,5867495.0,0.0,0.0,0.0
GSE136831,133C,Control,Myeloid,PTGFRN,912,5867495.0,20.0,0.03408609636650734,0.03351803796465565
GSE136831,133C,Control,Myeloid,SPP1,912,5867495.0,2834.0,4.829999855134091,1.7630169755140457
GSE136831,133C,Control,Stromal,CD24,2,3695.0,0.0,0.0,0.0
GSE136831,133C,Control,Stromal,COL14A1,2,3695.0,6.0,16.238159675236805,2.847125512161585
GSE136831,133C,Control,Stromal,COL1A1,2,3695.0,1.0,2.7063599458728014,1.3100502483148764
GSE136831,133C,Control,Stromal,COL3A1,2,3695.0,1.0,2.7063599458728014,1.3100502483148764
GSE136831,133C,Control,Stromal,GPX3,2,3695.0,4.0,10.825439783491206,2.4702531246793424
GSE136831,133C,Control,Stromal,POSTN,2,3695.0,0.0,0.0,0.0
GSE136831,133C,Control,Stromal,PTGFRN,2,3695.0,0.0,0.0,0.0
GSE136831,133C,Control,Stromal,SPP1,2,3695.0,0.0,0.0,0.0
GSE136831,135I,IPF,Endothelial,CD24,34,148426.0,4.0,0.26949456294719254,0.23861883932332828
GSE136831,135I,IPF,Endothelial,COL14A1,34,148426.0,0.0,0.0,0.0
GSE136831,135I,IPF,Endothelial,COL1A1,34,148426.0,0.0,0.0,0.0
GSE136831,135I,IPF,Endothelial,COL3A1,34,148426.0,0.0,0.0,0.0
GSE136831,135I,IPF,Endothelial,GPX3,34,148426.0,31.0,2.088582862840742,1.1277123652712455
GSE136831,135I,IPF,Endothelial,POSTN,34,148426.0,156.0,10.510287954940509,2.443241240226282
GSE136831,135I,IPF,Endothelial,PTGFRN,34,148426.0,0.0,0.0,0.0
GSE136831,135I,IPF,Endothelial,SPP1,34,148426.0,10.0,0.6737364073679813,0.5150584969255829
GSE136831,135I,IPF,Epithelial,CD24,698,7774446.0,4520.0,5.813919088254006,1.9189674448292673
GSE136831,135I,IPF,Epithelial,COL14A1,698,7774446.0,103.0,0.13248532435623067,0.12441461966524343
GSE136831,135I,IPF,Epithelial,COL1A1,698,7774446.0,502.0,0.645705173075998,0.49816896900369756
GSE136831,135I,IPF,Epithelial,COL3A1,698,7774446.0,29.0,0.0373016932653465,0.036622815831972765
GSE136831,135I,IPF,Epithelial,GPX3,698,7774446.0,117.0,0.15049303834639793,0.14019057949400968
GSE136831,135I,IPF,Epithelial,POSTN,698,7774446.0,3.0,0.003858795855035844,0.003851369799933676
GSE136831,135I,IPF,Epithelial,PTGFRN,698,7774446.0,206.0,0.26497064871246134,0.2350489193114543
GSE136831,135I,IPF,Epithelial,SPP1,698,7774446.0,334.0,0.4296126051939907,0.35740350211155575
GSE136831,135I,IPF,Lymphoid,CD24,862,2862458.0,45.0,0.15720754680068666,0.14600981570304222
GSE136831,135I,IPF,Lymphoid,COL14A1,862,2862458.0,13.0,0.04541551352019837,0.04441442698014605
GSE136831,135I,IPF,Lymphoid,COL1A1,862,2862458.0,3.0,0.01048050312004578,0.010425963385491278
GSE136831,135I,IPF,Lymphoid,COL3A1,862,2862458.0,1.0,0.0034935010400152598,0.003487412940325122
GSE136831,135I,IPF,Lymphoid,GPX3,862,2862458.0,15.0,0.05240251560022889,0.051075660527237325
GSE136831,135I,IPF,Lymphoid,POSTN,862,2862458.0,0.0,0.0,0.0
GSE136831,135I,IPF,Lymphoid,PTGFRN,862,2862458.0,4.0,0.013974004160061039,0.013877267917343167
GSE136831,135I,IPF,Lymphoid,SPP1,862,2862458.0,147.0,0.5135446528822432,0.4144543521050461
GSE136831,135I,IPF,Myeloid,CD24,4210,32224471.0,121.0,0.03754910359893883,0.036861300772806936
GSE136831,135I,IPF,Myeloid,COL14A1,4210,32224471.0,159.0,0.04934138406802706,0.04816271409525261
GSE136831,135I,IPF,Myeloid,COL1A1,4210,32224471.0,29.0,0.008999371936935754,0.008959118910362175
GSE136831,135I,IPF,Myeloid,COL3A1,4210,32224471.0,22.0,0.006827109745261606,0.006803910560590028
GSE136831,135I,IPF,Myeloid,GPX3,4210,32224471.0,1564.0,0.48534543825405235,0.39564736355610614
GSE136831,135I,IPF,Myeloid,POSTN,4210,32224471.0,12.0,0.0037238780428699666,0.0037169615744362555
GSE136831,135I,IPF,Myeloid,PTGFRN,4210,32224471.0,177.0,0.054927201132332015,0.05347176088113132
GSE136831,135I,IPF,Myeloid,SPP1,4210,32224471.0,61980.0,19.23383009142338,3.0073559605666382
GSE136831,135I,IPF,Stromal,CD24,81,518335.0,5.0,0.09646271233854553,0.09208928222238827
GSE136831,135I,IPF,Stromal,COL14A1,81,518335.0,135.0,2.6044932331407296,1.282181187524274
GSE136831,135I,IPF,Stromal,COL1A1,81,518335.0,721.0,13.909923119218266,2.702026972439964
GSE136831,135I,IPF,Stromal,COL3A1,81,518335.0,474.0,9.144665129694117,2.316947964324326
GSE136831,135I,IPF,Stromal,GPX3,81,518335.0,170.0,3.279732219510548,1.453890442101482
GSE136831,135I,IPF,Stromal,POSTN,81,518335.0,19.0,0.36655830688647306,0.3122953942546769
GSE136831,135I,IPF,Stromal,PTGFRN,81,518335.0,22.0,0.42443593428960036,0.3537758997707827
GSE136831,135I,IPF,Stromal,SPP1,81,518335.0,21.0,0.40514339182189124,0.3401393558143431
GSE136831,1372C,Control,Endothelial,CD24,321,1699740.0,9.0,0.05294927459493805,0.0515950597170044
GSE136831,1372C,Control,Endothelial,COL14A1,321,1699740.0,17.0,0.1000152964571052,0.09532408557773478
GSE136831,1372C,Control,Endothelial,COL1A1,321,1699740.0,3.0,0.017649758198312684,0.01749581000881507
GSE136831,1372C,Control,Endothelial,COL3A1,321,1699740.0,5.0,0.02941626366385447,0.02899190728001782
GSE136831,1372C,Control,Endothelial,GPX3,321,1699740.0,678.0,3.9888453528186663,1.6072044907674088
GSE136831,1372C,Control,Endothelial,POSTN,321,1699740.0,314.0,1.8473413580900608,1.046385702088353
GSE136831,1372C,Control,Endothelial,PTGFRN,321,1699740.0,10.0,0.05883252732770894,0.05716691183556565
GSE136831,1372C,Control,Endothelial,SPP1,321,1699740.0,21.0,0.12354830738818878,0.11649180894914499
GSE136831,1372C,Control,Epithelial,CD24,379,3131823.0,598.0,1.909431024677959,1.0679575379004096
GSE136831,1372C,Control,Epithelial,COL14A1,379,3131823.0,34.0,0.10856296795827862,0.10306455311429208
GSE136831,1372C,Control,Epithelial,COL1A1,379,3131823.0,26.0,0.08301874020338953,0.07975227184272375
GSE136831,1372C,Control,Epithelial,COL3A1,379,3131823.0,2.0,0.006386056938722271,0.006365752474904539
GSE136831,1372C,Control,Epithelial,GPX3,379,3131823.0,101.0,0.32249587540547475,0.27952076595942354
GSE136831,1372C,Control,Epithelial,POSTN,379,3131823.0,10.0,0.03193028469361135,0.031431111186062496
GSE136831,1372C,Control,Epithelial,PTGFRN,379,3131823.0,34.0,0.10856296795827862,0.10306455311429208
GSE136831,1372C,Control,Epithelial,SPP1,379,3131823.0,12.0,0.03831634163233363,0.037600499038371905
GSE136831,1372C,Control,Lymphoid,CD24,265,646629.0,0.0,0.0,0.0
GSE136831,1372C,Control,Lymphoid,COL14A1,265,646629.0,4.0,0.06185927324632827,0.060021402971892415
GSE136831,1372C,Control,Lymphoid,COL1A1,265,646629.0,0.0,0.0,0.0
GSE136831,1372C,Control,Lymphoid,COL3A1,265,646629.0,3.0,0.046394454934746206,0.0453504025236011
GSE136831,1372C,Control,Lymphoid,GPX3,265,646629.0,11.0,0.1701130014274027,0.15710032656246697
GSE136831,1372C,Control,Lymphoid,POSTN,265,646629.0,0.0,0.0,0.0
GSE136831,1372C,Control,Lymphoid,PTGFRN,265,646629.0,0.0,0.0,0.0
GSE136831,1372C,Control,Lymphoid,SPP1,265,646629.0,5.0,0.07732409155791033,0.07448027357329219
GSE136831,1372C,Control,Myeloid,CD24,3091,21530732.0,18.0,0.008360143073630751,0.008325390633431694
GSE136831,1372C,Control,Myeloid,COL14A1,3091,21530732.0,224.0,0.10403733602740492,0.09897376614846164
GSE136831,1372C,Control,Myeloid,COL1A1,3091,21530732.0,26.0,0.012075762217466644,0.012003431914367165
GSE136831,1372C,Control,Myeloid,COL3A1,3091,21530732.0,20.0,0.009289047859589726,0.009246169979774982
GSE136831,1372C,Control,Myeloid,GPX3,3091,21530732.0,1797.0,0.8346209501841367,0.6068378935115569
GSE136831,1372C,Control,Myeloid,POSTN,3091,21530732.0,9.0,0.004180071536815376,0.004171359307844142
GSE136831,1372C,Control,Myeloid,PTGFRN,3091,21530732.0,116.0,0.053876477585620405,0.05247524930988742
GSE136831,1372C,Control,Myeloid,SPP1,3091,21530732.0,2954.0,1.3719923688614024,0.8637302639555157
GSE136831,1372C,Control,Stromal,CD24,196,1249306.0,3.0,0.02401333220203857,0.023729546261113402
GSE136831,1372C,Control,Stromal,COL14A1,196,1249306.0,51.0,0.4082266474346557,0.3423312159707651
GSE136831,1372C,Control,Stromal,COL1A1,196,1249306.0,541.0,4.330404240434289,1.6734270777848386
GSE136831,1372C,Control,Stromal,COL3A1,196,1249306.0,697.0,5.579097514940296,1.8838975801463616
GSE136831,1372C,Control,Stromal,GPX3,196,1249306.0,2252.0,18.026008039663623,2.945806887346124
GSE136831,1372C,Control,Stromal,POSTN,196,1249306.0,0.0,0.0,0.0
GSE136831,1372C,Control,Stromal,PTGFRN,196,1249306.0,24.0,0.19210665761630857,0.1757220425062832
GSE136831,1372C,Control,Stromal,SPP1,196,1249306.0,4.0,0.03201777626938476,0.03151589197825452
GSE136831,137C,Control,Endothelial,CD24,12,43963.0,0.0,0.0,0.0
GSE136831,137C,Control,Endothelial,COL14A1,12,43963.0,1.0,0.22746400382139528,0.2049502554674712
GSE136831,137C,Control,Endothelial,COL1A1,12,43963.0,0.0,0.0,0.0
GSE136831,137C,Control,Endothelial,COL3A1,12,43963.0,0.0,0.0,0.0
GSE136831,137C,Control,Endothelial,GPX3,12,43963.0,4.0,0.9098560152855811,0.6470278545497367
GSE136831,137C,Control,Endothelial,POSTN,12,43963.0,0.0,0.0,0.0
GSE136831,137C,Control,Endothelial,PTGFRN,12,43963.0,0.0,0.0,0.0
GSE136831,137C,Control,Endothelial,SPP1,12,43963.0,0.0,0.0,0.0
GSE136831,137C,Control,Epithelial,CD24,11,74642.0,6.0,0.8038369818600788,0.5899160527347126
GSE136831,137C,Control,Epithelial,COL14A1,11,74642.0,1.0,0.1339728303100131,0.12572724585628908
GSE136831,137C,Control,Epithelial,COL1A1,11,74642.0,0.0,0.0,0.0
GSE136831,137C,Control,Epithelial,COL3A1,11,74642.0,0.0,0.0,0.0
GSE136831,137C,Control,Epithelial,GPX3,11,74642.0,0.0,0.0,0.0
GSE136831,137C,Control,Epithelial,POSTN,11,74642.0,0.0,0.0,0.0
GSE136831,137C,Control,Epithelial,PTGFRN,11,74642.0,1.0,0.1339728303100131,0.12572724585628908
GSE136831,137C,Control,Epithelial,SPP1,11,74642.0,0.0,0.0,0.0
GSE136831,137C,Control,Lymphoid,CD24,208,843462.0,2.0,0.02371179733052586,0.023435039084009027
GSE136831,137C,Control,Lymphoid,COL14A1,208,843462.0,4.0,0.04742359466105172,0.046333429496149416
GSE136831,137C,Control,Lymphoid,COL1A1,208,843462.0,1.0,0.01185589866526293,0.011786168103223776
GSE136831,137C,Control,Lymphoid,COL3A1,208,843462.0,0.0,0.0,0.0
GSE136831,137C,Control,Lymphoid,GPX3,208,843462.0,7.0,0.0829912906568405,0.07972692611841092
GSE136831,137C,Control,Lymphoid,POSTN,208,843462.0,1.0,0.01185589866526293,0.011786168103223776
GSE136831,137C,Control,Lymphoid,PTGFRN,208,843462.0,0.0,0.0,0.0
GSE136831,137C,Control,Lymphoid,SPP1,208,843462.0,0.0,0.0,0.0
GSE136831,137C,Control,Myeloid,CD24,592,5191277.0,7.0,0.013484158136812965,0.013394055940998885
GSE136831,137C,Control,Myeloid,COL14A1,592,5191277.0,57.0,0.1097995733997627,0.10417943451579169
GSE136831,137C,Control,Myeloid,COL1A1,592,5191277.0,0.0,0.0,0.0
GSE136831,137C,Control,Myeloid,COL3A1,592,5191277.0,3.0,0.005778924915776985,0.005762290982586498
GSE136831,137C,Control,Myeloid,GPX3,592,5191277.0,329.0,0.6337554324302095,0.4908813110801984
GSE136831,137C,Control,Myeloid,POSTN,592,5191277.0,0.0,0.0,0.0
GSE136831,137C,Control,Myeloid,PTGFRN,592,5191277.0,21.0,0.04045247441043889,0.03965569008559629
GSE136831,137C,Control,Myeloid,SPP1,592,5191277.0,129.0,0.24849377137841036,0.2219378418413139
GSE136831,137C,Control,Stromal,CD24,14,105793.0,0.0,0.0,0.0
GSE136831,137C,Control,Stromal,COL14A1,14,105793.0,8.0,0.756193699016003,0.5631487960862814
GSE136831,137C,Control,Stromal,COL1A1,14,105793.0,47.0,4.442637981719018,1.6942638664407497
GSE136831,137C,Control,Stromal,COL3A1,14,105793.0,49.0,4.631686406473018,1.728408936636662
GSE136831,137C,Control,Stromal,GPX3,14,105793.0,224.0,21.173423572448083,3.0988944353618697
GSE136831,137C,Control,Stromal,POSTN,14,105793.0,0.0,0.0,0.0
GSE136831,137C,Control,Stromal,PTGFRN,14,105793.0,1.0,0.09452421237700037,0.09031975959721995
GSE136831,137C,Control,Stromal,SPP1,14,105793.0,1.0,0.09452421237700037,0.09031975959721995
GSE136831,138I,IPF,Endothelial,CD24,108,732091.0,1.0,0.013659504078044943,0.013567053982467454
GSE136831,138I,IPF,Endothelial,COL14A1,108,732091.0,8.0,0.10927603262435955,0.10370757967344595
GSE136831,138I,IPF,Endothelial,COL1A1,108,732091.0,10.0,0.13659504078044943,0.12803698666570754
GSE136831,138I,IPF,Endothelial,COL3A1,108,732091.0,5.0,0.06829752039022471,0.06606627888700041
GSE136831,138I,IPF,Endothelial,GPX3,108,732091.0,271.0,3.7017256051501795,1.5479295913648856
GSE136831,138I,IPF,Endothelial,POSTN,108,732091.0,139.0,1.898671066848247,1.0642523791515717
GSE136831,138I,IPF,Endothelial,PTGFRN,108,732091.0,4.0,0.05463801631217977,0.05319759555116444
GSE136831,138I,IPF,Endothelial,SPP1,108,732091.0,43.0,0.5873586753559326,0.462071424424054
GSE136831,138I,IPF,Epithelial,CD24,119,1985780.0,473.0,2.381935561844716,1.2184481970260128
GSE136831,138I,IPF,Epithelial,COL14A1,119,1985780.0,24.0,0.12085930969190947,0.11409563192459214
GSE136831,138I,IPF,Epithelial,COL1A1,119,1985780.0,86.0,0.4330791930626756,0.3598254111450581
GSE136831,138I,IPF,Epithelial,COL3A1,119,1985780.0,22.0,0.11078770055091701,0.10506940378470174
GSE136831,138I,IPF,Epithelial,GPX3,119,1985780.0,59.0,0.29711246965927746,0.2601406168093592
GSE136831,138I,IPF,Epithelial,POSTN,119,1985780.0,10.0,0.05035804570496228,0.04913110195302817
GSE136831,138I,IPF,Epithelial,PTGFRN,119,1985780.0,33.0,0.16618155082637553,0.15373477977542802
GSE136831,138I,IPF,Epithelial,SPP1,119,1985780.0,84.0,0.4230075839216832,0.35277264862386004
GSE136831,138I,IPF,Lymphoid,CD24,542,1861086.0,26.0,0.13970337749034703,0.1307680333658581
GSE136831,138I,IPF,Lymphoid,COL14A1,542,1861086.0,8.0,0.04298565461241447,0.04208742195704438
GSE136831,138I,IPF,Lymphoid,COL1A1,542,1861086.0,21.0,0.11283734335758798,0.10691291907768699
GSE136831,138I,IPF,Lymphoid,COL3A1,542,1861086.0,23.0,0.1235837570106916,0.11652335994079999
GSE136831,138I,IPF,Lymphoid,GPX3,542,1861086.0,6.0,0.032239240959310855,0.03173046282764721
GSE136831,138I,IPF,Lymphoid,POSTN,542,1861086.0,4.0,0.021492827306207236,0.021265113524217887
GSE136831,138I,IPF,Lymphoid,PTGFRN,542,1861086.0,3.0,0.016119620479655428,0.015991078918443973
GSE136831,138I,IPF,Lymphoid,SPP1,542,1861086.0,114.0,0.6125455782269063,0.4778140348554005
GSE136831,138I,IPF,Myeloid,CD24,317,2865360.0,12.0,0.04187955440154117,0.04102634586457635
GSE136831,138I,IPF,Myeloid,COL14A1,317,2865360.0,57.0,0.19892788340732054,0.1814277269531545
GSE136831,138I,IPF,Myeloid,COL1A1,317,2865360.0,47.0,0.16402825473936958,0.1518866228457149
GSE136831,138I,IPF,Myeloid,COL3A1,317,2865360.0,30.0,0.10469888600385291,0.0995727964804965
GSE136831,138I,IPF,Myeloid,GPX3,317,2865360.0,63.0,0.21986766060809113,0.19874237794993577
GSE136831,138I,IPF,Myeloid,POSTN,317,2865360.0,6.0,0.020939777200770584,0.02072355331044815
GSE136831,138I,IPF,Myeloid,PTGFRN,317,2865360.0,10.0,0.034899628667950974,0.03430444488233174
GSE136831,138I,IPF,Myeloid,SPP1,317,2865360.0,1827.0,6.376162157634643,1.9982534705075725
GSE136831,138I,IPF,Stromal,CD24,296,2876847.0,184.0,0.6395891057119131,0.4944456651467765
GSE136831,138I,IPF,Stromal,COL14A1,296,2876847.0,546.0,1.8979111506451334,1.0639901845758875
GSE136831,138I,IPF,Stromal,COL1A1,296,2876847.0,11562.0,40.189832827397495,3.7181914498672235
GSE136831,138I,IPF,Stromal,COL3A1,296,2876847.0,7487.0,26.02501975252768,3.2967630944233464
GSE136831,138I,IPF,Stromal,GPX3,296,2876847.0,269.0,0.9350514643288295,0.6601339226804297
GSE136831,138I,IPF,Stromal,POSTN,296,2876847.0,852.0,2.961575641666032,1.376641835439033
GSE136831,138I,IPF,Stromal,PTGFRN,296,2876847.0,238.0,0.8272946041273658,0.602836514603002
GSE136831,138I,IPF,Stromal,SPP1,296,2876847.0,148.0,0.5144521067682779,0.4150537278542503
GSE136831,145I,IPF,Endothelial,CD24,11,52303.0,0.0,0.0,0.0
GSE136831,145I,IPF,Endothelial,COL14A1,11,52303.0,0.0,0.0,0.0
GSE136831,145I,IPF,Endothelial,COL1A1,11,52303.0,0.0,0.0,0.0
GSE136831,145I,IPF,Endothelial,COL3A1,11,52303.0,0.0,0.0,0.0
GSE136831,145I,IPF,Endothelial,GPX3,11,52303.0,20.0,3.8238724356155482,1.573577015380291
GSE136831,145I,IPF,Endothelial,POSTN,11,52303.0,2.0,0.3823872435615548,0.3238118912773603
GSE136831,145I,IPF,Endothelial,PTGFRN,11,52303.0,0.0,0.0,0.0
GSE136831,145I,IPF,Endothelial,SPP1,11,52303.0,1.0,0.1911936217807774,0.17495584792468483
GSE136831,145I,IPF,Epithelial,CD24,293,2061115.0,695.0,3.371961292795404,1.4752117168431251
GSE136831,145I,IPF,Epithelial,COL14A1,293,2061115.0,10.0,0.04851742867331517,0.04737719370458042
GSE136831,145I,IPF,Epithelial,COL1A1,293,2061115.0,57.0,0.2765493434378965,0.2441606122111362
GSE136831,145I,IPF,Epithelial,COL3A1,293,2061115.0,23.0,0.1115900859486249,0.10579150012443965
GSE136831,145I,IPF,Epithelial,GPX3,293,2061115.0,16.0,0.07762788587730428,0.07476222354209665
GSE136831,145I,IPF,Epithelial,POSTN,293,2061115.0,0.0,0.0,0.0
GSE136831,145I,IPF,Epithelial,PTGFRN,293,2061115.0,25.0,0.12129357168328793,0.11448299355404727
GSE136831,145I,IPF,Epithelial,SPP1,293,2061115.0,23.0,0.1115900859486249,0.10579150012443965
GSE136831,145I,IPF,Lymphoid,CD24,1091,3109349.0,40.0,0.12864429177940462,0.12101717066978589
GSE136831,145I,IPF,Lymphoid,COL14A1,1091,3109349.0,15.0,0.04824160941727673,0.04711410266491517
GSE136831,145I,IPF,Lymphoid,COL1A1,1091,3109349.0,1.0,0.0032161072944851153,0.0032109466831797026
GSE136831,145I,IPF,Lymphoid,COL3A1,1091,3109349.0,1.0,0.0032161072944851153,0.0032109466831797026
GSE136831,145I,IPF,Lymphoid,GPX3,1091,3109349.0,7.0,0.02251275106139581,0.022263079332756747
GSE136831,145I,IPF,Lymphoid,POSTN,1091,3109349.0,0.0,0.0,0.0
GSE136831,145I,IPF,Lymphoid,PTGFRN,1091,3109349.0,2.0,0.0064322145889702306,0.006411616178457883
GSE136831,145I,IPF,Lymphoid,SPP1,1091,3109349.0,53.0,0.17045368660771115,0.15739143997910748
GSE136831,145I,IPF,Myeloid,CD24,3195,25598279.0,27.0,0.010547584077820232,0.010492346389492074
GSE136831,145I,IPF,Myeloid,COL14A1,3195,25598279.0,99.0,0.038674474952007515,0.03794535691676363
GSE136831,145I,IPF,Myeloid,COL1A1,3195,25598279.0,11.0,0.004297163883556391,0.004287957439810686
GSE136831,145I,IPF,Myeloid,COL3A1,3195,25598279.0,1.0,0.00039065126214149004,0.00039057497780358564
GSE136831,145I,IPF,Myeloid,GPX3,3195,25598279.0,953.0,0.37229065282084006,0.31648135294681096
GSE136831,145I,IPF,Myeloid,POSTN,3195,25598279.0,4.0,0.0015626050485659602,0.0015613854516306409
GSE136831,145I,IPF,Myeloid,PTGFRN,3195,25598279.0,106.0,0.041409033786997944,0.04057463636526706
GSE136831,145I,IPF,Myeloid,SPP1,3195,25598279.0,7510.0,2.93379097868259,1.3696035865478364
GSE136831,145I,IPF,Stromal,CD24,5,28864.0,0.0,0.0,0.0
GSE136831,145I,IPF,Stromal,COL14A1,5,28864.0,4.0,1.3858093126385809,0.8695384012190513
GSE136831,145I,IPF,Stromal,COL1A1,5,28864.0,6.0,2.0787139689578713,1.124511967244176
GSE136831,145I,IPF,Stromal,COL3A1,5,28864.0,13.0,4.503880266075388,1.705453346411025
GSE136831,145I,IPF,Stromal,GPX3,5,28864.0,5.0,1.7322616407982263,1.0051297060828088
GSE136831,145I,IPF,Stromal,POSTN,5,28864.0,0.0,0.0,0.0
GSE136831,145I,IPF,Stromal,PTGFRN,5,28864.0,1.0,0.3464523281596452,0.2974732283796035
GSE136831,145I,IPF,Stromal,SPP1,5,28864.0,0.0,0.0,0.0
GSE136831,157I,IPF,Endothelial,CD24,86,898455.0,1.0,0.011130217985319242,0.01106873291659814
GSE136831,157I,IPF,Endothelial,COL14A1,86,898455.0,5.0,0.05565108992659621,0.05415772342108161
GSE136831,157I,IPF,Endothelial,COL1A1,86,898455.0,0.0,0.0,0.0
GSE136831,157I,IPF,Endothelial,COL3A1,86,898455.0,8.0,0.08904174388255394,0.08529817552337138
