gene_set,database,input_entrez_count,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,category,subcategory,significant
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-3295583,TRP channels,0/8,13/4964,0,0,-0.145036294397856,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1839124,FGFR1 mutant receptor activation,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-2022857,Keratan sulfate degradation,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,0/8,19/4964,0,0,-0.175446672055056,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-75892,Platelet Adhesion to exposed collagen,0/8,10/4964,0,0,-0.127166723339423,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9671793,Diseases of hemostasis,0/8,16/4964,0,0,-0.160952092823946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5635838,Activation of SMO,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-210991,Basigin interactions,0/8,16/4964,0,0,-0.160952092823946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1643713,Signaling by EGFR in Cancer,0/8,18/4964,0,0,-0.170749986800643,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5637810,Constitutive Signaling by EGFRvIII,0/8,10/4964,0,0,-0.127166723339423,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5637812,Signaling by EGFRvIII in Cancer,0/8,10/4964,0,0,-0.127166723339423,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
