roc_auc,pr_auc,accuracy,balanced_accuracy,sensitivity,specificity,f1,tp,tn,fp,fn,model,fold_id,best_params,selected_feature_count
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,gradient_boosting,2,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9874999999999999,0.9953703703703703,0.9411764705882353,0.9291666666666667,0.9583333333333334,0.9,0.9583333333333334,23,9,1,1,gradient_boosting,3,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,4,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9739130434782609,0.9910044977511244,0.9393939393939394,0.9282608695652175,0.9565217391304348,0.9,0.9565217391304348,22,9,1,1,gradient_boosting,5,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9791666666666667,0.9909899068322982,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,6,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
0.9895833333333333,0.9953703703703703,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,gradient_boosting,7,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,8,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 50}",50
0.9874999999999999,0.9953703703703703,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,gradient_boosting,9,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
1.0,1.0,0.9696969696969697,0.95,1.0,0.9,0.9787234042553191,23,9,1,0,gradient_boosting,10,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,11,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9791666666666667,0.992816091954023,0.9117647058823529,0.8791666666666667,0.9583333333333334,0.8,0.9387755102040817,23,8,2,1,gradient_boosting,12,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,gradient_boosting,13,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,14,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
0.9782608695652173,0.9899355877616747,0.9393939393939394,0.9565217391304348,0.9130434782608695,1.0,0.9545454545454546,21,10,0,2,gradient_boosting,15,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,16,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
0.9812500000000001,0.9916666666666667,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,gradient_boosting,17,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,gradient_boosting,18,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
0.9916666666666667,0.9967948717948718,0.8823529411764706,0.8,1.0,0.6,0.9230769230769231,24,6,4,0,gradient_boosting,19,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
0.9956521739130435,0.9981884057971014,0.9393939393939394,0.9282608695652175,0.9565217391304348,0.9,0.9565217391304348,22,9,1,1,gradient_boosting,20,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,gradient_boosting,21,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9833333333333334,0.9940476190476191,0.9411764705882353,0.9291666666666667,0.9583333333333334,0.9,0.9583333333333334,23,9,1,1,gradient_boosting,22,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 50}",50
0.9875,0.9950587606837606,0.9411764705882353,0.9,1.0,0.8,0.96,24,8,2,0,gradient_boosting,23,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,24,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,gradient_boosting,25,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,gradient_boosting,26,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9708333333333333,0.9866312458517836,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,27,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,28,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
1.0,1.0,0.9411764705882353,0.9,1.0,0.8,0.96,24,8,2,0,gradient_boosting,29,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9804347826086957,0.9922360248447205,0.9090909090909091,0.8782608695652174,0.9565217391304348,0.8,0.9361702127659575,22,8,2,1,gradient_boosting,30,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,31,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,gradient_boosting,32,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9708333333333333,0.9905913978494624,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,gradient_boosting,33,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
1.0,1.0,0.9411764705882353,0.9,1.0,0.8,0.96,24,8,2,0,gradient_boosting,34,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
1.0,1.0,0.9696969696969697,0.95,1.0,0.9,0.9787234042553191,23,9,1,0,gradient_boosting,35,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9916666666666667,0.9965972222222222,0.9411764705882353,0.9,1.0,0.8,0.96,24,8,2,0,gradient_boosting,36,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,gradient_boosting,37,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9958333333333333,0.9983333333333333,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,38,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9833333333333334,0.9940476190476191,0.9411764705882353,0.9291666666666667,0.9583333333333334,0.9,0.9583333333333334,23,9,1,1,gradient_boosting,39,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,gradient_boosting,40,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
0.9958333333333333,0.9983333333333333,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,41,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,42,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,43,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
0.9833333333333334,0.9940476190476191,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,gradient_boosting,44,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
0.9782608695652174,0.9922360248447205,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,gradient_boosting,45,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.975,0.9916666666666667,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,gradient_boosting,46,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9916666666666667,0.9965972222222222,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,47,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 80, ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,gradient_boosting,48,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,gradient_boosting,49,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
0.9869565217391304,0.9949832775919732,0.9393939393939394,0.9282608695652175,0.9565217391304348,0.9,0.9565217391304348,22,9,1,1,gradient_boosting,50,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 50}",50
1.0,1.0,0.9117647058823529,0.9375,0.875,1.0,0.9333333333333333,21,10,0,3,mlp_small,1,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16, 8], ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.8823529411764706,0.9166666666666667,0.8333333333333334,1.0,0.9090909090909091,20,10,0,4,mlp_small,2,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16], ""select__k"": 30}",30
0.9916666666666667,0.9967948717948718,0.9117647058823529,0.9375,0.875,1.0,0.9333333333333333,21,10,0,3,mlp_small,3,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16, 8], ""select__k"": 50}",50
1.0,1.0,0.8823529411764706,0.9166666666666667,0.8333333333333334,1.0,0.9090909090909091,20,10,0,4,mlp_small,4,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16], ""select__k"": 30}",30
0.9869565217391305,0.9946313799621928,0.696969696969697,0.7826086956521738,0.5652173913043478,1.0,0.7222222222222222,13,10,0,10,mlp_small,5,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16], ""select__k"": 30}",30
1.0,1.0,0.8823529411764706,0.9166666666666667,0.8333333333333334,1.0,0.9090909090909091,20,10,0,4,mlp_small,6,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16, 8], ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.7647058823529411,0.8333333333333333,0.6666666666666666,1.0,0.8,16,10,0,8,mlp_small,7,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16, 8], ""select__k"": 50}",50
1.0,1.0,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,mlp_small,8,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.9117647058823529,0.9375,0.875,1.0,0.9333333333333333,21,10,0,3,mlp_small,9,"{""clf__alpha"": 0.1, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,mlp_small,10,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
1.0,1.0,0.8529411764705882,0.8958333333333333,0.7916666666666666,1.0,0.8837209302325582,19,10,0,5,mlp_small,11,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
0.9833333333333334,0.9934615384615384,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,mlp_small,12,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
1.0,1.0,0.9117647058823529,0.9375,0.875,1.0,0.9333333333333333,21,10,0,3,mlp_small,13,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
0.9916666666666667,0.9965972222222221,0.8823529411764706,0.9166666666666667,0.8333333333333334,1.0,0.9090909090909091,20,10,0,4,mlp_small,14,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
0.7304347826086957,0.8986704035911974,0.6666666666666666,0.6760869565217391,0.6521739130434783,0.7,0.7317073170731707,15,7,3,8,mlp_small,15,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16, 8], ""select__k"": 30}",30
1.0,1.0,0.8823529411764706,0.9166666666666667,0.8333333333333334,1.0,0.9090909090909091,20,10,0,4,mlp_small,16,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16], ""select__k"": 30}",30
0.9874999999999999,0.9953703703703702,0.9117647058823529,0.9375,0.875,1.0,0.9333333333333333,21,10,0,3,mlp_small,17,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
1.0,1.0,0.7941176470588235,0.8541666666666667,0.7083333333333334,1.0,0.8292682926829268,17,10,0,7,mlp_small,18,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16], ""select__k"": 30}",30
0.9916666666666667,0.9965972222222221,0.7647058823529411,0.8333333333333333,0.6666666666666666,1.0,0.8,16,10,0,8,mlp_small,19,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16], ""select__k"": 30}",30
0.991304347826087,0.9965217391304347,0.9393939393939394,0.9565217391304348,0.9130434782608695,1.0,0.9545454545454546,21,10,0,2,mlp_small,20,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16, 8], ""select__k"": 50}",50
1.0,1.0,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,mlp_small,21,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16, 8], ""select__k"": 50}",50
0.9874999999999999,0.9953703703703702,0.9117647058823529,0.9375,0.875,1.0,0.9333333333333333,21,10,0,3,mlp_small,22,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
0.9791666666666667,0.9909075616412573,0.7941176470588235,0.8541666666666667,0.7083333333333334,1.0,0.8292682926829268,17,10,0,7,mlp_small,23,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
0.9625,0.9818654506448119,0.7352941176470589,0.7833333333333333,0.6666666666666666,0.9,0.7804878048780488,16,9,1,8,mlp_small,24,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [32, 16], ""select__k"": 50}",50
0.9869565217391304,0.9949832775919732,0.9090909090909091,0.9347826086956521,0.8695652173913043,1.0,0.9302325581395349,20,10,0,3,mlp_small,25,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16, 8], ""select__k"": 50}",50
0.9833333333333334,0.9940476190476191,0.8529411764705882,0.8958333333333333,0.7916666666666666,1.0,0.8837209302325582,19,10,0,5,mlp_small,26,"{""clf__alpha"": 0.001, ""clf__hidden_layer_sizes"": [16], ""select__k"": 30}",30
