data_type,standard_feature_id,gene_symbol,mirna_name,discovery_series_id,discovery_logFC,discovery_adj_p,discovery_p_value,discovery_direction,GSE110147_present,GSE110147_logFC,GSE110147_adj_p,GSE110147_p_value,GSE110147_same_direction,GSE110147_same_direction_fdr_sig,GSE110147_same_direction_nominal_sig,GSE150910_present,GSE150910_logFC,GSE150910_adj_p,GSE150910_p_value,GSE150910_same_direction,GSE150910_same_direction_fdr_sig,GSE150910_same_direction_nominal_sig,GSE53845_present,GSE53845_logFC,GSE53845_adj_p,GSE53845_p_value,GSE53845_same_direction,GSE53845_same_direction_fdr_sig,GSE53845_same_direction_nominal_sig,GSE92592_present,GSE92592_logFC,GSE92592_adj_p,GSE92592_p_value,GSE92592_same_direction,GSE92592_same_direction_fdr_sig,GSE92592_same_direction_nominal_sig,validation_datasets_total,validation_datasets_present,same_direction_validation_count,opposite_direction_validation_count,same_direction_fdr_sig_count,same_direction_nominal_sig_count,direction_consistency_fraction,robust_strict,robust_relaxed,robust_score,validation_details
bulk mRNA,CNTN3,CNTN3,,GSE32537,1.19739616806723,2.03669638801619e-29,1.09078300278691e-31,up,True,1.81379409090909,1.31088593426086e-13,1.03581130223153e-14,True,True,True,True,1.57425595309371,7.691665136941679e-22,1.37306904874193e-23,True,True,True,True,0.6368075,0.0006707564094402,4.39100049496975e-05,True,False,False,True,1.0960859877903,7.27563950075793e-05,9.26972773196895e-06,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.81/FDR=1.31e-13; GSE150910:1.57/FDR=7.69e-22; GSE53845:0.637/FDR=0.000671; GSE92592:1.1/FDR=7.28e-05
bulk mRNA,COL15A1,COL15A1,,GSE32537,1.33350390420168,6.28063123729258e-29,3.78414601744825e-31,up,True,0.917849090909091,5.03855021074257e-08,1.23886868412618e-08,True,False,False,True,1.14144521208897,3.29969257645963e-16,1.39711156971965e-17,True,True,True,True,1.9484725,1.90916956132598e-07,1.90916956132598e-09,True,True,True,True,2.47717142139339,1.96290013750126e-10,9.42490155910382e-13,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.918/FDR=5.04e-08; GSE150910:1.14/FDR=3.3e-16; GSE53845:1.95/FDR=1.91e-07; GSE92592:2.48/FDR=1.96e-10
bulk mRNA,PCDH7,PCDH7,,GSE32537,1.02276106722689,7.17103078995563e-28,5.100733197876389e-30,up,True,0.787441363636364,9.78053723486513e-08,2.5199636284923e-08,True,False,False,True,1.40922973509672,7.499790982850611e-21,1.58181878311218e-22,True,True,True,True,1.1901525,1.18457709954853e-05,3.08278967126411e-07,True,True,True,True,1.72678131007943,8.96431461455789e-09,1.47144687436772e-10,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.787/FDR=9.78e-08; GSE150910:1.41/FDR=7.5e-21; GSE53845:1.19/FDR=1.18e-05; GSE92592:1.73/FDR=8.96e-09
bulk mRNA,PLLP,PLLP,,GSE32537,-1.09448403361345,6.1050467818387496e-27,5.10882575886088e-29,down,True,-2.74697909090909,1.32809016022035e-18,1.89858220339636e-20,True,True,True,True,-0.876779578642467,8.37940275593292e-07,1.64488372717482e-07,True,False,False,True,-1.60167,1.5553204189350498e-11,1.40358184147797e-14,True,True,True,True,-1.84286144442765,1.47682713003245e-10,5.27703290280144e-13,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-2.75/FDR=1.33e-18; GSE150910:-0.877/FDR=8.38e-07; GSE53845:-1.6/FDR=1.56e-11; GSE92592:-1.84/FDR=1.48e-10
bulk mRNA,FMO5,FMO5,,GSE32537,-1.58493273109244,2.8946251841282797e-26,2.8340681719080197e-28,down,True,-0.316608636363637,0.247177228006664,0.204287554543322,True,False,False,True,-1.16002873454591,5.58095771495232e-12,4.42031129192267e-13,True,True,True,True,-1.78055,2.4603617285614e-13,7.41845430874616e-17,True,True,True,True,-1.18653003267822,7.69809729375239e-06,6.21056925323667e-07,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-0.317/FDR=0.247; GSE150910:-1.16/FDR=5.58e-12; GSE53845:-1.78/FDR=2.46e-13; GSE92592:-1.19/FDR=7.7e-06
bulk mRNA,ACVRL1,ACVRL1,,GSE32537,-1.08757685882353,4.8685657409722e-26,5.13338312437236e-28,down,True,-1.92520818181818,4.17681707839e-15,2.09361435079224e-16,True,True,True,True,-1.38850212479865,2.43332751690007e-26,1.9288476160257e-28,True,True,True,True,-1.43211,1.16227016930489e-06,1.75190966983029e-08,True,True,True,True,-0.998818205887445,8.83581711839482e-05,1.16867013307338e-05,True,False,False,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-1.93/FDR=4.18e-15; GSE150910:-1.39/FDR=2.43e-26; GSE53845:-1.43/FDR=1.16e-06; GSE92592:-0.999/FDR=8.84e-05
bulk mRNA,TRIM2,TRIM2,,GSE32537,1.05884092268908,1.0938391814547902e-25,1.23571790373554e-27,up,True,1.8487,2.5280714299878302e-14,1.6007781499800104e-15,True,True,True,True,0.674210334980114,2.61771596302947e-07,4.73135432488979e-08,True,False,False,True,1.1691475,2.64543618870391e-06,4.73597600611871e-08,True,True,True,True,1.06097613751316,8.99338541905042e-07,4.46882531570257e-08,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.85/FDR=2.53e-14; GSE150910:0.674/FDR=2.62e-07; GSE53845:1.17/FDR=2.65e-06; GSE92592:1.06/FDR=8.99e-07
bulk mRNA,OGN,OGN,,GSE32537,1.32181833445378,1.12029386474786e-24,1.58434864554299e-26,up,True,1.03948545454546,1.58535244101558e-05,5.9082315045086e-06,True,True,True,True,1.31691287333554,9.73721031101676e-08,1.62464635530208e-08,True,True,True,True,1.2499475,0.0029603545938403,0.0002716305849275,True,True,True,True,0.622615723696238,0.0904049039187158,0.0496575203789762,True,False,False,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.04/FDR=1.59e-05; GSE150910:1.32/FDR=9.74e-08; GSE53845:1.25/FDR=0.00296; GSE92592:0.623/FDR=0.0904
bulk mRNA,AFF3,AFF3,,GSE32537,-1.29649956470588,1.7710539424801102e-24,2.59359363961522e-26,down,True,-1.53978181818182,3.4254000301425803e-10,5.66836476742218e-11,True,True,True,True,-1.84820130070138,4.55871444839358e-34,4.01233901417621e-37,True,True,True,True,-0.8212225,6.71911883326684e-08,5.27696649832176e-10,True,False,False,True,-1.91484333940468,2.8465352470528e-12,2.5307551556752707e-15,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-1.54/FDR=3.43e-10; GSE150910:-1.85/FDR=4.56e-34; GSE53845:-0.821/FDR=6.72e-08; GSE92592:-1.91/FDR=2.85e-12
bulk mRNA,COMP,COMP,,GSE32537,1.11978803697479,2.56320752870938e-24,3.86089836960409e-26,up,True,0.766371363636365,0.0001372483056814,6.02998907953786e-05,True,False,False,True,3.57613303490475,1.45327044770414e-30,4.8574289097729e-33,True,True,True,True,2.6046125,2.40094786619315e-07,2.5292806661889503e-09,True,True,True,True,5.36428373923171,3.08398336879975e-11,6.0264316848859e-14,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.766/FDR=0.000137; GSE150910:3.58/FDR=1.45e-30; GSE53845:2.6/FDR=2.4e-07; GSE92592:5.36/FDR=3.08e-11
bulk mRNA,PAMR1,PAMR1,,GSE32537,1.19549634789916,4.51987346866159e-24,7.262056117012769e-26,up,True,0.924562272727273,5.42064971808482e-09,1.12329888743086e-09,True,False,False,True,1.60081368995598,2.33099998416219e-19,6.21920470092897e-21,True,True,True,True,1.7410725,1.46698653738508e-07,1.39900423443309e-09,True,True,True,True,1.17668513290788,8.73227134780388e-05,1.15073881034465e-05,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.925/FDR=5.42e-09; GSE150910:1.6/FDR=2.33e-19; GSE53845:1.74/FDR=1.47e-07; GSE92592:1.18/FDR=8.73e-05
bulk mRNA,HHLA2,HHLA2,,GSE32537,1.72697384369748,3.3518557016703303e-23,6.08663336621307e-25,up,True,1.69683181818182,2.07319120294668e-05,7.8825721924813e-06,True,True,True,True,2.79245633597945,1.3174467161834e-22,2.07164399528742e-24,True,True,True,True,0.365545,0.0188864409739758,0.0028500100074631,True,False,False,True,2.06645473417929,0.0001188397877449,1.67666877132134e-05,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.7/FDR=2.07e-05; GSE150910:2.79/FDR=1.32e-22; GSE53845:0.366/FDR=0.0189; GSE92592:2.07/FDR=0.000119
bulk mRNA,PTPRB,PTPRB,,GSE32537,-1.22822037647059,2.63603575000841e-22,5.53677801884612e-24,down,True,-0.142708181818181,0.539001107701808,0.486987405027001,True,False,False,True,-1.414312817755,6.92949718141734e-26,6.11807123705726e-28,True,True,True,True,-1.583515,3.95574912040607e-10,8.42266272060178e-13,True,True,True,True,-1.42085953930268,3.08348975348322e-08,6.8690325031534e-10,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-0.143/FDR=0.539; GSE150910:-1.41/FDR=6.93e-26; GSE53845:-1.58/FDR=3.96e-10; GSE92592:-1.42/FDR=3.08e-08
bulk mRNA,CCL13,CCL13,,GSE32537,1.07051270420168,6.72245139022769e-22,1.46262540707883e-23,up,True,0.643510454545455,0.0040102827352295,0.0022843809544132,True,False,False,True,1.98323191674169,2.24144900695789e-06,4.73510977947282e-07,True,True,True,True,1.2923975,0.0030418205598934,0.0002814796879081,True,True,True,True,2.26127209837724,1.67454793364739e-07,5.52541917696167e-09,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.644/FDR=0.00401; GSE150910:1.98/FDR=2.24e-06; GSE53845:1.29/FDR=0.00304; GSE92592:2.26/FDR=1.67e-07
bulk mRNA,TGFB3,TGFB3,,GSE32537,1.01667604033614,3.717806259721861e-21,9.58229563175173e-23,up,True,0.651235909090909,6.15871538489518e-05,2.54139259958734e-05,True,False,False,True,1.16262954488916,2.3254855744041e-19,6.18950533111357e-21,True,True,True,True,1.95694,1.89885192578526e-09,6.0916576302535894e-12,True,True,True,True,1.10653995733221,1.96701382253074e-06,1.19156384202214e-07,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.651/FDR=6.16e-05; GSE150910:1.16/FDR=2.33e-19; GSE53845:1.96/FDR=1.9e-09; GSE92592:1.11/FDR=1.97e-06
bulk mRNA,FIBIN,FIBIN,,GSE32537,-1.15278488067227,6.89484994726029e-21,1.9147676135370296e-22,down,True,-0.822464545454545,3.53353501121815e-05,1.39730472693364e-05,True,False,False,True,-1.51139432148557,2.03352404029343e-18,6.303570686222471e-20,True,True,True,True,-1.1124025,8.936961334461641e-09,4.07610880885941e-11,True,True,True,True,-1.31109919754416,0.0001332732955201,1.93164801055381e-05,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-0.822/FDR=3.53e-05; GSE150910:-1.51/FDR=2.03e-18; GSE53845:-1.11/FDR=8.94e-09; GSE92592:-1.31/FDR=0.000133
bulk mRNA,ZNF385B,ZNF385B,,GSE32537,-1.20323966554622,7.92000904905316e-21,2.25339169596491e-22,down,True,-0.985907727272727,0.0003669043210543,0.0001734593651325,True,False,False,True,-1.79514784775564,8.71581043238494e-17,3.3757827349767e-18,True,True,True,True,-1.8064225,3.47624074925294e-09,1.2548381241205699e-11,True,True,True,True,-1.68348072681386,4.54774384442284e-08,1.1298900177366802e-09,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-0.986/FDR=0.000367; GSE150910:-1.8/FDR=8.72e-17; GSE53845:-1.81/FDR=3.48e-09; GSE92592:-1.68/FDR=4.55e-08
bulk mRNA,GPX8,GPX8,,GSE32537,1.03788954453782,1.60734962212383e-20,4.76152105633336e-22,up,True,2.02757863636364,1.8058819399245904e-19,1.67045570921336e-21,True,True,True,True,1.02116672783176,1.48253486287893e-20,3.26755766645996e-22,True,True,True,True,0.8733025,0.002254965850061,0.0001947459325388,True,False,False,True,1.53347360110166,1.32133981769561e-09,1.2762648007444598e-11,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.03/FDR=1.81e-19; GSE150910:1.02/FDR=1.48e-20; GSE53845:0.873/FDR=0.00225; GSE92592:1.53/FDR=1.32e-09
bulk mRNA,GEM,GEM,,GSE32537,1.2376768605042,5.44872543208969e-20,1.80104313445642e-21,up,True,1.17872772727273,3.45020162338431e-08,8.231492836040781e-09,True,True,True,True,1.12620402033987,1.12847079553955e-12,7.9706386022514e-14,True,True,True,True,1.9577775,4.32205244883155e-08,2.9200208007959503e-10,True,True,True,True,0.715749563053736,0.0188930880646737,0.0075367714936125,True,False,False,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.18/FDR=3.45e-08; GSE150910:1.13/FDR=1.13e-12; GSE53845:1.96/FDR=4.32e-08; GSE92592:0.716/FDR=0.0189
bulk mRNA,PRUNE2,PRUNE2,,GSE32537,1.11801857983193,4.867130371080482e-19,1.86539389954382e-20,up,True,2.035575,1.47392194431155e-12,1.50371290050946e-13,True,True,True,True,1.22486961827109,1.6212551002881898e-18,4.921126198593409e-20,True,True,True,True,0.804745,0.059192006727431,0.0129890362079682,True,False,False,True,1.47287547111796,6.79137742815097e-06,5.35959215190328e-07,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.04/FDR=1.47e-12; GSE150910:1.22/FDR=1.62e-18; GSE53845:0.805/FDR=0.0592; GSE92592:1.47/FDR=6.79e-06
bulk mRNA,SIX4,SIX4,,GSE32537,1.11329933781513,5.9952076516592e-19,2.38303233015742e-20,up,True,0.538234090909092,0.0003164842718991,0.0001481051723798,True,False,False,True,1.34229220031322,8.08752964678021e-05,2.28862738190363e-05,True,True,True,True,1.26075,0.0004624681988874,2.77029730845729e-05,True,True,True,True,1.75566272983211,0.0001516099622416,2.24598991261973e-05,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.538/FDR=0.000316; GSE150910:1.34/FDR=8.09e-05; GSE53845:1.26/FDR=0.000462; GSE92592:1.76/FDR=0.000152
bulk mRNA,DTHD1,DTHD1,,GSE32537,2.16723852605042,1.38413863763416e-18,5.791375052862581e-20,up,True,2.59551090909091,2.85006418451239e-07,7.90386301462215e-08,True,True,True,True,1.3851893611881,2.39984256410967e-07,4.2928764002932e-08,True,True,True,True,0.293505,0.0875774381136021,0.0222574854913106,True,False,False,True,1.05337356562519,0.04640336644844,0.0222340288571555,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.6/FDR=2.85e-07; GSE150910:1.39/FDR=2.4e-07; GSE53845:0.294/FDR=0.0876; GSE92592:1.05/FDR=0.0464
bulk mRNA,DNAH6,DNAH6,,GSE32537,1.84524956806723,2.7234308826219697e-18,1.1805332194127101e-19,up,True,2.30212181818182,2.27955879358331e-08,5.2742652328335406e-09,True,True,True,True,1.40857897249673,1.86852914400038e-08,2.71422613300049e-09,True,True,True,True,0.1723825,0.210324977019693,0.0753579003029094,True,False,False,True,1.03231227751568,0.03822836639428,0.0176126670473786,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.3/FDR=2.28e-08; GSE150910:1.41/FDR=1.87e-08; GSE53845:0.172/FDR=0.21; GSE92592:1.03/FDR=0.0382
bulk mRNA,CCDC146,CCDC146,,GSE32537,1.85708746218488,4.24187022196598e-18,1.8990799738508801e-19,up,True,1.99961272727273,5.34699245712184e-08,1.31872246922799e-08,True,True,True,True,1.23302346718454,3.79833148186756e-11,3.4631919759077098e-12,True,True,True,True,1.143345,0.0251411246093616,0.0041531911458343,True,True,True,True,0.843452347879333,0.033826129060987,0.0151576412173235,True,False,False,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2/FDR=5.35e-08; GSE150910:1.23/FDR=3.8e-11; GSE53845:1.14/FDR=0.0251; GSE92592:0.843/FDR=0.0338
bulk mRNA,HYDIN,HYDIN,,GSE32537,1.82620493781513,8.943224090026969e-18,4.190966937585861e-19,up,True,1.65233409090909,5.25585258868754e-05,2.14609639894873e-05,True,True,True,True,1.342927651471,3.3978680389811e-09,4.25253575543037e-10,True,True,True,True,0.568667500000001,0.287414050599072,0.120175802015604,True,False,False,True,1.43863386893738,0.0063652393167809,0.0020523285720735,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.65/FDR=5.26e-05; GSE150910:1.34/FDR=3.4e-09; GSE53845:0.569/FDR=0.287; GSE92592:1.44/FDR=0.00637
bulk mRNA,ABCA3,ABCA3,,GSE32537,-1.59254245882353,1.13263273878572e-17,5.3456474031393e-19,down,True,-2.03578863636364,7.27508013087417e-09,1.54232485340544e-09,True,True,True,True,-1.28480060048195,2.15120700638931e-09,2.60357463298262e-10,True,True,True,True,-1.39448,0.0058278377430385,0.0006411413336536,True,True,True,True,-0.680894879308647,0.0443886670302524,0.0210789394795023,True,False,False,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-2.04/FDR=7.28e-09; GSE150910:-1.28/FDR=2.15e-09; GSE53845:-1.39/FDR=0.00583; GSE92592:-0.681/FDR=0.0444
bulk mRNA,RGS22,RGS22,,GSE32537,1.48786476302521,1.53563723611038e-17,7.40189998326009e-19,up,True,1.91358181818182,8.83235033231718e-08,2.25895111962078e-08,True,True,True,True,1.25922327225471,3.789893808829869e-11,3.45113098658027e-12,True,True,True,True,0.86345,0.0951825943132806,0.0249378397100795,True,False,False,True,1.20695267213367,0.005741478704087,0.0018105157366793,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.91/FDR=8.83e-08; GSE150910:1.26/FDR=3.79e-11; GSE53845:0.863/FDR=0.0952; GSE92592:1.21/FDR=0.00574
bulk mRNA,NELL2,NELL2,,GSE32537,1.40707211260504,2.0717186159771802e-17,1.0257060780615e-18,up,True,1.34263136363637,3.15375451728557e-06,1.04528440558499e-06,True,True,True,True,1.15624321083035,1.95920088558911e-08,2.85982471216043e-09,True,True,True,True,1.2630775,0.00924485451185,0.001149067770546,True,True,True,True,0.687065541226903,0.0645900180344406,0.0333035747395425,True,False,False,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.34/FDR=3.15e-06; GSE150910:1.16/FDR=1.96e-08; GSE53845:1.26/FDR=0.00924; GSE92592:0.687/FDR=0.0646
bulk mRNA,SLC39A8,SLC39A8,,GSE32537,-1.31767847058824,2.0717186159771802e-17,1.02632420138786e-18,down,True,-0.958252272727273,0.0002730148126296,0.0001264180671268,True,False,False,True,-1.527652265629,1.57915670872909e-26,1.21105657239648e-28,True,True,True,True,-1.484995,0.0005752743438139,3.62563147418365e-05,True,True,True,True,-1.6270070546566,3.16409840984665e-07,1.23836356725057e-08,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-0.958/FDR=0.000273; GSE150910:-1.53/FDR=1.58e-26; GSE53845:-1.48/FDR=0.000575; GSE92592:-1.63/FDR=3.16e-07
bulk mRNA,TRIM29,TRIM29,,GSE32537,1.27671679663866,6.105382622197911e-17,3.23406460238601e-18,up,True,0.703377727272728,0.0197615515086326,0.0128663445702509,True,False,False,True,1.4641639236638,1.01188645601788e-09,1.16924174495074e-10,True,True,True,True,1.131355,0.0243887232740433,0.0039842845973059,True,True,True,True,1.81215159147957,0.0004299632755797,7.90214311794304e-05,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.703/FDR=0.0198; GSE150910:1.46/FDR=1.01e-09; GSE53845:1.13/FDR=0.0244; GSE92592:1.81/FDR=0.00043
bulk mRNA,SPATA17,SPATA17,,GSE32537,1.55608080168067,7.10362337366197e-17,3.82822883065967e-18,up,True,1.76674454545455,6.23379226543519e-05,2.57574297948336e-05,True,True,True,True,1.42622052757796,1.71480163055259e-08,2.46329370013645e-09,True,True,True,True,0.49973,0.258308688599028,0.10208863390387,True,False,False,True,1.2699145286269,0.0114167390228878,0.0041183379390809,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.77/FDR=6.23e-05; GSE150910:1.43/FDR=1.71e-08; GSE53845:0.5/FDR=0.258; GSE92592:1.27/FDR=0.0114
bulk mRNA,EFHC2,EFHC2,,GSE32537,1.29904612100841,9.41764334284679e-17,5.2250188588346594e-18,up,True,1.35872545454546,1.80107653307101e-05,6.77222518366489e-06,True,True,True,True,1.64728728990287,1.66485456656225e-10,1.6823432109103598e-11,True,True,True,True,0.857162500000001,0.0330564591493014,0.0059816065958211,True,False,False,True,1.25632890468907,0.0047268685674322,0.0014245791149014,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.36/FDR=1.8e-05; GSE150910:1.65/FDR=1.66e-10; GSE53845:0.857/FDR=0.0331; GSE92592:1.26/FDR=0.00473
bulk mRNA,FAM83D,FAM83D,,GSE32537,1.22698102521009,9.866961860209211e-17,5.49081977994906e-18,up,True,0.838027272727273,2.04102850793296e-07,5.53150171354388e-08,True,False,False,True,2.36452927343409,5.92056444913846e-08,9.47850497245518e-09,True,True,True,True,1.47853,0.0004492655806371,2.67586962906325e-05,True,True,True,True,2.22748007677025,6.98038902141296e-07,3.25031792968478e-08,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.838/FDR=2.04e-07; GSE150910:2.36/FDR=5.92e-08; GSE53845:1.48/FDR=0.000449; GSE92592:2.23/FDR=6.98e-07
bulk mRNA,TSPAN1,TSPAN1,,GSE32537,1.96351803865547,1.01110391922753e-16,5.6435674822156e-18,up,True,0.380388636363638,0.463505828576115,0.411123935459823,True,False,False,True,1.93748280333225,1.7794614153582502e-15,8.38824930948498e-17,True,True,True,True,1.14481,0.0158333531890636,0.0022653280440743,True,True,True,True,2.00055329971419,0.0001619912108474,2.43289797989799e-05,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.38/FDR=0.464; GSE150910:1.94/FDR=1.78e-15; GSE53845:1.14/FDR=0.0158; GSE92592:2/FDR=0.000162
bulk mRNA,DNAH7,DNAH7,,GSE32537,1.59295180168068,3.53914475459294e-16,2.14421824462367e-17,up,True,2.25552227272727,4.93879783925748e-07,1.42763399714248e-07,True,True,True,True,1.44904599479427,1.5365058380516e-09,1.81604157181584e-10,True,True,True,True,0.706107500000001,0.238833801032744,0.0910306294814314,True,False,False,True,1.28222633171689,0.0130305959316292,0.0048241796450579,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.26/FDR=4.94e-07; GSE150910:1.45/FDR=1.54e-09; GSE53845:0.706/FDR=0.239; GSE92592:1.28/FDR=0.013
bulk mRNA,SPAG6,SPAG6,,GSE32537,2.17657201176471,4.19185807118213e-16,2.57474797008175e-17,up,True,2.22410090909091,0.0001697068220007,7.57656022688395e-05,True,True,True,True,2.07347779385517,4.19408556608446e-09,5.32741035686826e-10,True,True,True,True,0.768975000000001,0.226274816769214,0.0840031460010781,True,False,False,True,1.48351133501226,0.0289419252898963,0.012557880090528,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.22/FDR=0.00017; GSE150910:2.07/FDR=4.19e-09; GSE53845:0.769/FDR=0.226; GSE92592:1.48/FDR=0.0289
bulk mRNA,LRRIQ1,LRRIQ1,,GSE32537,1.87940165042017,5.64898059326094e-16,3.51702222710137e-17,up,True,2.48707545454546,2.87708651678191e-06,9.47191110219038e-07,True,True,True,True,1.69932166460569,5.70594280973386e-08,9.1011203545088e-09,True,True,True,True,0.868887500000001,0.189270945209481,0.0648767988194068,True,False,False,True,1.4046804396655,0.0154633579805231,0.005925994594289,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.49/FDR=2.88e-06; GSE150910:1.7/FDR=5.71e-08; GSE53845:0.869/FDR=0.189; GSE92592:1.4/FDR=0.0155
bulk mRNA,MS4A15,MS4A15,,GSE32537,-1.22315327058824,8.95664026842965e-16,5.77871936984039e-17,down,True,-2.06086863636364,1.0940584494056302e-09,1.99609727006614e-10,True,True,True,True,-2.81541177678083,8.896640791019249e-28,4.87345793153726e-30,True,True,True,True,-0.7501275,8.03181826263172e-08,6.56258321458933e-10,True,False,False,True,-2.66413191379805,1.86694514410844e-09,1.9705061106957e-11,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-2.06/FDR=1.09e-09; GSE150910:-2.82/FDR=8.9e-28; GSE53845:-0.75/FDR=8.03e-08; GSE92592:-2.66/FDR=1.87e-09
bulk mRNA,WDR63,WDR63,,GSE32537,1.43955929579832,1.1993106504259301e-15,7.878316824973711e-17,up,True,1.72457454545455,2.45950453245182e-05,9.46366701798142e-06,True,True,True,True,1.42921967735129,2.22971341020099e-05,5.65295647079376e-06,True,True,True,True,0.6827575,0.24922069369086,0.0970015568272863,True,False,False,True,1.4213821842881,0.0097502905421621,0.0034268370812858,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.72/FDR=2.46e-05; GSE150910:1.43/FDR=2.23e-05; GSE53845:0.683/FDR=0.249; GSE92592:1.42/FDR=0.00975
bulk mRNA,SLN,SLN,,GSE32537,1.29378808403362,1.38619977884557e-15,9.17559853612424e-17,up,True,0.977786818181819,0.0009933052090184,0.0005078842293161,True,False,False,True,2.941321618549,3.1383363182370897e-12,2.37645496805348e-13,True,True,True,True,1.6321025,0.0090863173229518,0.0011249936273251,True,True,True,True,2.75432011366062,0.0001838734350283,2.84572141085677e-05,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.978/FDR=0.000993; GSE150910:2.94/FDR=3.14e-12; GSE53845:1.63/FDR=0.00909; GSE92592:2.75/FDR=0.000184
bulk mRNA,GSTA1,GSTA1,,GSE32537,1.72207448739496,1.3924077732556902e-15,9.239994679428992e-17,up,True,0.925280454545455,0.025569513079309,0.0170425024407335,True,False,False,True,3.39534267838194,9.269317779616028e-11,8.98417630890635e-12,True,True,True,True,1.3350525,0.0475069236570907,0.0097065135450141,True,True,True,True,2.24456771500154,0.0034983892625897,0.0009958231749706,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.925/FDR=0.0256; GSE150910:3.4/FDR=9.27e-11; GSE53845:1.34/FDR=0.0475; GSE92592:2.24/FDR=0.0035
bulk mRNA,SIX1,SIX1,,GSE32537,1.15717526218488,1.44915077351068e-15,9.70142777245641e-17,up,True,0.142430909090909,0.558110120918016,0.506752658969709,True,False,False,True,2.27852311649505,4.39111844743031e-14,2.5242493105032204e-15,True,True,True,True,1.8771625,0.0047500918360826,0.0004940095509525,True,True,True,True,1.788386825668,0.0025868775201619,0.000689566619709,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.142/FDR=0.558; GSE150910:2.28/FDR=4.39e-14; GSE53845:1.88/FDR=0.00475; GSE92592:1.79/FDR=0.00259
bulk mRNA,LRRN4,LRRN4,,GSE32537,-1.01600996638656,2.1832426541717007e-15,1.49447070385979e-16,down,True,-1.711885,3.64928595835439e-12,4.03649583584683e-13,True,True,True,True,-1.31059442521043,3.90450134420324e-11,3.57059187176928e-12,True,True,True,True,-0.118145,0.428462825209254,0.222110948463353,True,False,False,True,-1.04703237598685,0.0011170967701598,0.0002510988552656,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-1.71/FDR=3.65e-12; GSE150910:-1.31/FDR=3.9e-11; GSE53845:-0.118/FDR=0.428; GSE92592:-1.05/FDR=0.00112
