data_type,standard_feature_id,GSE32537_logFC,GSE32537_adj_p,GSE32537_direction,GSE32537_fdr_sig,GSE110147_logFC,GSE110147_adj_p,GSE110147_direction,GSE110147_fdr_sig,GSE150910_logFC,GSE150910_adj_p,GSE150910_direction,GSE150910_fdr_sig,GSE53845_logFC,GSE53845_adj_p,GSE53845_direction,GSE53845_fdr_sig,GSE92592_logFC,GSE92592_adj_p,GSE92592_direction,GSE92592_fdr_sig,validation_datasets_present,same_direction_validation_count,same_direction_fdr_sig_count,robust_strict,robust_relaxed,GSE32538_logFC,GSE32538_adj_p,GSE32538_direction,GSE32538_fdr_sig,GSE21394_logFC,GSE21394_adj_p,GSE21394_direction,GSE21394_fdr_sig,GSE27430_logFC,GSE27430_adj_p,GSE27430_direction,GSE27430_fdr_sig
bulk mRNA,GSTA1,1.72207448739496,1.3924077732556902e-15,up,True,0.925280454545455,0.025569513079309,up,False,3.39534267838194,9.269317779616028e-11,up,True,1.3350525,0.0475069236570907,up,True,2.24456771500154,0.0034983892625897,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,GXYLT2,1.28159566386555,5.117857609013631e-31,up,True,-0.381790454545455,0.0025957594474753,down,False,0.621295570717187,1.71156335210594e-08,up,False,0.978140000000001,0.0001780438191221,up,False,1.02845047424751,0.0008344504304079,up,True,4,3,1,False,False,,,,,,,,,,,,
bulk mRNA,HAS2,1.20632047394958,1.23980264771841e-10,up,True,1.30212818181818,0.0001817523503792,up,True,,,missing,False,1.2468375,0.00443880157865,up,True,0.836183068279794,0.142571600112076,up,False,3,3,2,True,True,,,,,,,,,,,,
bulk mRNA,HDC,1.11322005378151,1.2558528329801902e-19,up,True,0.456189545454546,0.0227553543162666,up,False,1.17698810880044,1.55995915392719e-10,up,True,2.5107675,4.20566981293534e-08,up,True,0.142839479506678,0.671128127860913,up,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,HECW2,-1.15330937478992,1.1038014016578598e-11,down,True,-0.772451818181819,0.0178000739438588,down,False,-1.01451003840546,0.0181833345819807,down,True,-1.3736525,3.15701451504682e-05,down,True,-1.50912919878987,4.28144638549417e-05,down,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,HHIP,-1.38139442184874,1.13777423481292e-14,down,True,-1.11700454545455,0.0029046687086905,down,True,-1.62632104677208,3.62197475174302e-12,down,True,-1.9953625,4.10621666729827e-05,down,True,-1.59558202790843,9.85065736757188e-06,down,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,HHLA2,1.72697384369748,3.3518557016703303e-23,up,True,1.69683181818182,2.07319120294668e-05,up,True,2.79245633597945,1.3174467161834e-22,up,True,0.365545,0.0188864409739758,up,False,2.06645473417929,0.0001188397877449,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,HIF3A,-1.01198763361345,4.0532762056405e-26,down,True,-1.71542409090909,4.71063758122088e-16,down,True,-1.90785412825614,1.34384583672517e-21,down,True,-1.082675,6.832030673335251e-15,down,True,-2.36020735441913,7.62593834901167e-10,down,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,HMCN1,1.42244628571429,7.57529850525603e-37,up,True,1.86540227272727,6.00356946122894e-15,up,True,0.636677848979002,1.70506123097946e-09,up,False,0.875872500000001,0.0003674843039376,up,False,1.2190556656255,7.33288494590662e-06,up,True,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,HMGCS1,-1.17417226386555,1.00918587555059e-20,down,True,1.10492045454546,1.06874868534759e-06,up,True,-0.813770318876282,6.968331390034851e-17,down,False,-1.065695,0.0003703800142703,down,True,-0.774961630225328,0.0001384459624395,down,False,4,3,1,False,False,,,,,,,,,,,,
bulk mRNA,HP,-1.30715859327731,3.41078083299368e-05,down,True,0.874923181818183,0.116946978254294,up,False,0.341846283198608,0.236757527628187,up,False,1.2753575,0.0833719961726695,up,False,0.456535456842534,0.464670052110907,up,False,4,0,0,False,False,,,,,,,,,,,,
bulk mRNA,HPGDS,1.01058573445378,4.82297856852614e-16,up,True,-0.301467272727273,0.123954600838549,down,False,0.306393566952141,0.0096047453397906,up,False,0.807345000000001,0.0250574994473377,up,False,0.125508913139279,0.588618015696099,up,False,4,3,0,False,False,,,,,,,,,,,,
bulk mRNA,HPSE2,1.22753714789916,3.5457990426755704e-25,up,True,0.685245,0.0030803421615441,up,False,2.02720385107416,1.7693523561806604e-23,up,True,0.6906375,0.0006974558952621,up,False,1.83414075752486,1.90436094711816e-07,up,True,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,HSD17B13,1.15932857478992,1.85474182739727e-06,up,True,0.720632272727272,0.072984409505251,up,False,-0.178775773308456,0.665377350299108,down,False,0.171827500000001,0.513130231609348,up,False,-0.760438215640306,0.183890580451588,down,False,4,2,0,False,False,,,,,,,,,,,,
bulk mRNA,HSD17B6,-1.00812111764706,1.30332522292615e-10,down,True,-1.55903136363636,1.69712837527543e-06,down,True,-1.9222065252969,1.05639393826964e-25,down,True,-1.8630875,6.87392406871652e-07,down,True,-2.21123649774963,8.09119961919756e-10,down,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,HSPA4L,1.67233845378152,3.23304192694808e-27,up,True,1.92810909090909,5.55766499490227e-10,up,True,0.95310475116033,1.88858625665878e-13,up,False,0.6064875,0.0016833416236192,up,False,1.50409360293108,2.28395025973088e-06,up,True,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,HYDIN,1.82620493781513,8.943224090026969e-18,up,True,1.65233409090909,5.25585258868754e-05,up,True,1.342927651471,3.3978680389811e-09,up,True,0.568667500000001,0.287414050599072,up,False,1.43863386893738,0.0063652393167809,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,ID1,-1.21092786722689,2.42931994852511e-27,down,True,-2.35169,5.3213583804518193e-11,down,True,-1.09578535465739,2.10005543195665e-13,down,True,-1.316515,0.0002283566439648,down,True,-1.04892754090998,0.0001235846477061,down,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,IGF1,1.03803355798319,3.03885100882546e-09,up,True,1.96590318181818,1.3869399642591698e-11,up,True,2.03218797426189,7.05293483149979e-27,up,True,1.3539825,9.93564542074939e-05,up,True,2.66549661438639,4.00559787583702e-10,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,IGHV1OR15-1,1.43787776302521,5.36344335212948e-10,up,True,-0.0197736363636351,0.966116782817947,down,False,,,missing,False,,,missing,False,,,missing,False,1,0,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV3-35,1.1943120184874,4.44359891644588e-17,up,True,0.469686363636365,0.0096520084853111,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV3-43,1.39685879831933,5.59970160605418e-18,up,True,0.597809090909092,0.0010388052710563,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV3-52,1.48341728571429,7.73451231359296e-18,up,True,0.64273181818182,0.0009684395214351,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV3-7,1.36681666890757,1.31471291771177e-17,up,True,0.534281818181819,0.0021362565025839,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV3-73,1.46813544201681,7.67438935538756e-13,up,True,0.500672727272728,0.0348814354007781,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV3-74,1.34586529579832,3.2128948411207003e-16,up,True,0.547,0.0078120936735791,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV3OR16-7,1.33183483865546,8.497682133750329e-16,up,True,0.557509090909092,0.0182262638945616,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV3OR16-8,1.08011489915967,7.20604882794885e-16,up,True,0.556459090909092,0.0028192903990013,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGHV4-59,1.89259054789916,1.5608134699543502e-17,up,True,0.500124545454547,0.0840519848618246,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGJ,1.3423804184874,7.80158956282629e-19,up,True,0.98153181818182,6.28339904327004e-06,up,False,,,missing,False,3.189485,2.47602455046041e-05,up,True,1.48025687049219,0.00095315685975,up,True,3,3,2,True,True,,,,,,,,,,,,
bulk mRNA,IGKC,1.51297454453782,9.72086524640529e-16,up,True,0.57799181818182,0.0095348959844386,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV1D-16,1.1876019579832,1.29530546405179e-17,up,True,0.505322727272728,0.0103130988903179,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV1D-27,1.91450422016807,3.66931752576009e-13,up,True,1.14509181818182,0.0032878386370779,up,True,,,missing,False,,,missing,False,,,missing,False,1,1,1,False,False,,,,,,,,,,,,
bulk mRNA,IGKV1D-33,1.59790285546219,6.1393181937024e-17,up,True,0.95708090909091,0.0002605820017314,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV1D-42,1.52635222689076,5.63437204988013e-17,up,True,0.553045454545455,0.0148055212988631,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV1D-43,1.65723388067227,7.96401871177663e-17,up,True,0.704600909090911,0.0196551985205129,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV1OR2-3,1.75629539495799,9.5795357065081e-15,up,True,0.899176818181819,0.0064907254516774,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV1OR9-1,1.07811877815126,1.23708128495795e-14,up,True,0.856229090909091,5.79469245891206e-05,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV1OR9-2,1.06893198151261,2.73828208232112e-14,up,True,0.843422272727273,9.83166474100238e-05,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV2D-18,1.04106297142857,1.66171571203276e-14,up,True,0.238912272727274,0.393972293055127,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV2D-24,1.31029559831933,1.10710298284863e-10,up,True,-0.184128636363635,0.631407686083406,down,False,,,missing,False,,,missing,False,,,missing,False,1,0,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV2D-26,1.50771477983194,5.07014540137494e-10,up,True,0.347354545454546,0.463707050326232,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV2D-28,1.75286868571429,1.48834811363126e-13,up,True,-0.162572727272726,0.600896279771414,down,False,,,missing,False,,,missing,False,,,missing,False,1,0,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV3D-11,1.81765720672269,4.68681854140774e-17,up,True,0.691697727272728,0.0490387135842445,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV3D-20,1.68571102016807,1.40786759333257e-16,up,True,0.519492272727274,0.126024472349293,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV3OR2-268,1.49695909747899,7.00989511742554e-16,up,True,0.446812272727274,0.158809667987638,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IGKV6-21,1.4204010184874,1.05467884342015e-10,up,True,0.788673181818183,0.0344898311285956,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,IL13RA2,1.54234252605042,1.55784796520189e-24,up,True,2.40626136363636,2.73482842405369e-13,up,True,4.11812862139204,1.00045373614207e-29,up,True,3.390215,3.91839607817656e-11,up,True,4.2764459515602,2.6731586979229895e-11,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,IL18R1,-1.50221171428572,2.50254497961008e-29,down,True,0.929384090909091,6.27912981038106e-05,up,False,-1.06734739722159,3.9054033474743697e-11,down,True,-1.10828,1.89885192578526e-09,down,True,-0.440403300391578,0.132290645689912,down,False,4,3,2,True,True,,,,,,,,,,,,
bulk mRNA,IL18RAP,-1.66850551932773,1.7287075587620297e-30,down,True,0.590775454545455,0.0472378672866526,up,False,-1.15510770912667,9.675231726580587e-12,down,True,-1.39915,0.0009484247204434,down,True,-0.682978537159901,0.0144440316067483,down,False,4,3,2,True,True,,,,,,,,,,,,
bulk mRNA,IL1R2,-2.74583776806723,3.9378940639958795e-34,down,True,1.06835318181818,0.0018339060579878,up,True,-0.118790863634909,0.743876612830099,down,False,-2.291795,2.6726758893236694e-11,down,True,1.87406454872488,0.0005743492441693,up,True,4,2,1,False,False,,,,,,,,,,,,
bulk mRNA,IL1RL1,-1.5805499394958,5.058814656102742e-19,down,True,0.236068181818182,0.356621798500337,up,False,-1.84976587621463,4.85949840661131e-10,down,True,-3.40279,2.2466602113158203e-09,down,True,-0.734026961026155,0.278175129898627,down,False,4,3,2,True,True,,,,,,,,,,,,
bulk mRNA,IL5RA,1.47294724705883,1.60800495692802e-18,up,True,0.820565454545455,0.018881635144015,up,False,1.11338482516106,4.833556870716861e-09,up,True,0.177925,0.073075933613673,up,False,0.915828737225106,0.0336160436653595,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,IL7R,-1.07935234453782,8.902680834306519e-11,down,True,0.677575454545455,0.0005955580592211,up,False,-1.24947578301203,8.98757500175246e-12,down,True,-0.7994575,0.0197068727049528,down,False,-0.675858055194988,0.0556584815054278,down,False,4,3,1,False,False,,,,,,,,,,,,
bulk mRNA,INMT,-1.3118885092437,3.1917483681381703e-20,down,True,-1.65447136363636,1.3489855671729602e-09,down,True,-1.39105393817423,1.84254596291843e-20,down,True,-1.4261375,1.43469260524293e-06,down,True,-1.23817869884351,1.6706617200606e-06,down,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,IQCG,1.04602625210084,5.34355059297229e-13,up,True,1.42714954545455,2.74685126574735e-06,up,True,1.15564364065457,3.2532854982917496e-11,up,True,0.846615,0.0758299147775345,up,False,0.892430318341916,0.009196249436018,up,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,IQUB,1.38057575294118,4.83291145090481e-13,up,True,2.29878545454545,1.37039061386951e-06,up,True,1.05769499695495,2.16236947042886e-06,up,True,0.288655,0.330635443200295,up,False,1.19731583433404,0.0203785705840162,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,ITGA10,-1.13019765210084,2.33340536090729e-28,down,True,-0.177824090909091,0.182067072237064,down,False,-0.664786153272169,5.84009375130237e-06,down,False,-0.6913375,1.00006127865328e-12,down,False,-0.874450897975231,0.0003978585170185,down,False,4,4,0,False,False,,,,,,,,,,,,
bulk mRNA,ITGB8,1.15209375630252,1.12228578313798e-22,up,True,1.49430136363636,2.3163306705241e-10,up,True,0.429428190438758,0.0038072094452958,up,False,1.295175,9.49243685970303e-07,up,True,0.230077701442166,0.275585942721769,up,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,ITLN2,-1.02581151932773,7.681008028846569e-22,down,True,-1.23295227272727,7.20869743968086e-09,down,True,-5.46011472064074,2.1598308064093893e-34,down,True,-3.180145,4.91757091028125e-06,down,True,-5.67370531248066,3.6620284494535695e-12,down,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,KCNRG,1.14079041176471,1.8955809113858e-14,up,True,0.53458590909091,0.0520465995766856,up,False,1.49186067230504,3.40228620046894e-05,up,True,0.3022225,0.507492115732783,up,False,0.805238842239898,0.0830757981298915,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,KIAA1324,1.2424746,3.8680521929864e-10,up,True,0.539471818181819,0.135910734698951,up,False,0.964946215537448,1.901929344236e-06,up,False,0.960990000000001,0.144910817604282,up,False,0.869677321095699,0.0358424701256295,up,False,4,4,0,False,False,,,,,,,,,,,,
bulk mRNA,KIAA1377,1.4304998184874,5.1370691971755803e-23,up,True,1.48387818181818,7.32774554952303e-08,up,True,,,missing,False,0.45488,0.251059625520811,up,False,0.310237509367431,0.305500010104099,up,False,3,3,1,False,False,,,,,,,,,,,,
bulk mRNA,KIAA1407,1.01372678319328,6.05178745397728e-18,up,True,1.49915727272727,2.02673267685113e-08,up,True,,,missing,False,0.582165,0.0897933017554455,up,False,-0.234182312699734,0.336407189878314,down,False,3,2,1,False,False,,,,,,,,,,,,
bulk mRNA,KLHL13,1.39818914621849,2.4522472193759e-35,up,True,1.58793954545455,2.27753083207995e-12,up,True,1.68491875022701,8.45400088608814e-26,up,True,0.8755875,4.83659580767783e-07,up,False,1.47238587933861,2.85686557214978e-05,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,KRT15,1.49702646218488,3.890871010071031e-15,up,True,1.74065545454546,1.33179987436439e-05,up,True,3.29355627755745,1.85423730421186e-27,up,True,1.8845525,0.0115749020533542,up,True,3.30014050630428,4.34215528307794e-07,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,KRT5,2.55156716470589,7.48343597922729e-21,up,True,2.81710590909091,7.86867588770062e-08,up,True,4.17837334386575,5.28302643984601e-16,up,True,2.14448,0.0019149190625132,up,True,4.68158719781488,5.16188217747664e-05,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,LAMP5,1.07885151092437,7.51176808648602e-27,up,True,-0.30734409090909,0.174805412681782,down,False,,,missing,False,,,missing,False,1.76323186454016,2.97541390973829e-08,up,True,2,1,1,False,False,,,,,,,,,,,,
bulk mRNA,LEPREL1,-1.15528570420168,1.7153549568935001e-15,down,True,-1.63872,3.50008506285538e-10,down,True,,,missing,False,-1.4779275,0.0001192623138988,down,True,-1.62763570903571,1.21541079433395e-09,down,True,3,3,3,True,True,,,,,,,,,,,,
bulk mRNA,LINC00312,-1.17821318655462,4.9916425467784905e-17,down,True,0.788190909090909,0.0020829978533576,up,False,,,missing,False,-0.829130000000001,0.0545077204865481,down,False,-1.63704769997601,4.76046055767542e-07,down,True,3,2,1,False,False,,,,,,,,,,,,
bulk mRNA,LOC102724453,1.44536219663866,8.19780048464421e-13,up,True,-0.329613636363635,0.277573166224496,down,False,,,missing,False,,,missing,False,,,missing,False,1,0,0,False,False,,,,,,,,,,,,
bulk mRNA,LOC441081,-1.08637828403362,4.781065281692201e-21,down,True,0.16861090909091,0.576355845238052,up,False,,,missing,False,,,missing,False,,,missing,False,1,0,0,False,False,,,,,,,,,,,,
bulk mRNA,LOC642131,1.61265609915967,8.620040652808041e-15,up,True,0.397528636363637,0.176749455095434,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,LOC728715,1.04500012773109,2.56443992025002e-18,up,True,0.919845909090909,5.82116292364301e-06,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,LPPR4,1.36622984369748,1.39278495706501e-37,up,True,0.0301618181818183,0.864905951505353,up,False,,,missing,False,2.119025,1.52553671890878e-08,up,True,1.09172980385235,0.0004772844539481,up,True,3,3,2,True,True,,,,,,,,,,,,
bulk mRNA,LRP2,-1.34456635966387,4.0955882346105e-16,down,True,-0.0707250000000002,0.81338956833447,down,False,-0.964300841682131,0.0019184382816651,down,False,-0.274085,0.0730091351441592,down,False,-0.479696727931059,0.285384681733029,down,False,4,4,0,False,False,,,,,,,,,,,,
bulk mRNA,LRRC17,1.52447373445378,6.73109134022289e-32,up,True,1.57400818181818,1.02786068128779e-11,up,True,1.5165998217031,4.06623188462684e-19,up,True,1.5028925,7.25243788863334e-06,up,True,1.37071825536813,2.1631384865501e-07,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,LRRC32,-1.00551080168067,1.6518102306607501e-21,down,True,-2.17876136363636,4.12959067797921e-17,down,True,-1.11159818601047,2.24803511879208e-13,down,True,-0.7317675,0.0173814358529844,down,False,-0.635807025911833,0.0533366848233556,down,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,LRRC46,1.67715085882353,7.984441180608e-13,up,True,0.370491363636365,0.445789843622474,up,False,1.73709755012586,1.8906907963642e-07,up,True,0.689815000000001,0.365009005265452,up,False,1.39103378801462,0.0385385780658002,up,True,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,LRRC48,1.47838742016807,1.56830501944277e-12,up,True,0.678509090909092,0.112344995884938,up,False,,,missing,False,0.647457500000001,0.369908224000646,up,False,0.790273070314417,0.0637110043345353,up,False,3,3,0,False,False,,,,,,,,,,,,
bulk mRNA,LRRC6,1.0490443882353,3.61162463149526e-12,up,True,0.64184090909091,0.0153499532484285,up,False,0.745816733457779,1.18371192860954e-07,up,False,0.4679625,0.276021911944919,up,False,0.635126976631004,0.0633911220089774,up,False,4,4,0,False,False,,,,,,,,,,,,
bulk mRNA,LRRIQ1,1.87940165042017,5.64898059326094e-16,up,True,2.48707545454546,2.87708651678191e-06,up,True,1.69932166460569,5.70594280973386e-08,up,True,0.868887500000001,0.189270945209481,up,False,1.4046804396655,0.0154633579805231,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,LRRN1,1.37045431596639,4.0012819453557297e-26,up,True,1.054995,4.89178300544978e-07,up,True,1.4920928327938,2.52367192435071e-25,up,True,1.7275025,1.61759290903114e-07,up,True,1.8831024382082,1.88578693864332e-09,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,LRRN4,-1.01600996638656,2.1832426541717007e-15,down,True,-1.711885,3.64928595835439e-12,down,True,-1.31059442521043,3.90450134420324e-11,down,True,-0.118145,0.428462825209254,down,False,-1.04703237598685,0.0011170967701598,down,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,LTBP1,1.04178810588236,2.99045371844606e-25,up,True,2.03936909090909,1.29385137059359e-18,up,True,1.175511849638,4.984384866014851e-25,up,True,1.1267925,4.99849291922335e-06,up,True,1.64951251348517,1.909599626938e-09,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,MAATS1,1.10976215966387,8.262294193040379e-12,up,True,1.49764863636364,7.24736376064262e-05,up,True,0.739361309727782,0.0001062797227806,up,False,,,missing,False,,,missing,False,2,2,1,False,False,,,,,,,,,,,,
bulk mRNA,MAP1A,1.00237566722689,3.1543092115762304e-19,up,True,0.557029545454546,0.0003907744813446,up,False,1.42628696342212,0.0002276859899767,up,True,0.3590575,0.0348927531804065,up,False,1.96360992871709,2.6025553934573e-07,up,True,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,MAP3K19,1.18461093109244,5.02988889551271e-12,up,True,2.03932181818182,4.14782753648132e-05,up,True,1.98194532769162,2.47097415325009e-08,up,True,,,missing,False,,,missing,False,2,2,2,True,True,,,,,,,,,,,,
bulk mRNA,MDH1B,1.44124213109244,1.79714419869425e-12,up,True,1.49626818181818,0.0006262225048846,up,True,1.57240381846084,2.2041092238355e-09,up,True,0.3064875,0.272410061909342,up,False,1.07899205595108,0.0310846108364207,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,MFSD2A,-1.40497609579832,1.0532368014398e-25,down,True,-1.89406545454545,1.68773709245607e-10,down,True,-0.674973510298816,0.0001228309955522,down,False,-1.344485,1.23402071737943e-07,down,True,-0.700041443831784,0.012586488821904,down,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,MGAM,-2.16041968067227,1.10219057522338e-39,down,True,0.290944545454545,0.310412580390234,up,False,-0.70110458792252,0.0025861422373709,down,False,-0.744100000000001,1.91285354906334e-05,down,False,0.673606807511392,0.109407224648235,up,False,4,2,0,False,False,,,,,,,,,,,,
bulk mRNA,MIR8071-1,1.22439854117647,2.75636139254987e-15,up,True,0.634828181818183,0.0083201591379296,up,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,MME,-1.04253775966387,1.33550551347988e-13,down,True,-0.339877272727273,0.211225601621747,down,False,-1.95675259293909,1.50425588225017e-27,down,True,-1.0358575,2.14547599916431e-05,down,True,-2.22823833538783,4.02129807918505e-10,down,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,MMP1,2.34921917310925,7.344019492201722e-14,up,True,4.07956909090909,4.23521218454198e-12,up,True,,,missing,False,4.67789,1.61770237815818e-05,up,True,7.70125749741649,9.29114824809374e-07,up,True,3,3,3,True,True,,,,,,,,,,,,
bulk mRNA,MMP13,1.68854995462185,1.08054070440802e-20,up,True,1.97771727272727,2.11061514439495e-07,up,True,,,missing,False,1.13031,0.0033973320033964,up,True,6.29782395161164,1.76233258190684e-07,up,True,3,3,3,True,True,,,,,,,,,,,,
bulk mRNA,MMP7,2.92959866554622,4.056979595725e-29,up,True,2.38289454545455,3.16848853471944e-07,up,True,1.71109763197829,1.4426430776044e-15,up,True,4.083155,3.95574912040607e-10,up,True,3.84738545512504,2.2955618799623e-10,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,MNS1,1.47724088739496,5.395131428822441e-17,up,True,1.70215,7.48594091693743e-07,up,True,1.47867479921643,2.32724514599242e-05,up,True,0.7911425,0.159628221710661,up,False,0.950571429490452,0.0220945945930041,up,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,MORN5,1.15804547731093,4.5489223222811787e-11,up,True,0.404814090909091,0.328413667244372,up,False,1.99903238436169,2.37675074397724e-07,up,True,0.856487500000001,0.314983753039471,up,False,1.80703542288603,0.0338436955967793,up,True,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,MROH9,1.23780214789916,2.4981774526368098e-12,up,True,1.60871727272727,0.0014624891828762,up,True,1.77304106766485,2.16607750819441e-07,up,True,,,missing,False,,,missing,False,2,2,2,True,True,,,,,,,,,,,,
bulk mRNA,MS4A15,-1.22315327058824,8.95664026842965e-16,down,True,-2.06086863636364,1.0940584494056302e-09,down,True,-2.81541177678083,8.896640791019249e-28,down,True,-0.7501275,8.03181826263172e-08,down,False,-2.66413191379805,1.86694514410844e-09,down,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,MS4A2,1.44708414453782,1.38100810397383e-22,up,True,0.602245,0.0046339387082474,up,False,0.631261759448773,0.0002311702171307,up,False,1.3259425,0.010702646746851,up,True,0.3146606998168,0.342330670275019,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,MS4A8,2.29110631932774,2.4233486970747606e-15,up,True,1.23108,0.0343462944186822,up,True,2.20478511062012,2.98829549631899e-07,up,True,,,missing,False,,,missing,False,2,2,2,True,True,,,,,,,,,,,,
bulk mRNA,MSMB,1.44994073109244,3.86277940872785e-07,up,True,1.90451590909091,0.0069096850533039,up,True,4.47974850125865,2.52778131716188e-08,up,True,2.257595,0.0948640255096872,up,False,5.04406590373632,0.0025648550658127,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,MT-TG,-1.165601,5.31441549055059e-10,down,True,-2.26489181818182,9.5741518066395e-10,down,True,,,missing,False,,,missing,False,,,missing,False,1,1,1,False,False,,,,,,,,,,,,
bulk mRNA,MT-TW,-1.38075624369748,7.821462352110079e-12,down,True,0.493847272727273,0.250588166332763,up,False,,,missing,False,,,missing,False,,,missing,False,1,0,0,False,False,,,,,,,,,,,,
