series_id,sample_accession,sample_id,data_type,original_disease_label,included_excluded,final_analysis_label,reason_for_exclusion_or_inclusion,source_field_used_for_annotation,annotation_file,annotation_sheet
GSE32538,GSM806456,GSM806456,miRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806457,GSM806457,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806458,GSM806458,miRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806459,GSM806459,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806460,GSM806460,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806461,GSM806461,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806462,GSM806462,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806463,GSM806463,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806464,GSM806464,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806465,GSM806465,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806466,GSM806466,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806467,GSM806467,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806468,GSM806468,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806469,GSM806469,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806470,GSM806470,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806471,GSM806471,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806472,GSM806472,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806473,GSM806473,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806474,GSM806474,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806475,GSM806475,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806476,GSM806476,miRNA,group=Exclude | subgroup=COP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=COP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806477,GSM806477,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806478,GSM806478,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806479,GSM806479,miRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806480,GSM806480,miRNA,group=Exclude | subgroup=DIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=DIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806481,GSM806481,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806482,GSM806482,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806483,GSM806483,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806484,GSM806484,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806485,GSM806485,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806486,GSM806486,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806487,GSM806487,miRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806488,GSM806488,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806489,GSM806489,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806490,GSM806490,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806491,GSM806491,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806492,GSM806492,miRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806493,GSM806493,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806494,GSM806494,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806495,GSM806495,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806496,GSM806496,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806497,GSM806497,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806498,GSM806498,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806499,GSM806499,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806500,GSM806500,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806501,GSM806501,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806502,GSM806502,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806503,GSM806503,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806504,GSM806504,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806505,GSM806505,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806506,GSM806506,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806507,GSM806507,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806508,GSM806508,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806509,GSM806509,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806510,GSM806510,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806511,GSM806511,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806512,GSM806512,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806513,GSM806513,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806514,GSM806514,miRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806515,GSM806515,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806516,GSM806516,miRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806517,GSM806517,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806518,GSM806518,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806519,GSM806519,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806520,GSM806520,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806521,GSM806521,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806522,GSM806522,miRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806523,GSM806523,miRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806524,GSM806524,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806525,GSM806525,miRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806526,GSM806526,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806527,GSM806527,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806528,GSM806528,miRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806529,GSM806529,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806530,GSM806530,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806531,GSM806531,miRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
GSE32538,GSM806532,GSM806532,miRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32538\GSE32538_series_matrix.xlsx,Sheet2
